physical_vial_index,assay_tube_index,bbox_x,bbox_y,bbox_w,bbox_h,center_x_px,center_y_px,area_px,frame_index,time_s,x_from_left_px,x_from_left_mm,y_from_base_px,y_from_base_mm,distance_from_base_px,distance_from_base_mm,relative_x,relative_height,threshold_used
3,3,657,545,15,25,664.0849420849421,556.8069498069499,259,1,0.2,89.0849420849421,,219.1930501930501,,219.1930501930501,,0.4664133093452466,0.3727772962466839,19.0
3,3,669,588,11,21,674.119170984456,597.7875647668393,193,1,0.2,99.11917098445599,,178.2124352331607,,178.2124352331607,,0.5189485391856334,0.3030823728455114,19.0
3,3,616,630,14,25,621.9961977186312,641.8326996197718,263,1,0.2,46.99619771863115,,134.1673003802282,,134.1673003802282,,0.24605339119702174,0.22817568091875545,19.0
3,3,594,243,8,13,597.2359550561798,248.69662921348316,89,2,0.4,22.23595505617982,,527.3033707865168,,527.3033707865168,,0.1164186128595802,0.8967744401131238,20.0
3,3,680,412,11,19,684.5384615384615,420.7041420118343,169,2,0.4,109.53846153846155,,355.2958579881657,,355.2958579881657,,0.5734997986306888,0.6042446564424587,20.0
3,3,648,527,17,23,655.8203125,537.953125,256,2,0.4,80.8203125,,238.046875,,238.046875,,0.42314299738219896,0.40484162414965985,20.0
3,3,668,591,11,21,672.7430167597765,600.1173184357542,179,2,0.4,97.74301675977654,,175.8826815642458,,175.8826815642458,,0.5117435432449033,0.2991202067419146,20.0
3,3,617,626,13,24,622.5787401574803,637.4763779527559,254,2,0.4,47.5787401574803,,138.5236220472441,,138.5236220472441,,0.24910335160984448,0.2355843912368097,20.0
1,1,146,206,3,5,146.6,207.8,10,3,0.6,16.599999999999994,,581.2,,581.2,,0.08258706467661689,0.9768067226890758,8.64
3,3,594,242,9,14,597.8105263157895,248.16842105263157,95,3,0.6,22.810526315789502,,527.8315789473684,,527.8315789473684,,0.11942683934968326,0.8976727533118509,19.0
3,3,679,411,12,20,684.2139037433155,420.4545454545455,187,3,0.6,109.21390374331554,,355.5454545454545,,355.5454545454545,,0.5718005431587201,0.604669140383426,19.0
3,3,641,515,17,23,648.8196078431372,525.8941176470588,255,3,0.6,73.81960784313719,,250.1058823529412,,250.1058823529412,,0.38649009341956647,0.42535014005602245,19.0
3,3,661,597,15,20,667.7371134020618,605.7371134020618,194,3,0.6,92.73711340206182,,170.26288659793818,,170.26288659793818,,0.48553462514168494,0.28956273230941865,19.0
3,3,617,622,13,25,623.0143369175627,634.3835125448029,279,3,0.6,48.01433691756267,,141.6164874551971,,141.6164874551971,,0.2513839629191763,0.24084436642040324,19.0
3,3,595,235,9,14,599.1914893617021,240.98936170212767,94,4,0.8,24.19148936170211,,535.0106382978723,,535.0106382978723,,0.12665701236493251,0.9098820379215515,19.0
3,3,680,414,12,20,685.1843575418994,423.01675977653633,179,4,0.8,110.18435754189943,,352.98324022346367,,352.98324022346367,,0.5768814530989499,0.6003116330331014,19.0
3,3,631,503,18,22,639.4782608695652,513.4189723320158,253,4,0.8,64.47826086956525,,262.58102766798424,,262.58102766798424,,0.3375825176417029,0.4465663735850072,19.0
3,3,650,598,20,12,659.5368421052632,603.3842105263158,190,4,0.8,84.53684210526319,,172.61578947368423,,172.61578947368423,,0.442601267566823,0.29356426781238815,19.0
3,3,618,610,15,24,624.8534798534798,621.5238095238095,273,4,0.8,49.853479853479826,,154.47619047619048,,154.47619047619048,,0.2610129835260724,0.26271460965338517,19.0
1,1,146,199,3,11,146.6086956521739,204.0,23,5,1.0,16.608695652173907,,585.0,,585.0,,0.08263032662773089,0.9831932773109243,8.64
3,3,595,226,8,13,598.3214285714286,231.76190476190476,84,5,1.0,23.321428571428555,,544.2380952380952,,544.2380952380952,,0.12210172026925944,0.9255749919015224,19.0
3,3,681,415,12,21,686.3191489361702,424.9308510638298,188,5,1.0,111.31914893617022,,351.0691489361702,,351.0691489361702,,0.5828227692993205,0.597056375741786,19.0
3,3,623,495,17,21,630.5879828326181,505.0085836909871,233,5,1.0,55.58798283261808,,270.9914163090129,,270.9914163090129,,0.291036559333079,0.46086975562757293,19.0
3,3,647,593,20,14,655.8963730569948,599.1502590673575,193,5,1.0,80.89637305699478,,176.84974093264248,,176.84974093264248,,0.42354122019368995,0.3007648655317049,19.0
3,3,622,595,15,24,629.3357933579335,606.1771217712177,271,5,1.0,54.33579335793354,,169.82287822878232,,169.82287822878232,,0.28448059349703425,0.2888144187564325,19.0
3,3,595,209,8,15,598.4134615384615,215.7403846153846,104,6,1.2,23.413461538461547,,560.2596153846154,,560.2596153846154,,0.12258356826419659,0.9528224751439037,19.0
3,3,683,418,12,20,688.6994535519126,427.30601092896177,183,6,1.2,113.6994535519126,,348.69398907103823,,348.69398907103823,,0.5952850971304324,0.5930169882160514,19.0
3,3,620,491,17,21,627.5714285714286,500.89285714285717,224,6,1.2,52.571428571428555,,275.10714285714283,,275.10714285714283,,0.27524308152580396,0.4678692905733722,19.0
3,3,625,579,14,24,631.8689138576779,590.1985018726591,267,6,1.2,56.86891385767785,,185.8014981273409,,185.8014981273409,,0.29774300449046,0.3159889423934369,19.0
3,3,646,591,20,14,654.7105263157895,597.3210526315789,190,6,1.2,79.71052631578948,,178.67894736842106,,178.67894736842106,,0.4173325985119868,0.30387576083064805,19.0
1,1,146,200,2,13,146.48,205.76,25,7,1.4,16.47999999999999,,583.24,,583.24,,0.08199004975124373,0.9802352941176471,8.64
3,3,596,195,9,18,599.4615384615385,203.2905982905983,117,7,1.4,24.461538461538453,,572.7094017094017,,572.7094017094017,,0.1280708819975835,0.9739955811384383,20.0
3,3,684,419,11,19,689.1470588235294,427.77647058823527,170,7,1.4,114.14705882352939,,348.22352941176473,,348.22352941176473,,0.5976285802279026,0.592216886754702,20.0
3,3,610,476,15,20,616.6602870813397,485.57416267942585,209,7,1.4,41.660287081339675,,290.42583732057415,,290.42583732057415,,0.21811668628973652,0.49392149204179275,20.0
3,3,623,564,14,24,629.008,575.684,250,7,1.4,54.00800000000004,,200.31600000000003,,200.31600000000003,,0.28276439790575936,0.34067346938775517,20.0
3,3,643,583,17,15,650.8361581920904,589.6271186440679,177,7,1.4,75.83615819209035,,186.37288135593212,,186.37288135593212,,0.39704794864968773,0.3169606825781159,20.0
1,1,146,203,2,8,146.46666666666667,206.26666666666668,15,8,1.6,16.46666666666667,,582.7333333333333,,582.7333333333333,,0.08192371475953567,0.9793837535014006,8.64
1,1,146,235,2,7,146.46153846153845,237.76923076923077,13,8,1.6,16.461538461538453,,551.2307692307693,,551.2307692307693,,0.08189820130118633,0.9264382676147382,8.64
3,3,595,188,10,10,599.4533333333334,191.65333333333334,75,8,1.6,24.453333333333376,,584.3466666666667,,584.3466666666667,,0.12802792321116951,0.9937868480725625,20.0
3,3,684,419,12,20,689.3372093023256,428.0406976744186,172,8,1.6,114.33720930232562,,347.9593023255814,,347.9593023255814,,0.598624132472909,0.5917675209618731,20.0
3,3,607,467,13,20,612.8235294117648,476.58288770053474,187,8,1.6,37.82352941176475,,299.41711229946526,,299.41711229946526,,0.19802894979981545,0.5092127760194988,20.0
3,3,622,558,14,25,627.87890625,569.953125,256,8,1.6,52.87890625,,206.046875,,206.046875,,0.27685291230366493,0.35041985544217685,20.0
3,3,637,575,19,15,646.1032608695652,581.8804347826087,184,8,1.6,71.10326086956525,,194.11956521739125,,194.11956521739125,,0.3722683815160484,0.33013531499556337,20.0
1,1,146,203,2,8,146.46666666666667,206.26666666666668,15,9,1.8,16.46666666666667,,582.7333333333333,,582.7333333333333,,0.08192371475953567,0.9793837535014006,8.64
1,1,146,241,2,7,146.46153846153845,243.76923076923077,13,9,1.8,16.461538461538453,,545.2307692307693,,545.2307692307693,,0.08189820130118633,0.9163542340012929,8.64
3,3,684,420,12,19,689.3941176470588,428.4176470588235,170,9,1.8,114.3941176470588,,347.5823529411765,,347.5823529411765,,0.5989220819217739,0.5911264505802322,20.0
3,3,602,455,12,19,607.1761363636364,463.66477272727275,176,9,1.8,32.176136363636374,,312.33522727272725,,312.33522727272725,,0.16846144693003337,0.5311823593073592,20.0
3,3,621,547,13,24,626.9460580912863,558.6016597510373,241,9,1.8,51.94605809128632,,217.39834024896265,,217.39834024896265,,0.2719688905302949,0.36972506845061676,20.0
3,3,638,563,12,20,643.3142857142857,572.5314285714286,175,9,1.8,68.31428571428569,,203.4685714285714,,203.4685714285714,,0.3576664173522811,0.34603498542274047,20.0
3,3,684,420,12,19,689.5934065934066,428.7032967032967,182,10,2.0,114.5934065934066,,347.2967032967033,,347.2967032967033,,0.5999654795466314,0.5906406518651417,19.0
3,3,599,444,11,17,603.9108280254777,451.97452229299364,157,10,2.0,28.910828025477713,,324.02547770700636,,324.02547770700636,,0.1513655917564278,0.5510637375969496,19.0
3,3,621,540,13,24,627.0511811023622,551.3385826771653,254,10,2.0,52.05118110236219,,224.66141732283472,,224.66141732283472,,0.2725192727872366,0.382077240344957,19.0
3,3,640,549,11,22,644.975,559.145,200,10,2.0,69.97500000000002,,216.85500000000002,,216.85500000000002,,0.36636125654450274,0.3688010204081633,19.0
1,1,146,208,2,14,146.46153846153845,214.42307692307693,26,11,2.2,16.461538461538453,,574.5769230769231,,574.5769230769231,,0.08189820130118633,0.9656755009696186,8.64
1,1,146,242,2,7,146.46153846153845,244.76923076923077,13,11,2.2,16.461538461538453,,544.2307692307693,,544.2307692307693,,0.08189820130118633,0.9146735617323853,8.64
3,3,689,424,13,21,694.9246231155779,434.29145728643215,199,11,2.2,119.9246231155779,,341.70854271356785,,341.70854271356785,,0.6278776079349628,0.5811369774040269,18.0
3,3,599,435,11,18,603.7070063694267,443.3312101910828,157,11,2.2,28.707006369426722,,332.6687898089172,,332.6687898089172,,0.1502984626671556,0.565763247974349,18.0
3,3,621,530,13,24,627.2625482625483,541.2316602316603,259,11,2.2,52.26254826254831,,234.76833976833973,,234.76833976833973,,0.2736259071337608,0.3992658839597614,18.0
3,3,642,537,12,21,647.2198952879581,546.5968586387435,191,11,2.2,72.21989528795814,,229.40314136125653,,229.40314136125653,,0.37811463501548764,0.39014139687288524,18.0
3,3,688,764,8,13,691.5625,769.375,80,11,2.2,116.5625,,6.625,,6.625,,0.6102748691099477,0.011267006802721089,18.0
1,1,146,207,2,16,146.48387096774195,214.25806451612902,31,12,2.4,16.48387096774195,,574.741935483871,,574.741935483871,,0.08200930829722364,0.9659528327460016,8.64
1,1,146,242,2,6,146.45454545454547,244.27272727272728,11,12,2.4,16.454545454545467,,544.7272727272727,,544.7272727272727,,0.08186341022161923,0.9155080213903743,8.64
2,2,378,782,5,3,379.5833333333333,783.0833333333334,12,12,2.4,18.583333333333314,,0.9166666666666288,,0.9166666666666288,,0.09729493891797547,0.0015589569160997087,8.64
3,3,599,427,10,18,603.1398601398602,434.8951048951049,143,12,2.4,28.13986013986016,,341.1048951048951,,341.1048951048951,,0.14732911067989612,0.5801103658246515,18.0
3,3,690,430,13,20,696.0942408376964,439.04188481675396,191,12,2.4,121.09424083769636,,336.95811518324604,,336.95811518324604,,0.6340012609303475,0.5730580190191259,18.0
3,3,643,518,11,23,648.1684210526316,528.6473684210526,190,12,2.4,73.16842105263163,,247.35263157894735,,247.35263157894735,,0.38308073849545354,0.4206677407805227,18.0
3,3,621,526,14,24,627.3023255813954,537.0232558139535,258,12,2.4,52.302325581395394,,238.97674418604652,,238.97674418604652,,0.27383416534761984,0.4064230343300111,18.0
3,3,690,745,9,17,693.5739130434782,752.7565217391304,115,12,2.4,118.57391304347823,,23.24347826086955,,23.24347826086955,,0.6208058274527656,0.03952972493345162,18.0
3,3,653,763,11,14,657.3414634146342,769.9512195121952,123,12,2.4,82.34146341463418,,6.048780487804834,,6.048780487804834,,0.43110713829651404,0.010287041645926588,18.0
1,1,146,207,2,17,146.4848484848485,214.75757575757575,33,13,2.6,16.4848484848485,,574.2424242424242,,574.2424242424242,,0.08201417156641044,0.9651133180544945,8.64
1,1,146,271,2,8,146.46666666666667,274.26666666666665,15,13,2.6,16.46666666666667,,514.7333333333333,,514.7333333333333,,0.08192371475953567,0.8650980392156863,8.64
1,1,146,301,2,6,146.45454545454547,303.27272727272725,11,13,2.6,16.454545454545467,,485.72727272727275,,485.72727272727275,,0.08186341022161923,0.8163483575248281,8.64
2,2,378,781,5,4,379.8,782.0666666666667,15,13,2.6,18.80000000000001,,1.9333333333332803,,1.9333333333332803,,0.0984293193717278,0.003287981859410341,8.64
3,3,598,417,10,18,602.4864864864865,425.3175675675676,148,13,2.6,27.486486486486456,,350.6824324324324,,350.6824324324324,,0.14390830621197098,0.5963986946129802,18.0
3,3,690,431,13,19,696.1891891891892,440.2810810810811,185,13,2.6,121.18918918918916,,335.7189189189189,,335.7189189189189,,0.6344983727182679,0.5709505423791138,18.0
3,3,650,503,11,21,654.8324324324324,512.545945945946,185,13,2.6,79.83243243243237,,263.45405405405404,,263.45405405405404,,0.4179708504315831,0.4480511123368266,18.0
3,3,621,522,14,25,627.5440613026819,533.6513409961685,261,13,2.6,52.54406130268194,,242.34865900383147,,242.34865900383147,,0.2750997973962405,0.4121575833398494,18.0
3,3,690,722,9,16,693.9243697478992,729.5546218487395,119,13,2.6,118.92436974789916,,46.445378151260456,,46.445378151260456,,0.6226406793083726,0.07898873835248377,18.0
3,3,658,750,14,20,664.3523316062176,758.720207253886,193,13,2.6,89.3523316062176,,17.279792746114026,,17.279792746114026,,0.4678132544828147,0.029387402629445624,18.0
1,1,146,207,2,17,146.4848484848485,214.75757575757575,33,14,2.8,16.4848484848485,,574.2424242424242,,574.2424242424242,,0.08201417156641044,0.9651133180544945,8.64
1,1,146,272,3,5,146.72727272727272,273.72727272727275,11,14,2.8,16.72727272727272,,515.2727272727273,,515.2727272727273,,0.0832202623247399,0.8660045836516425,8.64
3,3,598,406,10,19,602.2064516129033,414.43225806451613,155,14,2.8,27.206451612903265,,361.56774193548387,,361.56774193548387,,0.14244215504137836,0.6149111257406188,17.0
3,3,694,437,15,18,700.6041666666666,445.4791666666667,192,14,2.8,125.60416666666663,,330.5208333333333,,330.5208333333333,,0.657613438045375,0.562110260770975,17.0
3,3,655,487,12,21,660.6428571428571,497.1224489795918,196,14,2.8,85.64285714285711,,278.8775510204082,,278.8775510204082,,0.44839192221391155,0.47428154935443567,17.0
3,3,614,511,15,22,621.0485829959514,521.0607287449393,247,14,2.8,46.04858299595139,,254.9392712550607,,254.9392712550607,,0.24109205757042615,0.4335701892092869,17.0
3,3,692,702,10,18,696.5338345864661,710.406015037594,133,14,2.8,121.53383458646613,,65.59398496240601,,65.59398496240601,,0.6363027988820216,0.11155439619456804,17.0
3,3,664,748,19,16,672.7420814479638,755.2352941176471,221,14,2.8,97.74208144796376,,20.764705882352928,,20.764705882352928,,0.5117386463244176,0.035314125650260084,17.0
1,1,146,206,2,18,146.4857142857143,214.25714285714287,35,15,3.0,16.485714285714295,,574.7428571428571,,574.7428571428571,,0.08201847903340445,0.9659543817527011,8.64
3,3,599,388,10,19,603.0204081632653,396.78231292517006,147,15,3.0,28.0204081632653,,379.21768707482994,,379.21768707482994,,0.14670370766107488,0.6449280392429081,17.0
3,3,708,451,15,19,714.9226804123712,460.0154639175258,194,15,3.0,139.92268041237116,,315.9845360824742,,315.9845360824742,,0.7325794785988019,0.537388666806929,17.0
3,3,665,473,15,19,671.4526315789474,481.36315789473684,190,15,3.0,96.45263157894738,,294.63684210526316,,294.63684210526316,,0.5049875998897768,0.5010830648048693,17.0
3,3,607,488,14,24,613.5450819672132,499.6516393442623,244,15,3.0,38.54508196721315,,276.3483606557377,,276.3483606557377,,0.20180671187022592,0.4699802051968328,17.0
3,3,694,677,10,18,698.1388888888889,685.1736111111111,144,15,3.0,123.13888888888891,,90.82638888888891,,90.82638888888891,,0.6447062245491566,0.15446664777021923,17.0
3,3,678,750,20,14,687.2119815668202,756.2857142857143,217,15,3.0,112.21198156682021,,19.714285714285666,,19.714285714285666,,0.5874972856901581,0.03352769679300283,17.0
1,1,146,206,2,17,146.4848484848485,213.75757575757575,33,16,3.2,16.4848484848485,,575.2424242424242,,575.2424242424242,,0.08201417156641044,0.9667939903234021,8.64
3,3,599,370,9,20,602.7933333333333,379.02666666666664,150,16,3.2,27.793333333333294,,396.97333333333336,,396.97333333333336,,0.14551483420593347,0.675124716553288,17.0
3,3,674,458,15,20,680.9346733668342,467.49748743718595,199,16,3.2,105.9346733668342,,308.50251256281405,,308.50251256281405,,0.5546317977321162,0.5246641370115885,17.0
3,3,719,466,15,19,725.7434554973822,475.0890052356021,191,16,3.2,150.74345549738223,,300.9109947643979,,300.9109947643979,,0.7892327512951949,0.511753392456459,17.0
3,3,606,475,13,23,612.1008403361344,485.60504201680675,238,16,3.2,37.10084033613441,,290.39495798319325,,290.39495798319325,,0.19424523736196025,0.4938689761618933,17.0
3,3,691,661,10,19,695.2333333333333,669.64,150,16,3.2,120.23333333333335,,106.36000000000001,,106.36000000000001,,0.6294938917975568,0.1808843537414966,17.0
3,3,680,751,20,13,688.8056872037914,756.8151658767772,211,16,3.2,113.80568720379142,,19.1848341232228,,19.1848341232228,,0.5958412942606881,0.03262726891704558,17.0
1,1,146,205,4,19,147.14285714285714,213.16071428571428,56,17,3.4,17.14285714285714,,575.8392857142858,,575.8392857142858,,0.08528784648187632,0.9677971188475392,8.64
1,1,146,237,3,4,146.8,238.5,10,17,3.4,16.80000000000001,,550.5,,550.5,,0.08358208955223886,0.9252100840336135,8.64
1,1,146,250,2,7,146.46153846153845,252.76923076923077,13,17,3.4,16.461538461538453,,536.2307692307693,,536.2307692307693,,0.08189820130118633,0.9012281835811249,8.64
3,3,600,353,9,19,603.8260869565217,361.2463768115942,138,17,3.4,28.82608695652175,,414.7536231884058,,414.7536231884058,,0.15092192123833376,0.7053633047421868,17.0
3,3,685,448,17,18,692.6614583333334,456.4479166666667,192,17,3.4,117.66145833333337,,319.5520833333333,,319.5520833333333,,0.6160285776614313,0.5434559240362812,17.0
3,3,605,452,13,23,610.589519650655,462.8471615720524,229,17,3.4,35.589519650655006,,313.1528384279476,,313.1528384279476,,0.1863325636159948,0.5325728544692986,17.0
3,3,727,482,15,19,733.7435897435897,491.2358974358974,195,17,3.4,158.74358974358972,,284.7641025641026,,284.7641025641026,,0.8311182709088467,0.4842926914355486,17.0
3,3,687,642,11,18,691.9729729729729,650.2837837837837,148,17,3.4,116.97297297297291,,125.71621621621625,,125.71621621621625,,0.6124239422668739,0.21380308880308888,17.0
3,3,680,751,19,14,688.8317757009346,757.2009345794393,214,17,3.4,113.8317757009346,,18.799065420560737,,18.799065420560737,,0.5959778832509665,0.031971199694831184,17.0
1,1,146,204,3,12,146.8709677419355,209.32258064516128,31,18,3.6,16.870967741935488,,579.6774193548388,,579.6774193548388,,0.08393516289520143,0.9742477636215777,8.64
3,3,599,330,9,20,603.248275862069,339.37931034482756,145,18,3.6,28.248275862069022,,436.62068965517244,,436.62068965517244,,0.14789673226214148,0.7425521932911096,17.0
3,3,604,429,13,24,610.3801652892562,440.31404958677683,242,18,3.6,35.38016528925618,,335.68595041322317,,335.68595041322317,,0.18523646748301667,0.5708944734918762,17.0
3,3,698,436,16,18,704.9144385026738,443.93582887700535,187,18,3.6,129.91443850267376,,332.06417112299465,,332.06417112299465,,0.6801803062967212,0.5647349849030521,17.0
3,3,729,483,14,20,735.2189054726368,492.32338308457713,201,18,3.6,160.21890547263683,,283.67661691542287,,283.67661691542287,,0.8388424370295122,0.48244322604663753,17.0
3,3,681,621,11,17,685.8467153284671,628.6788321167883,137,18,3.6,110.8467153284671,,147.32116788321173,,147.32116788321173,,0.5803492949134403,0.25054620388301313,17.0
3,3,679,751,21,13,688.6605504587155,756.9816513761468,218,18,3.6,113.66055045871553,,19.01834862385317,,19.01834862385317,,0.5950814160142175,0.03234413031267546,17.0
1,1,146,204,3,12,146.8709677419355,209.32258064516128,31,19,3.8,16.870967741935488,,579.6774193548388,,579.6774193548388,,0.08393516289520143,0.9742477636215777,8.64
1,1,146,271,2,9,146.47058823529412,274.7647058823529,17,19,3.8,16.470588235294116,,514.2352941176471,,514.2352941176471,,0.08194322505121451,0.864260998517054,8.64
3,3,598,307,10,19,602.1959459459459,316.1081081081081,148,19,3.8,27.195945945945937,,459.8918918918919,,459.8918918918919,,0.14238715154945517,0.7821290678433536,18.0
3,3,608,404,12,22,613.6830357142857,414.20982142857144,224,19,3.8,38.683035714285666,,361.79017857142856,,361.79017857142856,,0.20252898279730716,0.6152894193391643,18.0
3,3,711,426,15,17,717.5344827586207,433.8505747126437,174,19,3.8,142.5344827586207,,342.1494252873563,,342.1494252873563,,0.7462538364325692,0.5818867776995855,18.0
3,3,729,486,15,18,735.6397849462365,494.5430107526882,186,19,3.8,160.63978494623655,,281.4569892473118,,281.4569892473118,,0.8410459944829138,0.4786683490600541,18.0
3,3,675,600,10,17,679.2101449275362,607.7608695652174,138,19,3.8,104.21014492753625,,168.23913043478262,,168.23913043478262,,0.54560285302375,0.28612097012718135,18.0
3,3,680,751,19,14,689.0754716981132,757.2594339622641,212,19,3.8,114.07547169811323,,18.740566037735903,,18.740566037735903,,0.5972537785241531,0.031871710948530446,18.0
1,1,146,205,3,11,146.85714285714286,209.82142857142858,28,20,4.0,16.85714285714286,,579.1785714285714,,579.1785714285714,,0.08386638237384508,0.9734093637454982,8.64
3,3,599,285,8,19,602.5075757575758,293.530303030303,132,20,4.0,27.50757575757575,,482.469696969697,,482.469696969697,,0.1440187212438521,0.8205266955266955,18.0
3,3,610,378,12,24,615.3146551724138,389.10775862068965,232,20,4.0,40.314655172413836,,386.89224137931035,,386.89224137931035,,0.2110714930492871,0.6579800023457659,18.0
3,3,722,412,14,18,727.7005988023952,419.9940119760479,167,20,4.0,152.70059880239523,,356.0059880239521,,356.0059880239521,,0.7994795748816504,0.6054523605849526,18.0
3,3,729,486,15,19,735.5645161290322,494.8763440860215,186,20,4.0,160.5645161290322,,281.1236559139785,,281.1236559139785,,0.8406519169059278,0.47810145563601786,18.0
3,3,669,579,11,17,674.2071428571428,586.8785714285714,140,20,4.0,99.2071428571428,,189.12142857142862,,189.12142857142862,,0.5194091249065068,0.32163508260447043,18.0
3,3,680,751,19,13,689.1073170731707,757.1463414634146,205,20,4.0,114.10731707317075,,18.853658536585385,,18.853658536585385,,0.5974205082364961,0.03206404513024726,18.0
1,1,146,205,4,11,147.0,209.73333333333332,30,21,4.2,17.0,,579.2666666666667,,579.2666666666667,,0.0845771144278607,0.9735574229691877,8.64
3,3,598,267,8,20,601.4015151515151,276.2651515151515,132,21,4.2,26.401515151515127,,499.7348484848485,,499.7348484848485,,0.1382278280184038,0.8498891981034838,18.0
3,3,608,361,12,23,613.824074074074,371.3287037037037,216,21,4.2,38.82407407407402,,404.6712962962963,,404.6712962962963,,0.20326740352918335,0.6882164902998237,18.0
3,3,729,402,15,18,735.5056818181818,409.9375,176,21,4.2,160.50568181818176,,366.0625,,366.0625,,0.840343883864826,0.6225552721088435,18.0
3,3,729,487,15,18,735.6489361702128,495.32978723404256,188,21,4.2,160.64893617021278,,280.67021276595744,,280.67021276595744,,0.8410939066503287,0.4773302938196555,18.0
3,3,665,561,11,16,669.8571428571429,568.609022556391,133,21,4.2,94.85714285714289,,207.39097744360902,,207.39097744360902,,0.4966342557965596,0.352705743951716,18.0
3,3,680,751,19,13,688.8937198067633,757.096618357488,207,21,4.2,113.89371980676333,,18.903381642512045,,18.903381642512045,,0.5963021979411692,0.0321486082355647,18.0
1,1,146,207,4,9,146.95833333333334,210.625,24,22,4.4,16.958333333333343,,578.375,,578.375,,0.08436981757877285,0.9720588235294118,8.64
1,1,148,785,3,5,148.84615384615384,787.2307692307693,13,22,4.4,18.84615384615384,,1.7692307692307168,,1.7692307692307168,,0.09376195943360119,0.0029734970911440618,8.64
3,3,600,251,8,20,603.4892086330935,260.2086330935252,139,22,4.4,28.48920863309354,,515.7913669064749,,515.7913669064749,,0.1491581603826887,0.8771962022218961,18.0
3,3,604,339,12,22,609.5627906976745,349.153488372093,215,22,4.4,34.56279069767447,,426.846511627907,,426.846511627907,,0.18095701935955222,0.7259294415440595,18.0
3,3,736,392,13,18,741.895061728395,399.94444444444446,162,22,4.4,166.89506172839504,,376.05555555555554,,376.05555555555554,,0.8737961347036389,0.6395502645502645,18.0
3,3,729,486,15,20,735.5625,495.453125,192,22,4.4,160.5625,,280.546875,,280.546875,,0.8406413612565445,0.4771205357142857,18.0
3,3,657,540,11,16,661.7218045112782,547.4586466165413,133,22,4.4,86.72180451127815,,228.54135338345873,,228.54135338345873,,0.4540408613155924,0.38867577106030393,18.0
3,3,680,751,19,13,688.7044334975369,757.1576354679803,203,22,4.4,113.70443349753691,,18.8423645320197,,18.8423645320197,,0.5953111701441723,0.03204483763948929,18.0
1,1,146,205,4,11,146.93103448275863,209.79310344827587,29,23,4.6,16.931034482758633,,579.2068965517242,,579.2068965517242,,0.08423400240178425,0.9734569689944944,8.64
3,3,602,243,9,18,606.1333333333333,251.14814814814815,135,23,4.6,31.133333333333326,,524.8518518518518,,524.8518518518518,,0.16300174520069804,0.8926051902242378,18.0
3,3,603,310,11,23,607.9121951219512,320.89756097560974,205,23,4.6,32.912195121951186,,455.10243902439026,,455.10243902439026,,0.1723151577065507,0.7739837398373984,18.0
3,3,741,378,10,19,745.6470588235294,386.8562091503268,153,23,4.6,170.6470588235294,,389.1437908496732,,389.1437908496732,,0.8934400985525099,0.6618091681116891,18.0
3,3,728,487,16,19,735.2994923857868,495.492385786802,197,23,4.6,160.29949238578683,,280.507614213198,,280.507614213198,,0.8392643580407688,0.47705376566870406,18.0
3,3,649,518,11,17,654.0,525.5373134328358,134,23,4.6,79.0,,250.46268656716416,,250.46268656716416,,0.41361256544502617,0.4259569499441567,18.0
3,3,679,751,20,13,688.3663366336634,757.2475247524752,202,23,4.6,113.36633663366342,,18.752475247524785,,18.752475247524785,,0.59354102949562,0.031891964706674804,18.0
