physical_vial_index,assay_tube_index,bbox_x,bbox_y,bbox_w,bbox_h,center_x_px,center_y_px,area_px,frame_index,time_s,x_from_left_px,x_from_left_mm,y_from_base_px,y_from_base_mm,distance_from_base_px,distance_from_base_mm,relative_x,relative_height,threshold_used
3,1,598,223,10,15,602.1754385964912,229.7280701754386,114,11,2.2,27.175438596491176,,546.2719298245614,,546.2719298245614,,0.1422797832277025,0.9290338942594583,19.0
3,1,686,690,25,16,697.9895104895105,697.7587412587413,286,11,2.2,122.98951048951051,,78.24125874125866,,78.24125874125866,,0.6439241386885367,0.13306336520622222,19.0
3,1,690,766,11,11,694.6767676767677,771.3939393939394,99,11,2.2,119.67676767676767,,4.606060606060623,,4.606060606060623,,0.626579935480459,0.007833436404865005,19.0
3,1,598,223,9,16,601.965811965812,230.1025641025641,117,12,2.4,26.96581196581201,,545.8974358974359,,545.8974358974359,,0.14118226160111,0.9283969998255713,19.0
3,1,702,686,24,14,713.588028169014,692.4366197183099,284,12,2.4,138.58802816901402,,83.56338028169012,,83.56338028169012,,0.7255917705183981,0.1421145923157995,19.0
3,1,678,753,15,19,685.0314136125654,761.7120418848167,191,12,2.4,110.03141361256542,,14.2879581151833,,14.2879581151833,,0.5760806995422273,0.024299248495209695,19.0
3,1,598,223,9,15,601.9912280701755,230.140350877193,114,13,2.6,26.991228070175453,,545.859649122807,,545.859649122807,,0.14131533021034268,0.9283327366034133,19.0
3,1,711,679,24,14,722.6306620209059,685.233449477352,287,13,2.6,147.6306620209059,,90.766550522648,,90.766550522648,,0.7729354032508162,0.1543648818412381,19.0
3,1,675,750,13,20,681.0489130434783,759.4076086956521,184,13,2.6,106.04891304347825,,16.59239130434787,,16.59239130434787,,0.5552299112223992,0.028218352558414747,19.0
3,1,597,221,10,13,601.4423076923077,227.14423076923077,104,14,2.8,26.442307692307736,,548.8557692307693,,548.8557692307693,,0.138441401530407,0.9334281789638933,18.0
3,1,716,672,24,16,727.4913494809689,679.3979238754325,289,14,2.8,152.4913494809689,,96.60207612456747,,96.60207612456747,,0.7983840286961722,0.16428924510980863,18.0
3,1,675,751,14,20,681.6752577319587,759.8505154639175,194,14,2.8,106.67525773195871,,16.14948453608247,,16.14948453608247,,0.5585092027851242,0.027465109755242294,18.0
3,1,596,220,11,13,600.8514851485148,225.4950495049505,101,15,3.0,25.851485148514826,,550.5049504950496,,550.5049504950496,,0.13534808978280014,0.9362329090051863,18.0
3,1,723,660,22,21,733.3485342019544,669.8338762214984,307,15,3.0,158.3485342019544,,106.16612377850163,,106.16612377850163,,0.8290499172877194,0.1805546322763633,18.0
3,1,675,750,14,21,681.4771573604061,759.7208121827412,197,15,3.0,106.47715736040607,,16.279187817258844,,16.279187817258844,,0.5574720280649532,0.027685693566766742,18.0
3,1,597,221,9,12,600.8735632183908,226.2183908045977,87,16,3.2,25.873563218390814,,549.7816091954023,,549.7816091954023,,0.13546368177167964,0.9350027367268747,19.0
3,1,725,648,21,22,734.8417508417508,658.0942760942761,297,16,3.2,159.8417508417508,,117.9057239057239,,117.9057239057239,,0.8368678054541927,0.2005199386151767,19.0
3,1,676,744,12,19,681.0531914893617,753.0797872340426,188,16,3.2,106.05319148936167,,22.920212765957444,,22.920212765957444,,0.5552523114626265,0.0389799536836011,19.0
3,1,596,228,9,9,600.0967741935484,231.9516129032258,62,17,3.4,25.096774193548413,,544.0483870967741,,544.0483870967741,,0.13139672352643147,0.9252523590081193,19.0
3,1,729,637,18,23,737.3691275167785,647.8523489932886,298,17,3.4,162.36912751677846,,128.14765100671138,,128.14765100671138,,0.8501001440669029,0.21793818198420303,19.0
3,1,677,738,12,21,682.0507614213197,747.7055837563452,197,17,3.4,107.05076142131975,,28.294416243654837,,28.294416243654837,,0.5604751906875379,0.04811975551641979,19.0
3,1,595,236,8,9,598.35,239.98333333333335,60,18,3.6,23.350000000000023,,536.0166666666667,,536.0166666666667,,0.12225130890052367,0.911592970521542,18.0
3,1,731,624,18,24,739.2425249169435,634.8571428571429,301,18,3.6,164.24252491694347,,141.1428571428571,,141.1428571428571,,0.8599085074185522,0.24003887269193386,18.0
3,1,678,735,11,22,682.9466019417475,745.2330097087379,206,18,3.6,107.94660194174753,,30.76699029126212,,30.76699029126212,,0.5651654551923955,0.05232481342051381,18.0
3,1,596,250,8,10,599.453125,254.59375,64,19,3.8,24.453125,,521.40625,,521.40625,,0.128026832460733,0.8867453231292517,19.0
3,1,735,612,16,23,742.3428571428572,622.7214285714285,280,19,3.8,167.34285714285716,,153.27857142857147,,153.27857142857147,,0.8761406133133882,0.26067784256559773,19.0
3,1,681,728,15,20,687.9753694581281,737.1083743842364,203,19,3.8,112.97536945812806,,38.89162561576359,,38.89162561576359,,0.5914940809326076,0.06614222043497209,19.0
3,1,598,258,8,12,601.325,263.7875,80,20,4.0,26.325000000000045,,512.2125,,512.2125,,0.1378272251308903,0.871109693877551,19.0
3,1,737,600,14,25,743.2065217391305,611.4311594202899,276,20,4.0,168.2065217391305,,164.56884057971013,,164.56884057971013,,0.8806624174823586,0.2798789805777383,19.0
3,1,688,719,16,20,695.0331753554502,728.0758293838862,211,20,4.0,120.03317535545023,,47.92417061611377,,47.92417061611377,,0.628445944269373,0.08150369152400301,19.0
3,1,597,256,9,14,600.8681318681319,262.04395604395603,91,21,4.2,25.868131868131854,,513.9560439560439,,513.9560439560439,,0.13543524538288929,0.8740749046871495,19.0
3,1,736,587,14,25,742.2197802197802,598.5457875457876,273,21,4.2,167.2197802197802,,177.45421245421244,,177.45421245421244,,0.8754962315171738,0.30179287832349055,19.0
3,1,693,706,14,22,699.88995215311,716.2200956937799,209,21,4.2,124.88995215311002,,59.779904306220146,,59.779904306220146,,0.6538740950424609,0.1016665039221431,19.0
3,1,596,253,10,14,600.2127659574468,259.09574468085106,94,22,4.4,25.212765957446777,,516.9042553191489,,516.9042553191489,,0.13200401024841243,0.8790888695903892,19.0
3,1,735,573,15,25,741.6470588235294,584.6911764705883,272,22,4.4,166.6470588235294,,191.3088235294117,,191.3088235294117,,0.8724976901755466,0.32535514205682264,19.0
3,1,697,685,14,21,703.3661971830986,695.037558685446,213,22,4.4,128.36619718309862,,80.96244131455398,,80.96244131455398,,0.6720743308015634,0.13769122672543194,19.0
3,1,596,249,9,15,600.4174757281553,255.70873786407768,103,23,4.6,25.417475728155296,,520.2912621359224,,520.2912621359224,,0.13307578915264553,0.884849085265174,19.0
3,1,735,558,15,24,742.180811808118,569.3431734317344,271,23,4.6,167.18081180811805,,206.65682656826561,,206.65682656826561,,0.8752922084194662,0.3514571880412681,19.0
3,1,702,661,13,22,707.483870967742,670.7649769585253,217,23,4.6,132.48387096774195,,105.23502304147473,,105.23502304147473,,0.6936328322918427,0.17897112762155568,19.0
3,1,600,188,9,3,603.6842105263158,188.6315789473684,19,24,4.8,28.684210526315837,,587.3684210526316,,587.3684210526316,,0.1501791127032243,0.9989258861439312,19.0
3,1,619,278,11,12,624.0392156862745,283.5,102,24,4.8,49.039215686274474,,492.5,,492.5,,0.2567498203469868,0.8375850340136054,19.0
3,1,736,547,14,25,741.8925925925926,558.7222222222222,270,24,4.8,166.89259259259256,,217.27777777777783,,217.27777777777783,,0.8737832072910605,0.369520030234316,19.0
3,1,703,644,13,23,709.1555555555556,654.5955555555556,225,24,4.8,134.15555555555557,,121.40444444444438,,121.40444444444438,,0.7023851076207097,0.20647014361300065,19.0
3,1,604,188,11,6,609.1489361702128,189.80851063829786,47,25,5.0,34.14893617021278,,586.1914893617021,,586.1914893617021,,0.1787902417288627,0.9969243016355478,19.0
3,1,748,394,3,10,749.0769230769231,398.1923076923077,26,25,5.0,174.0769230769231,,377.8076923076923,,377.8076923076923,,0.9113975030205398,0.6425300889586604,19.0
3,1,735,530,13,25,740.781954887218,541.1052631578948,266,25,5.0,165.78195488721803,,234.8947368421052,,234.8947368421052,,0.8679683501948589,0.39948084496956665,19.0
3,1,705,626,12,22,710.4694835680751,636.5399061032864,213,25,5.0,135.46948356807513,,139.4600938967136,,139.4600938967136,,0.7092643118747389,0.23717703043658775,19.0
3,1,746,372,5,14,748.3157894736842,377.9298245614035,57,26,5.2,173.31578947368416,,398.0701754385965,,398.0701754385965,,0.907412510333425,0.6769900942833273,19.0
3,1,736,513,14,25,742.1578947368421,524.5225563909775,266,26,5.2,167.15789473684208,,251.47744360902254,,251.47744360902254,,0.8751722237530999,0.4276827272262288,19.0
3,1,710,619,12,22,715.4807692307693,629.2836538461538,208,26,5.2,140.48076923076928,,146.7163461538462,,146.7163461538462,,0.7355014095851795,0.24951759549973843,19.0
3,1,642,252,11,15,646.8898305084746,257.93220338983053,118,27,5.4,71.88983050847457,,518.0677966101695,,518.0677966101695,,0.37638654716478837,0.8810676813098121,18.0
3,1,746,352,5,16,748.0666666666666,359.21333333333337,75,27,5.4,173.0666666666666,,416.78666666666663,,416.78666666666663,,0.9061082024432806,0.7088208616780045,18.0
3,1,735,495,14,25,741.5947955390335,506.92936802973975,269,27,5.4,166.5947955390335,,269.07063197026025,,269.07063197026025,,0.872224060413788,0.4576031155956807,18.0
3,1,716,613,13,22,721.506976744186,623.0744186046511,215,27,5.4,146.50697674418598,,152.9255813953489,,152.9255813953489,,0.7670522342627538,0.2600775193798451,18.0
3,1,595,230,8,14,598.1318681318681,236.12087912087912,91,28,5.6,23.131868131868146,,539.8791208791208,,539.8791208791208,,0.12110925723491175,0.9181617702025864,18.0
3,1,746,338,5,16,748.0666666666666,345.21333333333337,75,28,5.6,173.0666666666666,,430.78666666666663,,430.78666666666663,,0.9061082024432806,0.7326303854875282,18.0
3,1,735,482,14,24,741.4097744360902,493.39473684210526,266,28,5.6,166.40977443609017,,282.60526315789474,,282.60526315789474,,0.8712553635397391,0.4806211958467598,18.0
3,1,720,600,14,23,726.1238938053098,610.1592920353983,226,28,5.6,151.12389380530976,,165.84070796460173,,165.84070796460173,,0.7912245748969098,0.2820420203479621,18.0
3,1,595,230,8,14,598.0689655172414,235.88505747126436,87,29,5.8,23.068965517241395,,540.1149425287356,,540.1149425287356,,0.12077992417403871,0.9185628274298224,18.0
3,1,745,325,6,17,747.7325581395348,332.3837209302326,86,29,5.8,172.73255813953483,,443.6162790697674,,443.6162790697674,,0.9043589431389258,0.7544494542002848,18.0
3,1,736,466,14,25,742.469696969697,477.67424242424244,264,29,5.8,167.469696969697,,298.32575757575756,,298.32575757575756,,0.8768046961764241,0.5073567305710163,18.0
3,1,724,583,13,22,729.6272727272727,593.0772727272727,220,29,5.8,154.62727272727273,,182.92272727272734,,182.92272727272734,,0.8095668729176583,0.3110930735930737,18.0
3,1,595,230,8,13,597.9642857142857,235.67857142857144,84,30,6.0,22.964285714285666,,540.3214285714286,,540.3214285714286,,0.12023186237845898,0.9189139941690961,18.0
3,1,745,324,6,17,747.7528089887641,331.64044943820227,89,30,6.0,172.75280898876406,,444.35955056179773,,444.35955056179773,,0.9044649685275605,0.7557135213636016,18.0
3,1,737,452,13,24,742.7330677290837,463.1115537848606,251,30,6.0,167.7330677290837,,312.8884462151394,,312.8884462151394,,0.8781836006758309,0.5321232078488766,18.0
3,1,726,565,12,22,731.3698630136986,574.958904109589,219,30,6.0,156.3698630136986,,201.04109589041104,,201.04109589041104,,0.8186903822706733,0.34190662566396435,18.0
3,1,595,225,8,13,598.05,230.5625,80,31,6.2,23.049999999999955,,545.4375,,545.4375,,0.12068062827225107,0.9276147959183674,19.0
3,1,740,301,9,17,743.5086206896551,308.1896551724138,116,31,6.2,168.50862068965512,,467.8103448275862,,467.8103448275862,,0.8822440873803933,0.7955958245367113,19.0
3,1,736,431,13,24,741.9180327868853,441.95491803278685,244,31,6.2,166.9180327868853,,334.04508196721315,,334.04508196721315,,0.8739164020255775,0.568103880896621,19.0
3,1,723,539,12,21,728.3743842364532,548.8965517241379,203,31,6.2,153.37438423645324,,227.1034482758621,,227.1034482758621,,0.8030072473112735,0.38623035421064983,19.0
3,1,595,218,8,14,598.3406593406594,224.41758241758242,91,32,6.4,23.340659340659386,,551.5824175824175,,551.5824175824175,,0.12220240492491825,0.9380653360245196,19.0
3,1,736,277,9,18,739.7822580645161,285.10483870967744,124,32,6.4,164.7822580645161,,490.89516129032256,,490.89516129032256,,0.8627343354163146,0.8348557164801405,19.0
3,1,736,414,13,24,741.4877049180328,424.85655737704917,244,32,6.4,166.48770491803282,,351.14344262295083,,351.14344262295083,,0.8716633765342032,0.5971827255492361,19.0
3,1,719,519,12,20,724.9430051813472,528.1036269430051,193,32,6.4,149.9430051813472,,247.8963730569949,,247.8963730569949,,0.7850419119442261,0.42159247118536547,19.0
3,1,595,218,8,14,598.5,224.1063829787234,94,33,6.6,23.5,,551.8936170212767,,551.8936170212767,,0.12303664921465969,0.9385945867708787,19.0
3,1,732,256,9,18,736.0629921259842,264.01574803149606,127,33,6.6,161.06299212598424,,511.98425196850394,,511.98425196850394,,0.8432617388794986,0.870721516953238,19.0
3,1,734,397,13,24,740.0288065843622,408.0,243,33,6.6,165.0288065843622,,368.0,,368.0,,0.8640251653631529,0.6258503401360545,19.0
3,1,714,500,12,19,719.4139784946236,508.8010752688172,186,33,6.6,144.41397849462362,,267.1989247311828,,267.1989247311828,,0.7560941282441027,0.45441994001901836,19.0
3,1,595,213,8,15,598.4752475247525,219.37623762376236,101,34,6.8,23.47524752475249,,556.6237623762377,,556.6237623762377,,0.12290705510341618,0.9466390516602682,19.0
3,1,730,234,9,18,733.328,242.424,125,34,6.8,158.32799999999997,,533.576,,533.576,,0.8289424083769632,0.9074421768707484,19.0
3,1,732,380,12,25,737.212,391.828,250,34,6.8,162.212,,384.172,,384.172,,0.8492774869109947,0.6533537414965986,19.0
3,1,708,481,12,19,713.4514285714286,489.64,175,34,6.8,138.45142857142855,,286.36,,286.36,,0.7248765893792071,0.4870068027210885,19.0
3,1,595,211,9,16,598.8349514563107,218.2621359223301,103,35,7.0,23.834951456310705,,557.7378640776699,,557.7378640776699,,0.12479032176078902,0.9485337824450168,20.0
3,1,727,223,9,18,730.7622950819672,230.9344262295082,122,35,7.0,155.76229508196718,,545.0655737704918,,545.0655737704918,,0.8155093983349067,0.926982268317163,20.0
3,1,729,363,13,25,734.7966101694915,374.46610169491527,236,35,7.0,159.7966101694915,,401.53389830508473,,401.53389830508473,,0.8366314668559763,0.6828807794304163,20.0
3,1,703,463,12,19,708.2457142857143,472.09714285714284,175,35,7.0,133.24571428571426,,303.90285714285716,,303.90285714285716,,0.6976215407629018,0.5168415937803693,20.0
3,1,596,206,10,15,600.4867256637168,212.5486725663717,113,36,7.2,25.48672566371681,,563.4513274336283,,563.4513274336283,,0.13343835426029743,0.9582505568599121,20.0
3,1,727,223,9,18,730.5528455284552,231.2682926829268,123,36,7.2,155.55284552845524,,544.7317073170732,,544.7317073170732,,0.8144128038139018,0.9264144682263149,20.0
3,1,728,347,12,24,733.3565573770492,357.9795081967213,244,36,7.2,158.35655737704917,,418.0204918032787,,418.0204918032787,,0.829091923440048,0.7109192037470726,20.0
3,1,698,443,12,20,703.4782608695652,451.9891304347826,184,36,7.2,128.47826086956525,,324.0108695652174,,324.0108695652174,,0.6726610516731165,0.5510388938183969,20.0
3,1,598,201,10,17,602.4959349593496,208.6260162601626,123,37,7.4,27.495934959349597,,567.3739837398374,,567.3739837398374,,0.14395777465628062,0.9649217410541452,20.0
3,1,727,223,9,19,730.6774193548388,231.61290322580646,124,37,7.4,155.67741935483878,,544.3870967741935,,544.3870967741935,,0.815065022800203,0.9258283958744788,20.0
3,1,727,333,13,26,732.5,345.1612903225806,248,37,7.4,157.5,,430.8387096774194,,430.8387096774194,,0.824607329842932,0.7327188940092166,20.0
3,1,697,427,11,19,702.0176470588235,435.6058823529412,170,37,7.4,127.01764705882351,,340.3941176470588,,340.3941176470588,,0.6650138589467199,0.5789015606242497,20.0
3,1,601,195,10,17,605.3178294573644,202.31782945736435,129,38,7.6,30.317829457364383,,573.6821705426356,,573.6821705426356,,0.1587320913998135,0.9756499499024415,21.0
3,1,729,218,8,18,732.2719298245614,226.08771929824562,114,38,7.6,157.27192982456143,,549.9122807017544,,549.9122807017544,,0.8234132451547719,0.9352249671798545,21.0
3,1,725,318,13,25,730.7226890756302,329.0420168067227,238,38,7.6,155.72268907563023,,446.9579831932773,,446.9579831932773,,0.8153020370451844,0.7601326244783627,21.0
3,1,697,402,11,19,701.7241379310344,411.08045977011494,174,38,7.6,126.72413793103442,,364.91954022988506,,364.91954022988506,,0.6634771619425885,0.620611462975995,21.0
3,1,601,195,11,17,605.776119402985,202.50746268656715,134,39,7.8,30.776119402985046,,573.4925373134329,,573.4925373134329,,0.1611315151988746,0.9753274444106002,21.0
3,1,729,218,8,17,732.4782608695652,225.49565217391304,115,39,7.8,157.47826086956525,,550.5043478260869,,550.5043478260869,,0.8244935124061008,0.936231884057971,21.0
3,1,724,300,13,25,730.0168067226891,311.2647058823529,238,39,7.8,155.01680672268913,,464.7352941176471,,464.7352941176471,,0.8116063179198384,0.7903661464585835,21.0
3,1,692,377,11,20,697.1704545454545,386.2159090909091,176,39,7.8,122.1704545454545,,389.7840909090909,,389.7840909090909,,0.6396358876725367,0.6628981137909709,21.0
3,1,603,196,11,16,607.8661417322835,202.8503937007874,127,40,8.0,32.866141732283495,,573.1496062992126,,573.1496062992126,,0.17207404048315966,0.9747442284000214,21.0
3,1,730,218,8,17,733.1272727272727,226.03636363636363,110,40,8.0,158.12727272727273,,549.9636363636364,,549.9636363636364,,0.8278914802475011,0.9353123067408782,21.0
3,1,724,286,13,25,729.9621848739496,297.3067226890756,238,40,8.0,154.96218487394958,,478.6932773109244,,478.6932773109244,,0.8113203396541863,0.814104213113817,21.0
3,1,689,358,11,20,694.2215909090909,367.2386363636364,176,40,8.0,119.22159090909088,,408.7613636363636,,408.7613636363636,,0.6241968110423606,0.6951723871366728,21.0
3,1,606,194,11,15,610.6585365853658,200.71544715447155,123,41,8.2,35.65853658536582,,575.2845528455284,,575.2845528455284,,0.18669390882390483,0.9783750898733476,22.0
3,1,730,218,7,18,732.9626168224299,226.3177570093458,107,41,8.2,157.96261682242994,,549.6822429906542,,549.6822429906542,,0.8270294074472772,0.9348337465827453,22.0
3,1,724,267,12,25,729.4260869565218,278.47391304347826,230,41,8.2,154.42608695652177,,497.52608695652174,,497.52608695652174,,0.8085135442749831,0.8461328009464656,22.0
3,1,689,334,10,19,693.1372549019608,342.6928104575163,153,41,8.2,118.13725490196077,,433.3071895424837,,433.3071895424837,,0.6185196591725695,0.7369169890178294,22.0
3,1,609,188,12,15,613.8015873015873,193.96825396825398,126,42,8.4,38.80158730158735,,582.031746031746,,582.031746031746,,0.2031496717360594,0.9898499082172552,22.0
3,1,730,218,7,18,732.9449541284404,226.1834862385321,109,42,8.4,157.94495412844037,,549.8165137614678,,549.8165137614678,,0.8269369326096354,0.9350620982337888,22.0
3,1,723,253,12,25,728.1409090909091,264.54545454545456,220,42,8.4,153.14090909090908,,511.45454545454544,,511.45454545454544,,0.8017848643503093,0.8698206555349413,22.0
3,1,691,313,11,19,696.0617283950618,321.5740740740741,162,42,8.4,121.06172839506178,,454.4259259259259,,454.4259259259259,,0.6338310387176009,0.7728332073570169,22.0
3,1,612,188,10,8,616.03125,190.9375,64,43,8.6,41.03125,,585.0625,,585.0625,,0.21482329842931938,0.9950042517006803,21.0
3,1,608,211,11,9,612.8375,214.65,80,43,8.6,37.83749999999998,,561.35,,561.35,,0.19810209424083758,0.9546768707482993,21.0
3,1,721,241,12,26,726.268085106383,253.11063829787236,235,43,8.6,151.26808510638296,,522.8893617021276,,522.8893617021276,,0.7919795031747798,0.889267621942394,21.0
3,1,693,292,11,21,697.6057142857143,301.7085714285714,175,43,8.6,122.60571428571427,,474.2914285714286,,474.2914285714286,,0.6419147344801794,0.8066180758017493,21.0
3,1,612,188,10,8,616.2033898305085,190.91525423728814,59,44,8.8,41.20338983050851,,585.0847457627119,,585.0847457627119,,0.215724554086432,0.9950420846304624,22.0
3,1,607,216,8,16,610.4242424242424,223.50505050505052,99,44,8.8,35.42424242424238,,552.4949494949494,,552.4949494949494,,0.18546723782325852,0.9396172610458323,22.0
3,1,720,227,12,26,725.2554112554112,238.6103896103896,231,44,8.8,150.25541125541122,,537.3896103896104,,537.3896103896104,,0.7866775458398493,0.913927908825868,22.0
3,1,693,270,10,20,697.7371794871794,279.39102564102564,156,44,8.8,122.73717948717945,,496.60897435897436,,496.60897435897436,,0.6426030339642903,0.8445730856445143,22.0
3,1,613,188,9,7,616.5957446808511,190.3404255319149,47,45,9.0,41.59574468085111,,585.6595744680851,,585.6595744680851,,0.21777876796257126,0.9960196844695325,22.0
3,1,604,205,7,17,606.9489795918367,212.8265306122449,98,45,9.0,31.948979591836746,,563.1734693877551,,563.1734693877551,,0.16727214445987826,0.9577780091628487,22.0
3,1,718,211,11,26,722.5412844036697,222.9724770642202,218,45,9.0,147.5412844036697,,553.0275229357799,,553.0275229357799,,0.7724674576108361,0.9405229981901018,22.0
3,1,695,255,10,19,699.60625,263.8375,160,45,9.0,124.60625000000005,,512.1625,,512.1625,,0.6523887434554976,0.8710246598639456,22.0
3,1,598,188,8,16,601.0515463917526,195.36082474226805,97,46,9.2,26.051546391752595,,580.639175257732,,580.639175257732,,0.13639553084687223,0.987481590574374,22.0
3,1,614,188,8,6,616.8,189.97142857142856,35,46,9.2,41.799999999999955,,586.0285714285715,,586.0285714285715,,0.21884816753926678,0.9966472303206998,22.0
3,1,718,209,11,25,722.4651162790698,220.16744186046512,215,46,9.2,147.46511627906978,,555.8325581395349,,555.8325581395349,,0.7720686716181664,0.9452934662236987,22.0
3,1,697,232,11,20,701.3459119496855,240.48427672955975,159,46,9.2,126.3459119496855,,535.5157232704403,,535.5157232704403,,0.6614969212025419,0.9107410259701365,22.0
3,1,596,188,7,7,599.0,190.5609756097561,41,47,9.4,24.0,,585.439024390244,,585.439024390244,,0.1256544502617801,0.995644599303136,23.0
3,1,615,188,7,5,617.4814814814815,189.66666666666666,27,47,9.4,42.481481481481524,,586.3333333333334,,586.3333333333334,,0.22241613341089803,0.9971655328798187,23.0
3,1,718,200,12,25,723.3540669856459,211.42583732057417,209,47,9.4,148.3540669856459,,564.5741626794259,,564.5741626794259,,0.7767228637991931,0.9601601406112684,23.0
