assay_tube_index,time_s,mean_height_px,max_height_px,mean_vertical_velocity_px_s,max_vertical_velocity_px_s,mean_speed_px_s,max_speed_px_s
1,0.0,314.49881171714566,579.6486486486486,24.998743248558196,65.24425287356323,33.90116409020242,67.9488673181848
1,0.2,324.49830901656895,584.6037735849056,31.116291220237652,93.50625126033474,46.5595594790778,96.10279430368443
1,0.4,396.395670606197,587.0,32.74237712839264,138.02562260536396,59.19541741815528,141.25123317051612
1,0.6,339.3861580664294,584.71875,39.018455067361224,144.94879162982602,77.24321127729262,146.38770345394116
1,0.8,348.40043188765816,582.4090909090909,40.58716513615511,141.13268435315925,75.59438914716232,142.883919239698
1,1.0,357.213193223289,584.1650485436893,44.72791536893893,141.6479700854701,70.05491453455515,146.137577455567
1,1.2,366.2229072877928,584.8846153846154,44.254965697307945,133.33614484930283,64.57197506044595,140.31631285938042
1,1.4,374.9534113060429,585.4444444444445,41.621577961519,122.53497130559545,60.56137316785085,129.5177381304304
1,1.6,280.2371388028896,493.5514705882353,63.094501113097614,117.97217402480562,82.8453729918253,122.20192111081742
1,1.8,294.74875390724003,517.8345864661654,64.63016610152829,113.63334807607248,79.09896233671992,115.70680469194436
1,2.0,308.4859943977591,540.4957983193277,53.365759133367455,87.86743206054355,67.7942874449839,88.9361227539353
1,2.2,209.7064163906269,546.2719298245614,30.270085904627788,46.771415718784134,45.18077448834575,52.81105559650763
1,2.4,214.58292476476979,545.8974358974359,17.57807863790226,23.817266744095864,33.734966334829096,60.23717016991046
1,2.6,217.73953031660096,545.859649122807,18.048933733076964,30.6013623055147,32.32918907544691,59.39516412390202
1,2.8,220.53577663047307,548.8557692307693,16.22304877583373,37.67123916135251,22.677284355704085,50.61782396992398
1,3.0,224.31675403027,550.5049504950496,20.771641620711538,45.231955638459816,24.346607084044383,51.07326245408736
1,3.2,230.2025152890279,549.7816091954023,21.601735808733963,52.57595813690651,30.120466114280152,55.99733763671645
1,3.4,233.49681811571347,544.0483870967741,19.43125111665324,58.29455560725912,36.106695783636575,59.18814536013597
1,3.6,235.97550470026195,536.0166666666667,12.760500654028553,58.954745871412634,45.840075661228504,60.34030376314744
1,3.8,237.858815681445,521.40625,13.45280936037971,60.70198262166455,51.5999777211048,61.630467153602616
1,4.0,241.5685037319413,512.2125,24.03535923093921,60.51892551892553,53.576978951684474,61.286386084943196
1,4.2,250.3967202388255,513.9560439560439,41.99948506598859,70.1180261646506,54.47698542092544,76.23470039257354
1,4.4,263.0585067210382,516.9042553191489,59.70977808324384,95.5180873756017,60.699901747093406,98.16205016157676
1,4.6,277.3943705818876,520.2912621359224,44.44003416985879,102.70756689704046,80.59813718834367,103.90143480133747
1,4.8,354.63766081871347,587.3684210526316,26.54657724155655,97.49608763693278,71.16584391770667,99.66756339935486
1,5.0,334.5885031020533,586.1914893617021,33.940369492828665,74.70102840126147,67.93288554945634,74.86081264434075
1,5.2,265.42132173382174,398.0701754385965,67.94053639020063,86.32142365413729,70.2574371626024,86.48970655338468
1,5.4,339.2126691606113,518.0677966101695,30.921644851086842,88.29829059829054,82.81423095790959,111.3244095653764
1,5.6,354.777939667071,539.8791208791208,53.731054663003874,78.08052327789171,55.257646737419925,78.15713125261101
1,5.8,366.24492661174696,540.1149425287356,49.97855013640842,80.19252415843692,50.52722365489653,82.25850802720588
1,6.0,374.6526303096942,540.3214285714286,64.70192350099057,102.10456718543384,65.15362423700402,103.1224689650217
1,6.2,393.59909376766535,545.4375,73.55737004404072,108.2894096404458,74.08761078427561,109.18343734114501
1,6.4,410.37934863817145,551.5824175824175,83.52761353424447,112.70783567784373,84.51279816907396,114.38323994310845
1,6.6,424.76919843024086,551.8936170212767,77.63974471065681,109.60942528735639,78.93884530041343,110.9374318464682
1,6.8,440.18294059405946,556.6237623762377,69.46783280975745,93.34414014310384,71.04633779316568,97.40851657064285
1,7.0,452.0600483240259,557.7378640776699,62.97400099926418,94.6865747233909,64.7104349238912,98.38624687812246
1,7.2,462.5535990297994,563.4513274336283,50.94256060927971,90.05686274509792,52.66519699892868,92.35436593126666
1,7.4,470.7484769596273,567.3739837398374,53.01324223810371,101.69447181171326,54.59605381413202,102.7347597234849
1,7.6,483.8679936668881,573.6821705426356,53.45911418627514,109.6220355731226,54.86105176946077,110.4224975924087
1,7.8,494.62906754156444,573.4925373134329,53.15582323817831,113.94540998217478,55.71816145731582,115.01714557198538
1,8.0,502.64197090253424,573.1496062992126,50.13670736151491,113.97941552099779,53.15394016171645,115.08812261426426
1,8.2,513.950018083797,575.2845528455284,49.67185875309473,107.736391694725,52.609891780475586,108.49174001222575
1,8.4,524.4321827934214,582.031746031746,50.5909829682512,109.216774891775,52.351581140604296,109.69240024924723
1,8.6,535.8983225683891,585.0625,41.534552253827805,105.50297469415086,53.67518767347198,105.93934684195851
1,8.8,542.8945700015615,585.0847457627119,43.65035390808449,96.22762345679018,52.05962570456343,96.51462085420151
1,9.0,553.5057666979051,585.6595744680851,47.67614075946769,102.04049116501953,56.145087338939426,102.33548287544419
1,9.2,564.5040070240697,586.0285714285715,46.59769398430003,84.09541801098094,47.92106194047606,84.66275901568802
1,9.4,570.8531863921415,586.3333333333334,40.106537430511615,65.33007369614519,43.140657996355095,72.26795785949194
1,9.6,571.2356515777865,586.4347826086956,27.027689124369275,43.09230853812752,31.86219399399837,48.96383542124585
1,9.8,575.3422310874704,586.52,23.377476736741098,42.784451457463895,30.087032922454295,44.52622161168033
