frame_index,time_s,x_px,y_px,bbox_x,bbox_y,bbox_w,bbox_h,x_from_left_px,x_from_left_mm,y_from_base_px,y_from_base_mm,distance_from_base_px,distance_from_base_mm,relative_x,relative_height,detected,internal_track_id,display_id,physical_vial_index,assay_tube_index,label,dt_s,dx_px,dy_px,displacement_px,speed_px_s_raw,vertical_velocity_px_s_raw,height_px_smoothed,speed_px_s_smoothed,vertical_velocity_px_s_smoothed,height_mm_smoothed,vertical_velocity_mm_s_raw,vertical_velocity_mm_s_smoothed,displacement_mm,speed_mm_s_raw,speed_mm_s_smoothed
11,2.2,697.9895104895105,697.7587412587413,686,690,25,16,122.98951048951051,,78.24125874125866,,78.24125874125866,,0.6439241386885367,0.13306336520622222,True,1,1,3,1,"fly (1,1)",0.20000000000000018,7.905261405261399,-1.7650682650681802,8.0999150530031,40.499575265015466,8.825341325340894,79.42694316637976,52.81105559650763,19.834098222292496,,,,,,
12,2.4,713.588028169014,692.4366197183099,702,686,24,14,138.58802816901402,,83.56338028169012,,83.56338028169012,,0.7255917705183981,0.1421145923157995,True,1,1,3,1,"fly (1,1)",0.19999999999999973,15.598517679503516,-5.3221215404314535,16.48146630275681,82.40733151378416,26.610607702157303,84.19039651519893,60.23717016991046,23.817266744095864,,,,,,
13,2.6,722.6306620209059,685.233449477352,711,679,24,14,147.6306620209059,,90.766550522648,,90.766550522648,,0.7729354032508162,0.1543648818412381,True,1,1,3,1,"fly (1,1)",0.20000000000000018,9.042633851891878,-7.203170240957888,11.560920746186364,57.80460373093177,36.015851204789406,90.31066897630187,59.39516412390202,30.6013623055147,,,,,,
14,2.8,727.4913494809689,679.3979238754325,716,672,24,16,152.4913494809689,,96.60207612456747,,96.60207612456747,,0.7983840286961722,0.16428924510980863,True,1,1,3,1,"fly (1,1)",0.19999999999999973,4.860687460062991,-5.835525601919471,7.594711425398019,37.973557126990144,29.177628009597395,97.84491680857236,50.61782396992398,37.67123916135251,,,,,,
15,3.0,733.3485342019544,669.8338762214984,723,660,22,21,158.3485342019544,,106.16612377850163,,106.16612377850163,,0.8290499172877194,0.1805546322763633,True,1,1,3,1,"fly (1,1)",0.20000000000000018,5.857184720985515,-9.564047653934153,11.215062210370014,56.07531105185002,47.820238269670725,106.89130793626434,51.07326245408736,45.231955638459816,,,,,,
16,3.2,734.8417508417508,658.0942760942761,725,648,21,22,159.8417508417508,,117.9057239057239,,117.9057239057239,,0.8368678054541927,0.2005199386151767,True,1,1,3,1,"fly (1,1)",0.20000000000000018,1.493216639796401,-11.739600127222275,11.834183836684392,59.17091918342191,58.698000636111324,117.40649956364564,55.99733763671645,52.57595813690651,,,,,,
17,3.4,737.3691275167785,647.8523489932886,729,637,18,23,162.36912751677846,,128.14765100671138,,128.14765100671138,,0.8501001440669029,0.21793818198420303,True,1,1,3,1,"fly (1,1)",0.19999999999999973,2.5273766750276536,-10.241927100987482,10.54915653497547,52.74578267487742,51.20963550493748,129.06541068509748,59.18814536013597,58.29455560725912,,,,,,
18,3.6,739.2425249169435,634.8571428571429,731,624,18,24,164.24252491694347,,141.1428571428571,,141.1428571428571,,0.8599085074185522,0.24003887269193386,True,1,1,3,1,"fly (1,1)",0.20000000000000018,1.873397400165004,-12.995206136145725,13.129546844421727,65.64773422210858,64.97603068072857,140.85635985937998,60.34030376314744,58.954745871412634,,,,,,
19,3.8,742.3428571428572,622.7214285714285,735,612,16,23,167.34285714285716,,153.27857142857147,,153.27857142857147,,0.8761406133133882,0.26067784256559773,True,1,1,3,1,"fly (1,1)",0.19999999999999973,3.1003322259136894,-12.135714285714357,12.525478878491251,62.62739439245634,60.678571428571864,152.9967563837129,61.630467153602616,60.70198262166455,,,,,,
20,4.0,743.2065217391305,611.4311594202899,737,600,14,25,168.2065217391305,,164.56884057971013,,164.56884057971013,,0.8806624174823586,0.2798789805777383,True,1,1,3,1,"fly (1,1)",0.20000000000000018,0.8636645962733382,-11.29026915113866,11.323254569248597,56.616272846242936,56.45134575569325,165.10054148749802,61.286386084943196,60.51892551892553,,,,,,
21,4.2,742.2197802197802,598.5457875457876,736,587,14,25,167.2197802197802,,177.45421245421244,,177.45421245421244,,0.8754962315171738,0.30179287832349055,True,1,1,3,1,"fly (1,1)",0.20000000000000018,-0.9867415193502893,-12.885371874502312,12.923098203226072,64.6154910161303,64.4268593725115,177.7772921877781,63.52132727127819,63.38375350140035,,,,,,
22,4.4,741.6470588235294,584.6911764705883,735,573,15,25,166.6470588235294,,191.3088235294117,,191.3088235294117,,0.8724976901755466,0.32535514205682264,True,1,1,3,1,"fly (1,1)",0.20000000000000018,-0.5727213962508131,-13.854611075199273,13.86644359029228,69.33221795146133,69.27305537599631,191.8066208506299,70.24470518852472,70.1466433142592,,,,,,
23,4.6,742.180811808118,569.3431734317344,735,558,15,24,167.18081180811805,,206.65682656826561,,206.65682656826561,,0.8752922084194662,0.3514571880412681,True,1,1,3,1,"fly (1,1)",0.1999999999999993,0.5337529845886593,-15.348003038853903,15.357281319596446,76.7864065979825,76.74001519426979,205.08114262515173,66.41431013544313,66.37260887260904,,,,,,
24,4.8,741.8925925925926,558.7222222222222,736,547,14,25,166.89259259259256,,217.27777777777783,,217.27777777777783,,0.8737832072910605,0.369520030234316,True,1,1,3,1,"fly (1,1)",0.20000000000000018,-0.288219215525487,-10.620951209512214,10.624861171377114,53.12430585688553,53.10475604756102,219.60978039604956,72.72346029173842,72.6431888544892,,,,,,
25,5.0,740.781954887218,541.1052631578948,735,530,13,25,165.78195488721803,,234.8947368421052,,234.8947368421052,,0.8679683501948589,0.39948084496956665,True,1,1,3,1,"fly (1,1)",0.20000000000000018,-1.110637705374529,-17.616959064327375,17.651933684069462,88.25966842034723,88.08479532163679,234.54998607630185,74.86081264434075,74.70102840126147,,,,,,
26,5.2,742.1578947368421,524.5225563909775,736,513,14,25,167.15789473684208,,251.47744360902254,,251.47744360902254,,0.8751722237530999,0.4276827272262288,True,1,1,3,1,"fly (1,1)",0.20000000000000018,1.3759398496240465,-16.58270676691734,16.63969273115792,83.19846365578952,82.91353383458663,251.81427080712933,86.48970655338468,86.32142365413729,,,,,,
27,5.4,741.5947955390335,506.92936802973975,735,495,14,25,166.5947955390335,,269.07063197026025,,269.07063197026025,,0.872224060413788,0.4576031155956807,True,1,1,3,1,"fly (1,1)",0.20000000000000018,-0.5630991978085831,-17.593188361237708,17.60219751680348,88.01098758401731,87.96594180618847,267.7177795790592,79.62964335695979,79.51754385964925,,,,,,
28,5.6,741.4097744360902,493.39473684210526,735,482,14,24,166.40977443609017,,282.60526315789474,,282.60526315789474,,0.8712553635397391,0.4806211958467598,True,1,1,3,1,"fly (1,1)",0.1999999999999993,-0.18502110294332397,-13.534631187634488,13.535895766214459,67.67947883107253,67.67315593817268,283.33388423463754,78.15713125261101,78.08052327789171,,,,,,
29,5.8,742.469696969697,477.67424242424244,736,466,14,25,167.469696969697,,298.32575757575756,,298.32575757575756,,0.8768046961764241,0.5073567305710163,True,1,1,3,1,"fly (1,1)",0.20000000000000018,1.059922533606823,-15.720494417862824,15.75618546854865,78.78092734274318,78.60247208931405,297.9398223162639,73.09525208423328,73.02969040813197,,,,,,
30,6.0,742.7330677290837,463.1115537848606,737,452,13,24,167.7330677290837,,312.8884462151394,,312.8884462151394,,0.8781836006758309,0.5321232078488766,True,1,1,3,1,"fly (1,1)",0.20000000000000018,0.26337075938670296,-14.56268863938186,14.565070015776836,72.82535007888411,72.81344319690923,315.08642858603673,85.82264092602325,85.73303134886392,,,,,,
31,6.2,741.9180327868853,441.95491803278685,736,431,13,24,166.9180327868853,,334.04508196721315,,334.04508196721315,,0.8739164020255775,0.568103880896621,True,1,1,3,1,"fly (1,1)",0.20000000000000018,-0.8150349421983947,-21.156635752073726,21.17232907128851,105.86164535644245,105.78317876036853,332.6923236017678,88.0686234754099,88.02947507865535,,,,,,
32,6.4,741.4877049180328,424.85655737704917,736,414,13,24,166.48770491803282,,351.14344262295083,,351.14344262295083,,0.8716633765342032,0.5971827255492361,True,1,1,3,1,"fly (1,1)",0.20000000000000018,-0.43032786885248697,-17.09836065573768,17.103774998180647,85.51887499090316,85.49180327868832,351.06284153005464,91.99279316791008,91.85258964143434,,,,,,
33,6.6,740.0288065843622,408.0,734,397,13,24,165.0288065843622,,368.0,,368.0,,0.8640251653631529,0.6258503401360545,True,1,1,3,1,"fly (1,1)",0.1999999999999993,-1.4588983336706178,-16.85655737704917,16.91957183127687,84.59785915638464,84.28278688524615,367.77181420765027,84.0647113673676,83.54486338797817,,,,,,
34,6.8,737.212,391.828,732,380,12,25,162.212,,384.172,,384.172,,0.8492774869109947,0.6533537414965986,True,1,1,3,1,"fly (1,1)",0.20000000000000018,-2.8168065843622117,-16.172000000000025,16.415479990963014,82.077399954815,80.86000000000006,384.56863276836157,84.77359939537764,83.98409280355655,,,,,,
35,7.0,734.7966101694915,374.46610169491527,729,363,13,25,159.7966101694915,,401.53389830508473,,401.53389830508473,,0.8366314668559763,0.6828807794304163,True,1,1,3,1,"fly (1,1)",0.20000000000000018,-2.415389830508502,-17.361898305084708,17.52910781498668,87.64553907493332,86.80949152542347,401.2421300361211,84.1565897882565,83.36748633879772,,,,,,
36,7.2,733.3565573770492,357.9795081967213,728,347,12,24,158.35655737704917,,418.0204918032787,,418.0204918032787,,0.829091923440048,0.7109192037470726,True,1,1,3,1,"fly (1,1)",0.20000000000000018,-1.4400527924423159,-16.48659349819394,16.549366067004247,82.74683033502116,82.43296749096963,416.7976999285943,78.20879822104943,77.77784946236552,,,,,,
37,7.4,732.5,345.1612903225806,727,333,13,26,157.5,,430.8387096774194,,430.8387096774194,,0.824607329842932,0.7327188940092166,True,1,1,3,1,"fly (1,1)",0.20000000000000018,-0.856557377049171,-12.818217874140714,12.846805050638771,64.23402525319379,64.09108937070351,431.9390615579918,76.02188628337593,75.70680814698765,,,,,,
38,7.6,730.7226890756302,329.0420168067227,725,318,13,25,155.72268907563023,,446.9579831932773,,446.9579831932773,,0.8153020370451844,0.7601326244783627,True,1,1,3,1,"fly (1,1)",0.1999999999999993,-1.7773109243697718,-16.119273515857913,16.216960652382507,81.08480326191282,80.59636757928985,447.51066232944794,78.09180886125296,77.8580038572807,,,,,,
39,7.8,730.0168067226891,311.2647058823529,724,300,13,25,155.01680672268913,,464.7352941176471,,464.7352941176471,,0.8116063179198384,0.7903661464585835,True,1,1,3,1,"fly (1,1)",0.20000000000000018,-0.7058823529411029,-17.777310924369772,17.79131961373047,88.95659806865227,88.88655462184877,463.4621848739496,79.9439505582742,79.75761272250834,,,,,,
40,8.0,729.9621848739496,297.3067226890756,724,286,13,25,154.96218487394958,,478.6932773109244,,478.6932773109244,,0.8113203396541863,0.814104213113817,True,1,1,3,1,"fly (1,1)",0.20000000000000018,-0.054621848739543566,-13.9579831932773,13.958090068851517,69.79045034425752,69.78991596638645,480.31821946169777,84.31641351609377,84.28017293874079,,,,,,
41,8.2,729.4260869565218,278.47391304347826,724,267,12,25,154.42608695652177,,497.52608695652174,,497.52608695652174,,0.8085135442749831,0.8461328009464656,True,1,1,3,1,"fly (1,1)",0.1999999999999993,-0.53609791742781,-18.832809645597365,18.84043842707424,94.20219213537153,94.16404822798717,495.89130324066383,77.97692160771281,77.86541889483057,,,,,,
42,8.4,728.1409090909091,264.54545454545456,723,253,12,25,153.14090909090908,,511.45454545454544,,511.45454545454544,,0.8017848643503093,0.8698206555349413,True,1,1,3,1,"fly (1,1)",0.20000000000000107,-1.2851778656126953,-13.928458498023701,13.987624468701949,69.93812234350938,69.64229249011814,510.6233313710649,74.02538698620891,73.66014065200551,,,,,,
43,8.6,726.268085106383,253.11063829787236,721,241,12,26,151.26808510638296,,522.8893617021276,,522.8893617021276,,0.7919795031747798,0.889267621942394,True,1,1,3,1,"fly (1,1)",0.1999999999999993,-1.8728239845261214,-11.434816247582205,11.587169295949131,57.93584647974586,57.17408123791123,523.9111725154279,66.85060198049085,66.43920572181429,,,,,,
44,8.8,725.2554112554112,238.6103896103896,720,227,12,26,150.25541125541122,,537.3896103896104,,537.3896103896104,,0.7866775458398493,0.913927908825868,True,1,1,3,1,"fly (1,1)",0.20000000000000107,-1.012673850971737,-14.500248687482753,14.535567423643537,72.6778371182173,72.50124343741352,537.7688316758394,69.99072432084051,69.2882958020574,,,,,,
45,9.0,722.5412844036697,222.9724770642202,718,211,11,26,147.5412844036697,,553.0275229357799,,553.0275229357799,,0.7724674576108361,0.9405229981901018,True,1,1,3,1,"fly (1,1)",0.1999999999999993,-2.7141268517415256,-15.637912546169417,15.87169787291162,79.35848936455838,78.18956273084751,548.749897154975,55.35555741179496,54.905327395678654,,,,,,
46,9.2,722.4651162790698,220.16744186046512,718,209,11,25,147.46511627906978,,555.8325581395349,,555.8325581395349,,0.7720686716181664,0.9452934662236987,True,1,1,3,1,"fly (1,1)",0.1999999999999993,-0.07616812459991706,-2.805035203755068,2.80606915052183,14.0303457526092,14.025176018774964,557.8114145849136,45.77409144787217,45.3075871496924,,,,,,
47,9.4,723.3540669856459,211.42583732057417,718,200,12,25,148.3540669856459,,564.5741626794259,,564.5741626794259,,0.7767228637991931,0.9601601406112684,True,1,1,3,1,"fly (1,1)",0.20000000000000107,0.8889507065761109,-8.741604539890943,8.786687845289835,43.93343922644894,43.708022699454766,565.4394495753126,38.60252464922963,38.14017495199474,,,,,,
48,9.6,725.6558139534884,200.08837209302325,720,188,12,26,150.6558139534884,,575.9116279069767,,575.9116279069767,,0.788773895044442,0.9794415440594842,True,1,1,3,1,"fly (1,1)",0.1999999999999993,2.3017469678425186,-11.337465227550922,11.568757793726107,57.84378896863074,56.687326137754525,574.0579112829381,44.32862748326986,43.09230853812752,,,,,,
49,9.8,723.2907801418439,194.31205673758865,719,188,11,17,148.29078014184392,,581.6879432624114,,581.6879432624114,,0.7763915190672457,0.9892652096299513,True,1,1,3,1,"fly (1,1)",0.20000000000000107,-2.36503381164448,-5.776315355434605,6.241730850946012,31.208654254729893,28.881576777173297,578.7997855846941,44.52622161168033,42.784451457463895,,,,,,
0,0.0,624.6206896551724,496.7528735632184,619,488,12,19,49.62068965517244,,279.2471264367816,,279.2471264367816,,0.2597941866762955,0.4749100789741184,True,2,2,3,1,"fly (1,2)",,,,,,,292.2959770114943,67.9488673181848,65.24425287356323,,,,,,
1,0.2,632.2126436781609,470.6551724137931,627,462,12,19,57.21264367816093,,305.3448275862069,,305.3448275862069,,0.2995426370584342,0.5192939244663383,True,2,2,3,1,"fly (1,2)",0.2,7.591954022988489,-26.09770114942529,27.179546927273922,135.8977346363696,130.48850574712645,306.64761040532363,96.10279430368443,93.50625126033474,,,,,,
2,0.4,637.578947368421,440.64912280701753,633,432,11,19,62.57894736842104,,335.35087719298247,,335.35087719298247,,0.32763846789749235,0.5703246210765008,True,2,2,3,1,"fly (1,2)",0.2,5.366303690260111,-30.006049606775548,30.482129654936745,152.41064827468372,150.03024803387774,334.25273492639644,141.25123317051612,138.02562260536396,,,,,,
3,0.6,642.0852272727273,413.9375,637,404,11,21,67.08522727272725,,362.0625,,362.0625,,0.3512315564017134,0.6157525510204082,True,2,2,3,1,"fly (1,2)",0.19999999999999996,4.506279904306211,-26.711622807017534,27.089063320099005,135.44531660049506,133.5581140350877,363.2424932523616,146.38770345394116,144.94879162982602,,,,,,
4,0.8,641.3141025641025,383.68589743589746,637,375,10,19,66.31410256410254,,392.31410256410254,,392.31410256410254,,0.347194254262317,0.6672008547008547,True,2,2,3,1,"fly (1,2)",0.20000000000000007,-0.7711247086247113,-30.25160256410254,30.261429097328946,151.30714548664469,151.25801282051265,391.4690301229935,142.883919239698,141.13268435315925,,,,,,
5,1.0,635.2134146341464,355.969512195122,630,347,12,19,60.213414634146375,,420.030487804878,,420.030487804878,,0.3152534797599287,0.7143375642940102,True,2,2,3,1,"fly (1,2)",0.19999999999999996,-6.100687929956166,-27.71638524077548,28.379859126390844,141.89929563195426,138.58192620387743,419.7986241400875,146.137577455567,141.6479700854701,,,,,,
6,1.2,624.5705128205128,328.94871794871796,619,320,12,19,49.57051282051282,,447.05128205128204,,447.05128205128204,,0.25953148073566923,0.7602912960055818,True,2,2,3,1,"fly (1,2)",0.19999999999999996,-10.642901813633557,-27.020794246404023,29.041258249620405,145.20629124810205,135.10397123202014,446.4658531099481,140.31631285938042,133.33614484930283,,,,,,
7,1.4,615.7236842105264,303.6842105263158,611,295,11,18,40.72368421052636,,472.3157894736842,,472.3157894736842,,0.21321300633783433,0.8032581453634086,True,2,2,3,1,"fly (1,2)",0.19999999999999996,-8.84682860998646,-25.264507422402176,26.76867033961698,133.84335169808492,126.3225371120109,470.9728473710672,129.5177381304304,122.53497130559545,,,,,,
8,1.6,610.3676470588235,282.4485294117647,606,274,10,18,35.367647058823536,,493.5514705882353,,493.5514705882353,,0.18517092700954732,0.8393732492997199,True,2,2,3,1,"fly (1,2)",0.20000000000000018,-5.356037151702822,-21.235681114551085,21.90071428902086,109.50357144510421,106.17840557275532,494.5672821760283,122.20192111081742,117.97217402480562,,,,,,
9,1.8,606.1203007518797,258.16541353383457,602,250,10,17,31.120300751879654,,517.8345864661654,,517.8345864661654,,0.16293351178994583,0.8806710654186487,True,2,2,3,1,"fly (1,2)",0.19999999999999996,-4.247346306943882,-24.28311587793013,24.651768037852623,123.25884018926314,121.41557938965067,517.2939517912429,115.70680469194436,113.63334807607248,,,,,,
10,2.0,603.0252100840336,235.50420168067228,599,228,10,16,28.025210084033574,,540.4957983193277,,540.4957983193277,,0.14672884860750562,0.9192105413594008,True,2,2,3,1,"fly (1,2)",0.19999999999999996,-3.0950906678460797,-22.661211853162285,22.871600488293137,114.35800244146571,113.30605926581146,534.8674382033515,88.9361227539353,87.86743206054355,,,,,,
11,2.2,602.1754385964912,229.7280701754386,598,223,10,15,27.175438596491176,,546.2719298245614,,546.2719298245614,,0.1422797832277025,0.9290338942594583,True,2,2,3,1,"fly (1,2)",0.20000000000000018,-0.8497714875423981,-5.776131505233678,5.838305126215407,29.19152563107701,28.88065752616851,544.2217213471083,48.565130173347846,46.771415718784134,,,,,,
12,2.4,601.965811965812,230.1025641025641,598,223,9,16,26.96581196581201,,545.8974358974359,,545.8974358974359,,0.14118226160111,0.9283969998255713,True,2,2,3,1,"fly (1,2)",0.19999999999999973,-0.20962663067916765,0.374493927125485,0.4291724895001638,2.145862447500822,-1.8724696356275696,546.0096716149347,10.52169469214979,8.93975133913215,,,,,,
13,2.6,601.9912280701755,230.140350877193,598,223,9,15,26.991228070175453,,545.859649122807,,545.859649122807,,0.14131533021034268,0.9283327366034133,True,2,2,3,1,"fly (1,2)",0.20000000000000018,0.025416104363443992,0.037786774628898456,0.045539199574307854,0.22769599787153907,-0.18893387314449211,546.870951417004,5.867834562348354,4.306399010346436,,,,,,
14,2.8,601.4423076923077,227.14423076923077,597,221,10,13,26.442307692307736,,548.8557692307693,,548.8557692307693,,0.138441401530407,0.9334281789638933,True,2,2,3,1,"fly (1,2)",0.19999999999999973,-0.5489203778677165,-2.996120107962213,3.045989048334537,15.229945241672704,14.980600539811368,548.4067896162086,8.072245561572904,7.6791909960227684,,,,,,
15,3.0,600.8514851485148,225.4950495049505,596,220,11,13,25.851485148514826,,550.5049504950496,,550.5049504950496,,0.13534808978280014,0.9362329090051863,True,2,2,3,1,"fly (1,2)",0.20000000000000018,-0.5908225437929104,-1.649181264280287,1.7518190890348957,8.75909544517447,8.245906321401428,549.7141096404071,9.202477159615215,6.5366001209921905,,,,,,
16,3.2,600.8735632183908,226.2183908045977,597,221,9,12,25.873563218390814,,549.7816091954023,,549.7816091954023,,0.13546368177167964,0.9350027367268747,True,2,2,3,1,"fly (1,2)",0.20000000000000018,0.02207806987598815,0.7233412996472168,0.7236781583996947,3.6183907919984706,-3.616706498236223,548.1116489290754,13.768505417299307,-8.012303556658571,,,,,,
17,3.4,600.0967741935484,231.9516129032258,596,228,9,9,25.096774193548413,,544.0483870967741,,544.0483870967741,,0.13139672352643147,0.9252523590081193,True,2,2,3,1,"fly (1,2)",0.19999999999999973,-0.776789024842401,5.73322209862809,5.785606002944989,28.928030014724982,-28.666110493140916,543.282220986281,24.547930300740507,-24.14713971397153,,,,,,
18,3.6,598.35,239.98333333333335,595,236,8,9,23.350000000000023,,536.0166666666667,,536.0166666666667,,0.12225130890052367,0.911592970521542,True,2,2,3,1,"fly (1,2)",0.20000000000000018,-1.74677419354839,8.031720430107555,8.219474019099623,41.09737009549808,-40.158602150537455,533.8237679211469,47.76180321828806,-47.29226532567058,,,,,,
19,3.8,599.453125,254.59375,596,250,8,10,24.453125,,521.40625,,521.40625,,0.128026832460733,0.8867453231292517,True,2,2,3,1,"fly (1,2)",0.19999999999999973,1.1031249999999773,14.610416666666652,14.6520019089282,73.2600095446411,-73.05208333333336,523.2118055555555,53.75641771932396,-53.05981182795697,,,,,,
20,4.0,601.325,263.7875,598,258,8,12,26.325000000000045,,512.2125,,512.2125,,0.1378272251308903,0.871109693877551,True,2,2,3,1,"fly (1,2)",0.20000000000000018,1.8718750000000455,9.193750000000023,9.382374703566553,46.911873517832724,-45.96875000000007,515.8582646520146,43.06130741845777,-36.767704517704594,,,,,,
21,4.2,600.8681318681319,262.04395604395603,597,256,9,14,25.868131868131854,,513.9560439560439,,513.9560439560439,,0.13543524538288929,0.8740749046871495,True,2,2,3,1,"fly (1,2)",0.20000000000000018,-0.4568681318681911,-1.7435439560439931,1.8024078385799005,9.012039192899495,8.717719780219674,514.3575997583976,23.674928598924584,-7.503324468085185,,,,,,
22,4.4,600.2127659574468,259.09574468085106,596,253,10,14,25.212765957446777,,516.9042553191489,,516.9042553191489,,0.13200401024841243,0.8790888695903892,True,2,2,3,1,"fly (1,2)",0.20000000000000018,-0.6553659106850773,-2.9482113631049742,3.0201746172083115,15.100873086041544,14.741056815524859,517.0505204703717,13.692949891178747,13.464603559870634,,,,,,
23,4.6,600.4174757281553,255.70873786407768,596,249,9,15,25.417475728155296,,520.2912621359224,,520.2912621359224,,0.13307578915264553,0.884849085265174,True,2,2,3,1,"fly (1,2)",0.1999999999999993,0.2047097707085186,-3.387006816773379,3.3931874789190286,16.965937394595205,16.935034083867382,509.8985058183571,71.47866662825042,-35.76007326007314,,,,,,
24,4.8,624.0392156862745,283.5,619,278,11,12,49.039215686274474,,492.5,,492.5,,0.2567498203469868,0.8375850340136054,True,2,2,3,1,"fly (1,2)",0.20000000000000018,23.62173995811918,27.791262135922324,36.473837880822934,182.3691894041145,-138.95631067961165,506.3956310679611,99.66756339935486,-61.01063829787214,,,,,,
0,0.0,616.3153153153153,196.35135135135135,613,188,8,18,41.315315315315274,,579.6486486486486,,579.6486486486486,,0.2163105513890852,0.9857970215113072,True,3,3,3,1,"fly (1,3)",,,,,,,582.1262111167771,13.891960618132945,12.387812340642483,,,,,,
1,0.2,618.8301886792453,191.39622641509433,616,188,7,9,43.83018867924534,,584.6037735849056,,584.6037735849056,,0.22947742764002796,0.9942241047362341,True,3,3,3,1,"fly (1,3)",0.2,2.5148733639300644,-4.955124936257022,5.556784247253178,27.78392123626589,24.775624681284967,583.7508074111847,13.425823682522221,12.252252252252257,,,,,,
2,0.4,619.5384615384615,189.0,618,188,5,4,44.53846153846155,,587.0,,587.0,,0.23318566250503428,0.9982993197278912,True,3,3,3,1,"fly (1,3)",0.2,0.7082728592162084,-2.3962264150943327,2.498709962260154,12.49354981130077,11.981132075471805,585.8018867924527,20.138735523783332,18.378378378378386,,,,,,
