physical_vial_index,assay_tube_index,bbox_x,bbox_y,bbox_w,bbox_h,center_x_px,center_y_px,area_px,frame_index,time_s,x_from_left_px,x_from_left_mm,y_from_base_px,y_from_base_mm,distance_from_base_px,distance_from_base_mm,relative_x,relative_height,threshold_used
1,1,149,282,3,5,149.83333333333334,283.5833333333333,12,0,0.0,19.833333333333343,1.9162640901771346,482.4166666666667,64.42960489705064,482.4166666666667,64.42960489705064,0.09581320450885673,0.805370061213133,8.64
1,1,157,312,4,4,158.45454545454544,313.1818181818182,11,0,0.0,28.45454545454544,2.7492314448836175,452.8181818181818,60.47655182880558,452.8181818181818,60.47655182880558,0.13746157224418087,0.7559568978600698,8.64
1,1,155,319,6,10,157.86046511627907,323.95348837209303,43,0,0.0,27.860465116279073,2.6918323783844516,442.04651162790697,59.037931436114455,442.04651162790697,59.037931436114455,0.13459161891922258,0.7379741429514307,8.64
1,1,163,322,5,7,165.34782608695653,324.9130434782609,23,0,0.0,35.34782608695653,3.415248897290486,441.0869565217391,58.909777164839944,441.0869565217391,58.909777164839944,0.1707624448645243,0.7363722145604994,8.64
1,1,150,369,3,7,151.11764705882354,371.47058823529414,17,0,0.0,21.117647058823536,2.040352372833192,394.52941176470586,52.69174113718943,394.52941176470586,52.69174113718943,0.10201761864165959,0.6586467642148679,8.64
1,1,169,771,8,7,171.8108108108108,773.5405405405405,37,0,0.0,41.81081081081081,4.039691865778822,-7.540540540540519,-1.0070838785362963,-7.540540540540519,-1.0070838785362963,0.20198459328894108,-0.012588548481703704,8.64
1,1,179,772,6,7,181.55172413793105,775.2758620689655,29,0,0.0,51.551724137931046,4.980842911877396,-9.275862068965466,-1.2388463531172575,-9.275862068965466,-1.2388463531172575,0.24904214559386978,-0.01548557941396572,8.64
1,1,189,772,13,7,195.30612244897958,774.4897959183673,49,0,0.0,65.30612244897958,6.3097702849255635,-8.48979591836735,-1.1338625600490617,-8.48979591836735,-1.1338625600490617,0.31548851424627816,-0.01417328200061327,8.64
1,1,204,772,5,3,206.0,772.8461538461538,13,0,0.0,76.0,7.342995169082125,-6.846153846153811,-0.9143444201874873,-6.846153846153811,-0.9143444201874873,0.3671497584541063,-0.011429305252343591,8.64
1,1,219,772,5,3,221.0,772.8461538461538,13,0,0.0,91.0,8.792270531400966,-6.846153846153811,-0.9143444201874873,-6.846153846153811,-0.9143444201874873,0.4396135265700483,-0.011429305252343591,8.64
1,1,209,776,8,3,212.3478260869565,776.9565217391304,23,0,0.0,82.3478260869565,7.956311699222851,-10.95652173913038,-1.4633084125716702,-10.95652173913038,-1.4633084125716702,0.3978155849611425,-0.01829135515714588,8.64
1,1,281,777,29,4,294.9423076923077,778.6057692307693,104,0,0.0,164.94230769230768,15.936454849498325,-12.605769230769283,-1.6835751894182682,-12.605769230769283,-1.6835751894182682,0.7968227424749164,-0.021044689867728353,8.64
1,1,256,779,7,2,258.8181818181818,779.6363636363636,11,0,0.0,128.8181818181818,12.446201141853313,-13.636363636363626,-1.8212171801487314,-13.636363636363626,-1.8212171801487314,0.6223100570926657,-0.022765214751859143,8.64
1,1,264,779,17,2,270.5652173913044,779.7391304347826,23,0,0.0,140.56521739130437,13.581180424280616,-13.739130434782624,-1.8349422951295657,-13.739130434782624,-1.8349422951295657,0.6790590212140308,-0.022936778689119572,8.64
1,1,151,780,5,2,153.0,780.5,10,0,0.0,23.0,2.2222222222222223,-14.5,-1.9365609348914858,-14.5,-1.9365609348914858,0.1111111111111111,-0.024207011686143573,8.64
2,2,462,337,17,14,469.38216560509557,343.203821656051,157,0,0.0,106.38216560509557,11.257372021703235,419.796178343949,57.408024388916104,419.796178343949,57.408024388916104,0.5628686010851617,0.7176003048614513,19.0
2,2,488,577,22,17,498.18823529411765,584.878431372549,255,0,0.0,135.18823529411765,14.305633364456895,178.12156862745098,24.358505111446288,178.12156862745098,24.358505111446288,0.7152816682228447,0.3044813138930786,19.0
2,2,415,722,16,18,422.54679802955667,730.3497536945813,203,0,0.0,59.54679802955667,6.301248468736156,32.650246305418705,4.464990947749566,32.650246305418705,4.464990947749566,0.3150624234368078,0.05581238684686958,19.0
2,2,398,739,15,13,404.5098039215686,744.7254901960785,153,0,0.0,41.50980392156862,4.3925718435522345,18.274509803921546,2.499078263784143,18.274509803921546,2.499078263784143,0.21962859217761174,0.031238478297301787,19.0
3,3,600,665,3,90,600.8201754385965,711.530701754386,228,0,0.0,17.820175438596493,1.8659869569210987,48.46929824561403,6.662446494242478,48.46929824561403,6.662446494242478,0.09329934784605494,0.08328058117803097,12.0
4,4,851,598,12,24,856.0995475113123,609.2941176470588,221,0,0.0,50.09954751131227,5.475360383749974,147.70588235294122,20.130273574506468,147.70588235294122,20.130273574506468,0.2737680191874987,0.2516284196813309,18.0
4,4,969,679,5,11,971.45,683.875,40,0,0.0,165.45000000000005,18.08196721311476,73.125,9.965928449744464,73.125,9.965928449744464,0.9040983606557379,0.12457410562180579,18.0
4,4,941,719,20,13,950.7061611374407,724.6255924170616,211,0,0.0,144.70616113744074,15.814880998627403,32.374407582938375,4.412185019821243,32.374407582938375,4.412185019821243,0.7907440499313702,0.055152312747765546,18.0
