frame_index,time_s,x_px,y_px,bbox_x,bbox_y,bbox_w,bbox_h,x_from_left_px,x_from_left_mm,y_from_base_px,y_from_base_mm,distance_from_base_px,distance_from_base_mm,relative_x,relative_height,detected,internal_track_id,display_id,physical_vial_index,assay_tube_index,label,dt_s,dx_px,dy_px,displacement_px,speed_px_s_raw,vertical_velocity_px_s_raw,height_px_smoothed,speed_px_s_smoothed,vertical_velocity_px_s_smoothed,height_mm_smoothed,vertical_velocity_mm_s_raw,vertical_velocity_mm_s_smoothed,displacement_mm,speed_mm_s_raw,speed_mm_s_smoothed
0,0.0,153.0,780.5,151,780,5,2,23.0,2.2222222222222223,-14.5,-1.9365609348914858,-14.5,-1.9365609348914858,0.1111111111111111,-0.024207011686143573,True,1,1,1,1,"fly (1,1)",,,,,,,-12.083333333333314,4.052224659536818,4.02777777777781,-1.6138007790762356,,0.537933593025417,,,0.5396448112036705
3,0.6,153.53333333333333,775.6666666666666,152,774,4,5,23.53333333333333,2.2737520128824475,-9.666666666666629,-1.2910406232609855,-9.666666666666629,-1.2910406232609855,0.11368760064412238,-0.01613800779076232,True,1,1,1,1,"fly (1,1)",0.6,0.5333333333333314,-4.833333333333371,4.862669591444181,8.104449319073636,8.05555555555562,-12.083333333333314,4.052224659536818,4.02777777777781,-1.6138007790762356,1.075867186050834,0.537933593025417,0.6475737734444046,1.079289622407341,0.5396448112036705
0,0.0,270.5652173913044,779.7391304347826,264,779,17,2,140.56521739130437,13.581180424280616,-13.739130434782624,-1.8349422951295657,-13.739130434782624,-1.8349422951295657,0.6790590212140308,-0.022936778689119572,True,2,2,1,1,"fly (1,2)",,,,,,,-13.739130434782624,0.0,0.0,-1.8349422951295657,,0.0,,,0.0
1,0.2,270.5652173913044,779.7391304347826,264,779,17,2,140.56521739130437,13.581180424280616,-13.739130434782624,-1.8349422951295657,-13.739130434782624,-1.8349422951295657,0.6790590212140308,-0.022936778689119572,True,2,2,1,1,"fly (1,2)",0.2,0.0,0.0,0.0,0.0,0.0,-13.526767228630584,10.316545326752284,1.0618160307601936,-1.8065799303680248,0.0,0.1418118238077052,0.0,0.0,1.0015645127328934
2,0.4,264.40816326530614,779.1020408163265,254,777,20,4,134.40816326530614,12.986295967662429,-13.102040816326507,-1.7498552008449426,-13.102040816326507,-1.7498552008449426,0.6493147983831214,-0.02187319001056178,True,2,2,1,1,"fly (1,2)",0.2,-6.157054125998229,-0.6370896184561161,6.189927196051371,30.94963598025685,3.1854480922805806,-13.420741294229364,13.238579238137676,0.5301296720061068,-1.7924195384613508,0.42543547142311566,0.07080195953336975,0.6009387076397361,3.0046935381986803,1.2881116006801123
3,0.6,262.6842105263158,779.421052631579,253,778,19,3,132.68421052631578,12.819730485634375,-13.42105263157896,-1.792461119409544,-13.42105263157896,-1.792461119409544,0.6409865242817188,-0.022405763992619298,True,2,2,1,1,"fly (1,2)",0.19999999999999996,-1.7239527389903628,0.3190118152524519,1.7532203468312357,8.76610173415618,-1.59505907626226,-13.261546723952733,19.857868857206515,0.7951945080091603,-1.7711581601272435,-0.21302959282300643,0.10620293930005462,0.17192825276833124,0.8596412638416564,1.9321674010201684
0,0.0,258.8181818181818,779.6363636363636,256,779,7,2,128.8181818181818,12.446201141853313,-13.636363636363626,-1.8212171801487314,-13.636363636363626,-1.8212171801487314,0.6223100570926657,-0.022765214751859143,True,3,3,1,1,"fly (1,3)",,,,,,,-13.636363636363626,0.0,0.0,-1.8212171801487314,,0.0,,,0.0
1,0.2,258.8181818181818,779.6363636363636,256,779,7,2,128.8181818181818,12.446201141853313,-13.636363636363626,-1.8212171801487314,-13.636363636363626,-1.8212171801487314,0.6223100570926657,-0.022765214751859143,True,3,3,1,1,"fly (1,3)",0.2,0.0,0.0,0.0,0.0,0.0,-13.549242424242417,38.136957557061834,0.4356060606060434,-1.809581625942226,0.0,0.058177771032526714,0.0,0.0,3.6849491081184627
2,0.4,235.9375,779.375,234,778,6,4,105.9375,10.235507246376812,-13.375,-1.7863105175292153,-13.375,-1.7863105175292153,0.5117753623188406,-0.022328881469115193,True,3,3,1,1,"fly (1,3)",0.2,-22.880681818181813,-0.26136363636362603,22.8821745342371,114.4108726711855,1.3068181818181301,-12.60378787878786,57.676591868577965,4.727272727272787,-1.6833105681185792,0.17453331309758013,0.6313552891182351,2.2109694648710776,11.054847324355388,5.613864202143353
3,0.6,224.5,776.8,223,776,4,3,94.5,9.130434782608695,-10.799999999999955,-1.4424040066777903,-10.799999999999955,-1.4424040066777903,0.45652173913043476,-0.018030050083472377,True,3,3,1,1,"fly (1,3)",0.19999999999999996,-11.4375,-2.5750000000000455,11.723780586909678,58.6189029345484,12.875000000000231,-12.087499999999977,86.51488780286695,7.0909090909091805,-1.614357262103503,1.7195325542571254,0.9470329336773528,1.1573490564149338,5.78674528207467,8.42079630321503
