assay_tube_index,time_s,mean_height_px,max_height_px,mean_vertical_velocity_px_s,max_vertical_velocity_px_s,mean_speed_px_s,max_speed_px_s,mean_height_mm,max_height_mm,mean_vertical_velocity_mm_s,max_vertical_velocity_mm_s,mean_speed_mm_s,max_speed_mm_s
1,0.0,315.47827105951944,489.3809523809524,9.815251149625581,150.89947089947088,40.691605562880966,151.13526930703438,42.13399279592914,65.35972652834089,1.3108849615526708,20.153518651014508,5.37079442184872,20.17000629408803
1,0.2,307.2757708738946,549.7407407407408,2.760905088764937,54.00276052449973,50.84862009910886,147.54241149341252,41.03850028365871,73.42113398874669,0.3687352372307099,7.212388717796283,6.7154258724021645,19.683161936804638
1,0.4,318.5128267003993,521.7826086956522,24.83463109966119,206.46652864044174,83.24884993119302,210.83351919447378,42.539275686196895,69.68715975901866,3.3168121668996604,27.574828532947148,11.060604350970415,28.124467376536543
1,0.6,-11.114285714285757,-11.114285714285757,0.7631124913732824,0.7631124913732824,18.144548361782373,18.144548361782373,-1.484378726448849,-1.484378726448849,0.10191819584284234,0.10191819584284234,2.4217669310142145,2.4217669310142145
1,0.8,345.11325721353626,492.5333333333333,43.86505535035796,409.3801333576909,114.16825666152663,409.95569020275957,46.09192082985459,65.78074568725654,5.858438110231442,54.6751430193911,15.22440952419042,54.71997088954811
1,1.0,350.4993998029388,542.75,52.14731570344031,546.9255653766523,136.5414309303473,547.061276721961,46.81127209388164,72.48747913188647,6.964583065567989,73.04515063461135,18.220449491895167,73.05463729873544
1,1.2,322.7701329483339,484.0769230769231,27.36045798308057,340.21490966845346,103.90045136504665,340.40344720847855,43.10786416672239,64.65134198022345,3.654151316605084,45.43771748493535,13.847554243388435,45.45097364839054
1,1.4,371.56603495805183,533.4166666666667,-3.98850807371233,137.15982905982915,90.1366656737746,235.74258267333173,49.62484607119224,71.24095715080692,-0.5326888913138363,18.318508054735116,12.000972452844595,31.41410913735082
1,1.6,357.39247519579646,533.4166666666667,-10.081810770380013,215.90526143562133,84.5862142388095,330.8327015875676,47.731883164714056,71.24095715080692,-1.3464855786818002,28.835427236810858,11.270261866771182,44.111990321777334
1,1.8,358.43352935384786,533.4166666666667,5.301898175449472,321.495965008896,97.43131729172485,394.26318985481663,47.87092211737534,71.24095715080692,0.7080999232653764,42.9376914869978,12.988734978366804,52.58399078848857
1,2.0,362.40753481725716,533.4166666666667,7.923297892170563,52.8725001396569,34.73418612904777,134.68978361339902,48.40167409913285,71.24095715080692,1.0582033912748687,7.061435744862352,4.596907889043745,17.978883772080486
1,2.2,-10.56666666666672,-10.56666666666672,-1.7405453933340027,-1.7405453933340027,17.373332248006186,17.373332248006186,-1.411240957150814,-1.411240957150814,-0.23246015269903234,-0.23246015269903234,2.3084521864010843,2.3084521864010843
1,2.4,319.30392450815435,526.12,-55.333583035407614,22.435411736533695,78.5714245402061,322.4770251400904,42.64493148689874,70.26644407345576,-7.390127951306529,2.996382201874273,10.444132979109673,43.0619106322317
1,2.6,306.1231081277067,524.5298013245033,-50.19654902270008,43.27858935742978,74.2634562522532,255.52589758048444,40.88455534259855,70.05406361596037,-6.7040466140501005,5.780112101159233,9.873847098985133,34.12067661482795
1,2.8,301.7830103580085,534.3880597014925,-32.77901019663039,103.7563405797102,70.20736122677499,215.81660880233426,40.304909563673924,71.37069244761167,-4.3778310780140774,13.857274200962967,9.244509836389359,28.81686296468834
1,3.0,299.63651839017615,534.2285714285714,-0.855455640925309,211.09466031104043,60.864471261792104,211.1365651669129,40.0182328400903,71.34939184354876,-0.11425117074127418,28.19294294638269,7.995326734553125,28.19587211265892
1,3.2,305.60983474315145,526.7165354330709,15.759406947814632,161.68368794326236,45.40063553173869,161.7067750226693,40.81600464015379,70.34611491593601,2.1047621967031285,21.593814750352237,5.9285662550826785,21.595428522497212
1,3.4,311.2386545266973,528.1214285714286,31.349037276821313,110.71089818041044,38.37766380770693,110.82826306715795,41.5677668816958,70.53374672072502,4.186849719775804,14.786096585029787,5.099462744591363,14.794345758154742
