physical_vial_index,assay_tube_index,bbox_x,bbox_y,bbox_w,bbox_h,center_x_px,center_y_px,area_px,frame_index,time_s,x_from_left_px,x_from_left_mm,y_from_base_px,y_from_base_mm,distance_from_base_px,distance_from_base_mm,relative_x,relative_height,threshold_used
1,1,149,273,3,8,149.85714285714286,276.6190476190476,21,0,0.0,19.85714285714286,1.91856452726018,489.3809523809524,65.35972652834089,489.3809523809524,65.35972652834089,0.09592822636300899,0.8169965816042611,8.64
1,1,147,282,5,15,149.19565217391303,289.3913043478261,46,0,0.0,19.195652173913032,1.85465238395295,476.6086956521739,63.65391594686797,476.6086956521739,63.65391594686797,0.0927326191976475,0.7956739493358496,8.64
1,1,139,307,27,46,150.88388969521046,322.8461538461538,689,0,0.0,20.883889695210456,2.017767120310189,443.1538461538462,59.18582252472069,443.1538461538462,59.18582252472069,0.10088835601550945,0.7398227815590087,8.64
1,1,139,357,30,43,153.00265957446808,373.07978723404256,752,0,0.0,23.002659574468083,2.2224791859389454,392.92021276595744,52.476823073917515,392.92021276595744,52.476823073917515,0.11112395929694727,0.655960288423969,8.64
1,1,151,404,3,6,151.78571428571428,406.2142857142857,14,0,0.0,21.785714285714278,2.1048999309868868,359.7857142857143,48.05151442880992,359.7857142857143,48.05151442880992,0.10524499654934434,0.600643930360124,8.64
1,1,151,411,3,5,151.72727272727272,412.72727272727275,11,0,0.0,21.72727272727272,2.099253403601229,353.27272727272725,47.18166641371983,353.27272727272725,47.18166641371983,0.10496267018006145,0.5897708301714979,8.64
1,1,153,441,4,9,154.24,445.32,25,0,0.0,24.24000000000001,2.3420289855072474,320.68,42.828714524207015,320.68,42.828714524207015,0.11710144927536237,0.5353589315525876,8.64
1,1,152,455,6,37,154.53623188405797,471.9710144927536,138,0,0.0,24.53623188405797,2.37065042358048,294.0289855072464,39.269313590283325,294.0289855072464,39.269313590283325,0.118532521179024,0.4908664198785415,8.64
1,1,157,730,4,9,158.54166666666666,733.9583333333334,24,0,0.0,28.541666666666657,2.757648953301126,32.04166666666663,4.279354479688364,32.04166666666663,4.279354479688364,0.1378824476650563,0.05349193099610455,8.64
1,1,152,763,9,19,156.1081081081081,773.0900900900901,111,0,0.0,26.108108108108098,2.5225225225225216,-7.090090090090143,-0.946923551264126,-7.090090090090143,-0.946923551264126,0.1261261261261261,-0.011836544390801574,8.64
2,2,380,197,9,12,383.42045454545456,202.20454545454544,88,0,0.0,20.42045454545456,2.1608946608946624,560.7954545454545,76.68997668997669,560.7954545454545,76.68997668997669,0.10804473304473312,0.9586247086247085,23.0
