frame_index,time_s,x_px,y_px,bbox_x,bbox_y,bbox_w,bbox_h,x_from_left_px,x_from_left_mm,y_from_base_px,y_from_base_mm,distance_from_base_px,distance_from_base_mm,relative_x,relative_height,detected,internal_track_id,display_id,physical_vial_index,assay_tube_index,label,dt_s,dx_px,dy_px,displacement_px,speed_px_s_raw,vertical_velocity_px_s_raw,height_px_smoothed,speed_px_s_smoothed,vertical_velocity_px_s_smoothed,height_mm_smoothed,vertical_velocity_mm_s_raw,vertical_velocity_mm_s_smoothed,displacement_mm,speed_mm_s_raw,speed_mm_s_smoothed
0,0.0,156.1081081081081,773.0900900900901,152,763,9,19,26.108108108108098,2.5225225225225216,-7.090090090090143,-0.946923551264126,-7.090090090090143,-0.946923551264126,0.1261261261261261,-0.011836544390801574,True,1,1,1,1,"fly (1,1)",,,,,,,-6.498616473616494,2.9905142850577864,2.957368082368248,-0.867928744389515,,0.39497403437305484,,,0.3972969940859768
1,0.2,156.28571428571428,771.9071428571428,152,761,9,21,26.285714285714278,2.539682539682539,-5.907142857142844,-0.788933937514904,-5.907142857142844,-0.788933937514904,0.12698412698412695,-0.0098616742189363,True,1,1,1,1,"fly (1,1)",0.2,0.17760617760617947,-1.1829472329472992,1.1962057140231146,5.981028570115573,5.914736164736496,-6.61547976547979,3.5731703265504344,0.4014729014729331,-0.8835365296133276,0.7899480687461097,0.05361908533862203,0.15891879763439073,0.7945939881719536,0.4752187440352998
2,0.4,156.1825396825397,772.8492063492064,152,762,9,20,26.182539682539698,2.5297139789893426,-6.8492063492063835,-0.9147521000609528,-6.8492063492063835,-0.9147521000609528,0.12648569894946715,-0.01143440125076191,True,1,1,1,1,"fly (1,1)",0.2,-0.10317460317457972,0.9420634920635393,0.9476964819071464,4.738482409535732,-4.710317460317697,-7.956878306878328,10.696354089979385,-6.70699270699269,-1.062688254674902,-0.6290908127302436,-0.895758625307872,0.12621244878678917,0.6310622439339458,1.4256257109638295
3,0.6,156.45714285714286,777.1142857142858,155,773,4,9,26.457142857142856,2.556245686680469,-11.114285714285757,-1.484378726448849,-11.114285714285757,-1.484378726448849,0.12781228433402345,-0.018554734080610612,True,1,1,1,1,"fly (1,1)",0.19999999999999996,0.27460317460315764,4.265079365079373,4.273910258057368,21.369551290286847,-21.32539682539687,-7.804255808603671,18.144548361782373,0.7631124913732824,-1.0423046155063334,-2.8481331319394823,0.10191819584284234,0.5702441801571178,2.8512209007855893,2.4217669310142145
4,0.8,156.4927536231884,771.4492753623189,153,759,8,23,26.492753623188406,2.559686340404677,-5.449275362318872,-0.7277830200091983,-5.449275362318872,-0.7277830200091983,0.12798431702023386,-0.009097287750114978,True,1,1,1,1,"fly (1,1)",0.20000000000000007,0.03561076604555069,-5.665010351966885,5.66512227710491,28.32561138552454,28.325051759834412,-7.365009869357702,16.820152157277207,2.19622969622984,-0.9836407171095428,3.7829785321982525,0.293319491983952,0.7566035296646217,3.7830176483231073,2.2391081680526996
5,1.0,156.36363636363637,771.5314685314685,152,759,9,23,26.363636363636374,2.5472112428634177,-5.531468531468477,-0.7387604048705811,-5.531468531468477,-0.7387604048705811,0.1273605621431709,-0.009234505060882265,True,1,1,1,1,"fly (1,1)",0.19999999999999996,-0.12911725955203224,0.08219316914960473,0.15305875920404685,0.7652937960202344,-0.41096584574802375,-5.277895023419319,10.884057740807615,10.43557422969191,-0.7048941600560026,-0.054886924306914456,1.3937327852677013,0.016617191009880464,0.08308595504940235,1.4437110569978835
6,1.2,156.14705882352942,770.8529411764706,152,759,8,23,26.14705882352942,2.526285876669509,-4.852941176470608,-0.6481390552882281,-4.852941176470608,-0.6481390552882281,0.12631429383347545,-0.008101738191102851,True,1,1,1,1,"fly (1,1)",0.19999999999999996,-0.21657754010695385,-0.6785273549978683,0.7122536081756149,3.5612680408780752,3.3926367749893425,-6.10432704550351,6.6015372239166155,-4.132160110420956,-0.8152690544912868,0.4531067479117652,-0.5518744721764216,0.09300591352422816,0.4650295676211409,0.8696507028494443
7,1.4,155.79591836734693,773.9285714285714,152,764,8,18,25.79591836734693,2.492359262545597,-7.928571428571445,-1.0589077033150511,-7.928571428571445,-1.0589077033150511,0.12461796312727985,-0.013236346291438139,True,1,1,1,1,"fly (1,1)",0.19999999999999996,-0.3511404561824918,3.0756302521008365,3.0956099669703065,15.478049834851536,-15.378151260504186,-5.8998076842677465,11.391775257583681,1.0225968061788098,-0.7879542817052082,-2.0538432401341153,0.13657386393039186,0.41216731717555777,2.0608365858777895,1.514037481298777
8,1.6,156.11194029850748,770.9179104477612,152,759,8,23,26.111940298507477,2.5228927824644907,-4.917910447761187,-0.6568160865123456,-4.917910447761187,-0.6568160865123456,0.12614463912322452,-0.00821020108140432,True,1,1,1,1,"fly (1,1)",0.20000000000000018,0.3160219311605488,-3.0106609808102576,3.0272015794042892,15.136007897021432,15.053304904051274,-5.9140014214641115,10.244017722317954,-0.07096868598183102,-0.7898499394275943,2.0104580840135258,-0.00947828861193071,0.4032492580794803,2.0162462903973997,1.364153901709729
9,1.8,156.1044776119403,770.8955223880597,152,759,8,23,26.104477611940297,2.5221717499459224,-4.895522388059703,-0.6538260284553861,-4.895522388059703,-0.6538260284553861,0.12610858749729612,-0.008172825355692326,True,1,1,1,1,"fly (1,1)",0.19999999999999996,-0.007462686567180299,-0.022388059701484053,0.023599087016178983,0.11799543508089494,0.1119402985074203,-4.969909710705717,5.620470124835049,4.720458553791971,-0.6637608962545197,0.014950290284797555,0.6304452158653717,0.003075765770799422,0.015378828853997113,0.7374741325737322
