assay_tube_index,number_of_flies_detected,flies_detected,number_of_unique_threshold_crossings,unique_threshold_crossings,fraction_crossing_by_10s,first_crossing_time_s,mean_height_px,max_height_px,mean_vertical_velocity_px_s,max_vertical_velocity_px_s,mean_speed_px_s,max_speed_px_s,processed_duration_s,mean_height_mm,max_height_mm,mean_vertical_velocity_mm_s,max_vertical_velocity_mm_s,mean_speed_mm_s,max_speed_mm_s
1,1,1,0,0,0.0,,23.73015617636742,24.957654723127007,-0.10838621247767657,3.5322262876443733,2.3828355691205685,8.068864093746543,9.8,3.169302995174279,3.333242700918465,-0.014475621032076981,0.4717497546102675,0.253458136321202,0.8488672102439562
2,4,4,0,0,0.0,,209.27462272875414,481.6979166666667,18.43851270318502,97.85318597919878,19.936592750931744,98.05663880361105,9.8,28.618751826154412,65.87321937321937,2.5215060106919682,13.381632270659663,2.702547400349892,13.398307720359446
3,5,5,0,0,0.0,,119.97269099547503,211.5588235294117,-0.361611323353576,18.8174992011928,7.4417526998446775,37.73924153213338,9.8,16.491091545769763,29.08025065696381,-0.04970602382867034,2.586597828342654,1.0083462557482645,5.187197697741149
4,10,10,6,6,0.6,1.2,366.6535328153034,586.1764705882354,50.07298988321015,174.49428370992246,61.88201258121228,179.28860720380774,9.8,49.96981707874663,79.88776430504059,6.824257565003086,23.781163026905954,8.071581206196674,24.20401876335249
