physical_vial_index,assay_tube_index,bbox_x,bbox_y,bbox_w,bbox_h,center_x_px,center_y_px,area_px,frame_index,time_s,x_from_left_px,x_from_left_mm,y_from_base_px,y_from_base_mm,distance_from_base_px,distance_from_base_mm,relative_x,relative_height,threshold_used
1,1,171,734,26,19,182.99732620320856,743.2245989304813,374,0,0.0,52.99732620320856,5.1205146090056575,22.775401069518693,3.0417897922562527,22.775401069518693,3.0417897922562527,0.2560257304502829,0.038022372403203164,16.0
2,2,383,567,10,10,387.3132530120482,570.9518072289156,83,0,0.0,24.31325301204822,2.5728310065659494,192.04819277108436,26.26300072083205,192.04819277108436,26.26300072083205,0.12864155032829747,0.3282875090104006,20.0
2,2,402,614,13,26,408.01408450704224,626.6830985915493,284,0,0.0,45.01408450704224,4.763395185930396,136.3169014084507,18.64162754303599,136.3169014084507,18.64162754303599,0.2381697592965198,0.2330203442879499,20.0
2,2,384,685,12,13,389.609375,691.015625,128,0,0.0,26.609375,2.815806878306878,71.984375,9.844017094017094,71.984375,9.844017094017094,0.14079034391534392,0.12305021367521368,20.0
3,3,619,539,14,20,625.0539215686274,548.4411764705883,204,0,0.0,42.0539215686274,4.403551996714911,211.5588235294117,29.08025065696381,211.5588235294117,29.08025065696381,0.22017759983574556,0.36350313321204764,12.0
3,3,600,674,3,87,600.6818181818181,719.0505050505051,198,0,0.0,17.68181818181813,1.8514992860542545,40.94949494949492,5.628796556631604,40.94949494949492,5.628796556631604,0.09257496430271273,0.07035995695789506,12.0
4,4,823,412,10,29,826.8101265822785,426.0379746835443,237,0,0.0,20.810126582278485,2.2743307740195067,330.9620253164557,45.10555711297523,330.9620253164557,45.10555711297523,0.11371653870097533,0.5638194639121903,19.0
4,4,824,507,10,16,828.2357723577236,514.2113821138212,123,0,0.0,22.23577235772359,2.430139055488917,242.78861788617883,33.088738383124884,242.78861788617883,33.088738383124884,0.12150695277444584,0.413609229789061,19.0
4,4,949,547,15,18,955.4734042553191,554.9893617021277,188,0,0.0,149.4734042553191,16.33589117544471,202.01063829787233,27.531262459675958,202.01063829787233,27.531262459675958,0.8167945587722356,0.34414078074594945,19.0
4,4,846,594,12,16,851.7246376811594,601.3115942028985,138,0,0.0,45.72463768115938,4.997228161875342,155.6884057971015,21.218181369281293,155.6884057971015,21.218181369281293,0.2498614080937671,0.2652272671160162,19.0
4,4,887,601,21,20,896.39,610.2466666666667,300,0,0.0,90.38999999999999,9.878688524590162,146.75333333333333,20.00045428733674,146.75333333333333,20.00045428733674,0.4939344262295081,0.25000567859170925,19.0
4,4,969,717,5,11,971.4146341463414,721.219512195122,41,0,0.0,165.41463414634143,18.07810209249633,35.78048780487802,4.876386753646067,35.78048780487802,4.876386753646067,0.9039051046248165,0.060954834420575844,19.0
4,4,866,719,26,20,878.1953642384105,728.6456953642385,302,0,0.0,72.19536423841055,7.890203741902792,28.354304635761537,3.8643004614325775,28.354304635761537,3.8643004614325775,0.39451018709513963,0.04830375576790722,19.0
