internal_track_id,display_id,assay_tube_index,physical_vial_index,label,start_frame_index,end_frame_index,start_time_s,end_time_s,duration_s,n_samples,n_detected_samples,crossing_detected,unique_crossing_detected,unique_crossing_event_id,first_crossing_frame_index,first_crossing_time_s,threshold_distance_px,max_height_px,mean_height_px,max_vertical_velocity_px_s_raw,mean_vertical_velocity_px_s_raw,max_vertical_velocity_px_s_smoothed,mean_vertical_velocity_px_s_smoothed,max_speed_px_s_raw,mean_speed_px_s_raw,max_speed_px_s_smoothed,mean_speed_px_s_smoothed,threshold_distance_mm,max_height_mm,mean_height_mm,max_vertical_velocity_mm_s_raw,mean_vertical_velocity_mm_s_raw,max_vertical_velocity_mm_s_smoothed,mean_vertical_velocity_mm_s_smoothed,max_speed_mm_s_raw,mean_speed_mm_s_raw,max_speed_mm_s_smoothed,mean_speed_mm_s_smoothed
1,1,1,1,"fly (1,1)",0,18,0.0,3.6,3.6,16,16,False,False,,,,501.0,70.89393939393938,38.415706005766204,33.39534554714576,6.25671732635729,27.925412253682033,5.977114738415473,90.58493906616806,11.775731133224857,62.90334149838421,10.46741952731772,66.91151919866444,9.468305762128798,5.130645209451245,4.460146316814124,0.8356216796470506,3.7296043076703898,0.7982790969503137,8.993753709494689,1.330597031666844,6.791588207311643,1.2020381010279544
2,2,1,1,"fly (1,2)",0,49,0.0,9.8,9.8,50,50,False,False,,,,501.0,51.00980392156862,50.07919056325054,3.3315789473681443,-0.13095910300879743,1.2839974699558843,-0.13315325460104424,4.098653877707186,1.894172232661731,3.273603452440501,1.8693197082816722,66.91151919866444,6.8126616255851244,6.6883726962605055,0.4449521131710378,-0.017490364341742524,0.17148547178041873,-0.017783406290623565,0.5171382153793425,0.2192872307413098,0.4081671386935622,0.21652428007564603
3,3,1,1,"fly (1,3)",0,49,0.0,9.8,9.8,50,50,False,False,,,,501.0,94.65137614678906,75.42471956503745,66.02485148658624,-0.40570453557917924,35.17371995820272,-0.5830523755840908,96.04397074499576,15.117960175403734,61.332084734557306,15.053275915722494,66.91151919866444,12.641252239971829,10.073418305848072,8.818010215236896,-0.054184245152478154,4.697658759025405,-0.07787010024495383,11.098383854258445,1.8042855604296013,7.594941551448613,1.7966771869837592
4,4,1,1,"fly (1,4)",0,49,0.0,9.8,9.8,50,50,True,True,1.0,35.0,7.0,501.0,592.030303030303,473.188987686972,148.9350227420401,19.88437623822731,122.55316321105784,19.48619786125081,150.74109693371284,22.218286063472505,127.48578286857325,21.77659037635102,66.91151919866444,79.06915566347953,63.197193681064704,19.891154957200623,2.6556762922507264,16.367701263580333,2.602497210183748,20.01775596048626,2.861779875273904,16.716790161074098,2.8047960185663583
5,5,1,1,"fly (1,5)",0,49,0.0,9.8,9.8,50,50,False,False,,,,501.0,470.5091743119266,463.49533652821987,75.32620785069044,3.477012950165169,56.525654641221195,3.41051480951273,80.3086041810438,6.965831941984488,58.84519988502748,6.838790980104377,66.91151919866444,62.83928872279487,61.90254911896093,10.060261482563002,0.46437568616563185,7.549336179128048,0.4554944653773262,10.413818867970948,0.8451923773479048,7.713578990136969,0.8295105618426427
6,6,1,1,"fly (1,6)",0,49,0.0,9.8,9.8,49,49,False,False,,,,501.0,537.6153846153846,536.9420372159568,6.175082586125308,-0.06266159585660877,2.1609001406469948,-0.04141813339538239,6.244732846241313,1.6632497173712257,3.6245946753451803,1.63953052239164,66.91151919866444,71.80172081674587,71.71179128092912,0.8247188762771877,-0.008368827493370866,0.2886010204536875,-0.005531637181353392,0.8296002033272374,0.19369025631824255,0.4817140037075909,0.19109458942284407
7,7,1,1,"fly (1,7)",0,21,0.0,4.2,4.2,22,22,False,False,,,,501.0,571.2607003891051,566.4345013380332,2.6832795723345275,-9.924474335188615,0.7612638047421193,-8.266465622732627,175.88574653069827,12.24775013973264,88.93029771668469,10.388937093126003,66.91151919866444,76.29525213877865,75.6506846528258,0.35836788946035375,-1.325472365300651,0.10167129278689424,-1.1040354754901696,22.602077052713614,1.5330152721055668,11.397267886631404,1.2956191175572753
8,8,1,1,"fly (1,8)",0,49,0.0,9.8,9.8,50,50,False,False,,,,501.0,596.1491228070175,593.3953686407244,8.91766481487426,0.1361401122822211,5.281349681020713,0.12899242413010867,20.80124223857414,3.3021623122059087,13.932824777077295,3.2334102243860565,66.91151919866444,79.61924845502739,79.25146826587306,1.1910069869614446,0.01818231883568869,0.7053555500528349,0.017227702721883648,2.260604180255707,0.3479154532850516,1.35394292093357,0.34088979077264553
26,9,1,1,"fly (1,9)",22,49,4.4,9.8,5.4,28,28,True,True,2.0,39.0,7.8,501.0,596.6666666666666,478.33950809940677,94.98638838475478,44.61404372257083,74.29784466740983,43.29886392588661,120.99913749651904,58.16694258761218,86.2539430779487,56.364900207983325,66.91151919866444,79.6883695047301,63.885076206932474,12.685995109817018,5.958469946253199,9.922917484795956,5.782819889934772,12.71367627987394,7.0684035940362495,10.77227752362546,6.852910711705683
27,10,1,1,"fly (1,10)",26,49,5.2,9.8,4.6000000000000005,24,24,False,False,,,,501.0,69.42788461538464,58.403630075545664,4.7996280570095164,-4.912317605802753,3.024428655582481,-4.720979390255725,53.56322236489627,7.881849397993535,36.60087816650654,7.581720826919632,66.91151919866444,9.27250545781431,7.800150928286565,0.6410187722216399,-0.6560691293225716,0.4039303713632693,-0.6305147766618667,6.729779074186331,0.953897096438804,4.611589729900564,0.9171495525453032
