frame_index,time_s,x_px,y_px,bbox_x,bbox_y,bbox_w,bbox_h,x_from_left_px,x_from_left_mm,y_from_base_px,y_from_base_mm,distance_from_base_px,distance_from_base_mm,relative_x,relative_height,detected,internal_track_id,display_id,physical_vial_index,assay_tube_index,label,dt_s,dx_px,dy_px,displacement_px,speed_px_s_raw,vertical_velocity_px_s_raw,height_px_smoothed,speed_px_s_smoothed,vertical_velocity_px_s_smoothed,height_mm_smoothed,vertical_velocity_mm_s_raw,vertical_velocity_mm_s_smoothed,displacement_mm,speed_mm_s_raw,speed_mm_s_smoothed
0,0.0,251.2164502164502,733.91341991342,242,727,20,15,121.2164502164502,11.71173432042997,32.08658008658006,4.285352933099173,32.08658008658006,4.285352933099173,0.5855867160214986,0.05356691166373966,True,1,1,1,1,"fly (1,1)",,,,,,,32.06243897946024,0.2098338839158372,-0.12070553559908603,4.282128745169982,,-0.016120939645953847,,,0.02312792651686872
1,0.2,251.2851063829787,733.9617021276596,242,727,20,15,121.28510638297871,11.718367766471372,32.03829787234042,4.278904557240791,32.03829787234042,4.278904557240791,0.5859183883235687,0.053486306965509885,True,1,1,1,1,"fly (1,1)",0.2,0.06865616652851259,0.04828221423963441,0.08393355356633489,0.4196677678316744,-0.24141107119817207,31.995927061575646,0.44638285631621777,-0.3727947679559899,4.2732456843506705,-0.032241879291907694,-0.0497889506452065,0.009251170606747489,0.04625585303373744,0.055461809625579166
2,0.4,251.22983870967744,734.1370967741935,241,727,21,16,121.22983870967744,11.713027894654825,31.862903225806463,4.255479562712049,31.862903225806463,4.255479562712049,0.5856513947327412,0.053193494533900605,True,1,1,1,1,"fly (1,1)",0.2,-0.055267673301273135,0.17539464653395953,0.1838961602233958,0.9194808011169789,-0.8769732326697977,31.92471730593968,0.463137903756721,-0.3560487781798353,4.26373519945772,-0.1171249726437118,-0.04755242446475183,0.02402591516860001,0.12012957584300005,0.057698968987687206
3,0.6,251.22950819672133,734.1270491803278,241,727,21,16,121.22950819672133,11.712995961035878,31.872950819672155,4.2568214784203215,31.872950819672155,4.2568214784203215,0.5856497980517938,0.053210268480254015,True,1,1,1,1,"fly (1,1)",0.19999999999999996,-0.00033051295611130627,-0.010047593865692761,0.010053028464301901,0.05026514232150952,0.05023796932846382,31.853860062185806,0.41010583846411214,-0.3542862187693648,4.254271794615801,0.006709578541364005,-0.04731702420959808,0.001342295617264829,0.0067114780863241465,0.053375184478714144
4,0.8,251.20746887966806,734.1742738589212,241,727,21,16,121.20746887966806,11.710866558422035,31.825726141078803,4.250514342715032,31.825726141078803,4.250514342715032,0.5855433279211018,0.0531314292839379,True,1,1,1,1,"fly (1,1)",0.20000000000000007,-0.022039317053270224,0.04722467859335211,0.05211431439076961,0.260571571953848,-0.23612339296676046,31.831503431361437,0.3057339299934299,-0.11178315412185684,4.251285934071644,-0.03153567852644644,-0.014929302720783072,0.006656899901363652,0.03328449950681825,0.033393706466572574
5,1.0,251.325,734.2041666666667,241,727,21,16,121.32499999999999,11.722222222222221,31.79583333333335,4.246521981079579,31.79583333333335,4.246521981079579,0.586111111111111,0.05308152476349474,True,1,1,1,1,"fly (1,1)",0.19999999999999996,0.11753112033193247,0.029892807745454775,0.12127301514098637,0.606365075704932,-0.1494640387272739,31.7234985482083,0.8481081234782367,-0.5400244157656667,4.236861241830824,-0.019961808177266786,-0.07212346120409663,0.01203702836131506,0.06018514180657531,0.09717196629015512
6,1.2,251.0978723404255,734.4510638297872,241,727,21,16,121.09787234042551,11.700277520814058,31.548936170212755,4.213547401697864,31.548936170212755,4.213547401697864,0.585013876040703,0.052669342521223295,True,1,1,1,1,"fly (1,1)",0.19999999999999996,-0.227127659574478,0.24689716312059318,0.3354775445551859,1.67738772277593,-1.234485815602966,31.6289287700896,0.8509754126789781,-0.4728488905935062,4.224230887491099,-0.16487289690857668,-0.06315177169863222,0.03960925151141435,0.1980462575570718,0.0948111375355956
7,1.4,251.15126050420167,734.4579831932773,241,727,21,16,121.15126050420167,11.705435797507407,31.5420168067227,4.212623279695853,31.5420168067227,4.212623279695853,0.5852717898753704,0.05265779099619816,True,1,1,1,1,"fly (1,1)",0.19999999999999996,0.0533881637761624,0.00691936349005573,0.053834687911214416,0.26917343955607215,-0.03459681745027866,32.20531765897848,3.9927985392036116,2.8819444444443785,4.301211039596457,-0.004620610010053206,0.38490076052679584,0.005240402648627925,0.02620201324313963,0.5188796971932312
8,1.6,250.84583333333333,732.475,243,723,17,20,120.84583333333333,11.675925925925926,33.52499999999998,4.477462437395657,33.52499999999998,4.477462437395657,0.5837962962962963,0.0559682804674457,True,1,1,1,1,"fly (1,1)",0.20000000000000018,-0.3054271708683416,-1.9829831932772777,2.006366891055768,10.031834455278831,9.91491596638638,33.93307812664815,9.532717915813059,8.63880233834834,4.53196368970259,1.3241957884990174,1.1537632505306628,0.2664781641558967,1.3323908207794823,1.2210960406224631
9,1.8,249.0836820083682,729.2677824267782,242,719,15,21,119.08368200836821,11.505669759262629,36.73221757322176,4.9058053520162614,36.73221757322176,4.9058053520162614,0.5752834879631314,0.061322566900203275,True,1,1,1,1,"fly (1,1)",0.19999999999999996,-1.7621513249651173,-3.207217573221783,3.6594291705208533,18.29714585260427,16.036087866108918,35.66476217957965,9.705946616510067,8.658420264657517,4.763240357873742,2.1417145731030245,1.156383340855762,0.4609390575689535,2.3046952878447677,1.237779077499271
