frame_index,time_s,x_px,y_px,bbox_x,bbox_y,bbox_w,bbox_h,x_from_left_px,x_from_left_mm,y_from_base_px,y_from_base_mm,distance_from_base_px,distance_from_base_mm,relative_x,relative_height,detected,internal_track_id,display_id,physical_vial_index,assay_tube_index,label,dt_s,dx_px,dy_px,displacement_px,speed_px_s_raw,vertical_velocity_px_s_raw,height_px_smoothed,speed_px_s_smoothed,vertical_velocity_px_s_smoothed,height_mm_smoothed,vertical_velocity_mm_s_raw,vertical_velocity_mm_s_smoothed,displacement_mm,speed_mm_s_raw,speed_mm_s_smoothed
32,6.4,385.7692307692308,772.8333333333334,383,766,7,16,24.769230769230774,,11.166666666666629,,11.166666666666629,,0.12968183648811923,0.018990929705215355,True,1,1,2,2,"fly (2,1)",0.20000000000000018,-0.21965811965810644,-0.2222222222221717,0.3124618466006614,1.5623092330033057,1.1111111111108576,11.593999062353495,5.109376353679605,0.8681434599157107,,,,,,
33,6.6,386.0759493670886,771.3291139240506,383,764,7,17,25.075949367088583,,12.670886075949397,,12.670886075949397,,0.1312876930214062,0.021549125979505777,True,1,1,2,2,"fly (2,1)",0.1999999999999993,0.3067185978578095,-1.5042194092827685,1.535171758968638,7.675858794843217,7.521097046413869,11.945850914205343,4.211021305299118,1.7592592592592482,,,,,,
34,6.8,385.9714285714286,772.0,383,766,7,15,24.97142857142859,,12.0,,12.0,,0.130740463724757,0.02040816326530612,True,1,1,2,2,"fly (2,1)",0.20000000000000018,-0.10452079565999384,0.6708860759493973,0.678979177610167,3.394895888050832,-3.3544303797469834,12.607594936708855,5.720178734000236,3.308720112517571,,,,,,
35,7.0,386.36708860759495,770.8481012658228,384,764,6,16,25.36708860759495,,13.151898734177166,,13.151898734177166,,0.132811982238717,0.022367174717988377,True,1,1,2,2,"fly (2,1)",0.20000000000000018,0.3956600361663618,-1.1518987341771663,1.2179563038213335,6.089781519106662,5.759493670885826,11.769931157006416,8.295774640483263,-4.188318898512189,,,,,,
36,7.2,385.6421052631579,773.8421052631579,383,765,7,20,24.642105263157873,,10.157894736842081,,10.157894736842081,,0.12901625792229254,0.01727533118510558,True,1,1,2,2,"fly (2,1)",0.20000000000000018,-0.7249833444370779,2.994003997335085,3.0805293028584613,15.402646514292293,-14.970019986675412,11.370560087824023,8.262857092844788,-1.9968553459119656,,,,,,
37,7.4,385.7830188679245,773.1981132075472,383,763,7,22,24.78301886792451,,10.80188679245282,,10.80188679245282,,0.12975402548651577,0.018370555769477583,True,1,1,2,2,"fly (2,1)",0.20000000000000018,0.14091360476663795,-0.6439920556107381,0.6592286490270824,3.296143245135409,3.219960278053688,10.669286150790603,6.652830461331028,-3.5063696851670962,,,,,,
38,7.6,385.83653846153845,772.9519230769231,383,763,7,22,24.836538461538453,,11.048076923076906,,11.048076923076906,,0.13003423278292384,0.018789246467817867,True,1,1,2,2,"fly (2,1)",0.1999999999999993,0.05351959361394165,-0.24619013062408612,0.2519403249130755,1.259701624565382,1.230950653120435,11.083321238509901,2.105877394687989,2.070175438596494,,,,,,
39,7.8,385.81904761904764,772.6,383,763,7,22,24.819047619047637,,11.399999999999977,,11.399999999999977,,0.12994265769134888,0.019387755102040778,True,1,1,2,2,"fly (2,1)",0.20000000000000018,-0.01749084249081534,-0.3519230769230717,0.35235746287263553,1.7617873143631761,1.7596153846153568,11.752533577533578,3.3564899821216403,3.346061695118389,,,,,,
40,8.0,385.8333333333333,771.1904761904761,383,763,7,18,24.833333333333314,,12.809523809523853,,12.809523809523853,,0.1300174520069807,0.021784904437965737,True,1,1,2,2,"fly (2,1)",0.20000000000000018,0.014285714285676931,-1.4095238095238756,1.4095962014872738,7.047981007436363,7.047619047619372,11.560750360750376,6.852152252316483,-0.9589160839160288,,,,,,
41,8.2,385.59090909090907,773.5272727272727,382,764,8,21,24.590909090909065,,10.472727272727298,,10.472727272727298,,0.12874821513564955,0.017810760667903568,True,1,1,2,2,"fly (2,1)",0.1999999999999993,-0.24242424242424931,2.3367965367965553,2.3493376870299736,11.74668843514991,-11.683982683982817,11.47163471449187,7.464039561667655,-0.4455782312925504,,,,,,
42,8.4,385.8775510204082,772.8673469387755,383,764,7,21,24.87755102040819,,11.13265306122446,,11.13265306122446,,0.13024895822203242,0.018933083437456564,True,1,1,2,2,"fly (2,1)",0.20000000000000107,0.28664192949912604,-0.6599257884971621,0.7194898484833424,3.597449242416693,3.2996289424857927,11.083274926132049,5.967907481557231,-1.9417989417991226,,,,,,
43,8.6,385.8888888888889,772.3555555555556,383,764,7,21,24.888888888888914,,11.644444444444389,,11.644444444444389,,0.13030831878999433,0.019803476946333994,True,1,1,2,2,"fly (2,1)",0.1999999999999993,0.011337868480723046,-0.5117913832199292,0.511916953421016,2.559584767105089,2.558956916099655,11.580871582349383,2.598366117996107,2.4879832810866698,,,,,,
44,8.8,385.95402298850576,772.0344827586207,383,764,7,19,24.954022988505756,,11.965517241379303,,11.965517241379303,,0.13064933501835474,0.020349519117992012,True,1,1,2,2,"fly (2,1)",0.20000000000000107,0.06513409961684147,-0.32107279693491364,0.3276128688933097,1.6380643444665397,1.6053639846745595,11.725542784163471,2.168078040278061,0.7233560090704317,,,,,,
45,9.0,385.72222222222223,772.4333333333333,383,764,7,19,24.72222222222223,,11.56666666666672,,11.56666666666672,,0.12943571844095408,0.01967120181405905,True,1,1,2,2,"fly (2,1)",0.1999999999999993,-0.23180076628352708,0.3988505747125828,0.4613170018525091,2.306585009262554,-1.994252873562921,11.95517241379313,2.6273063733172806,1.148148148148304,,,,,,
46,9.2,385.9019607843137,771.6666666666666,383,762,7,21,24.9019607843137,,12.333333333333371,,12.333333333333371,,0.13037675803305604,0.020975056689342467,True,1,1,2,2,"fly (2,1)",0.1999999999999993,0.17973856209147243,-0.7666666666666515,0.7874539532445467,3.9372697662227476,3.8333333333332713,11.781132075471723,3.5777021591506624,-0.8702016916070349,,,,,,
47,9.4,385.7830188679245,772.5566037735849,382,763,8,22,24.78301886792451,,11.443396226415075,,11.443396226415075,,0.12975402548651577,0.019461558208188904,True,1,1,2,2,"fly (2,1)",0.20000000000000107,-0.11894191638918983,0.8899371069182962,0.8978503403933419,4.489251701966685,-4.449685534591457,12.136546984051165,4.827971604605767,1.7770745428972357,,,,,,
48,9.6,386.0126582278481,771.367088607595,383,764,7,16,25.01265822784808,,12.632911392405049,,12.632911392405049,,0.1309563258002517,0.02148454318436233,True,1,1,2,2,"fly (2,1)",0.1999999999999993,0.2296393599235671,-1.1895151659899739,1.2114786691255692,6.057393345627868,5.947575829949891,12.016888864393044,4.6299021398873705,-0.5982905982905863,,,,,,
49,9.8,386.12820512820514,772.025641025641,383,765,8,16,25.12820512820514,,11.974358974359006,,11.974358974359006,,0.13156128339374418,0.02036455607884185,True,1,1,2,2,"fly (2,1)",0.20000000000000107,0.11554690035706017,0.6585524180460425,0.6686122744135152,3.343061372067558,-3.2927620902301946,12.303635183382028,4.700227358847713,1.3274068698598491,,,,,,
0,0.0,742.2978723404256,606.3351063829787,734,600,17,14,167.29787234042556,,169.66489361702133,,169.66489361702133,,0.8759050907875684,0.2885457374439138,True,2,1,3,3,"fly (3,1)",,,,,,,175.63990022465975,31.136792462090554,29.8750330381921,,,,,,
1,0.2,745.8074534161491,594.3850931677018,741,585,10,19,170.8074534161491,,181.61490683229817,,181.61490683229817,,0.8942798608175345,0.30886888917057514,True,2,1,3,3,"fly (3,1)",0.2,3.5095810757235313,-11.95001321527684,12.454716984836223,62.27358492418111,59.7500660763842,185.14781227098533,58.42031878878327,57.49790457769185,,,,,,
2,0.4,747.290909090909,571.8363636363636,744,563,7,19,172.29090909090905,,204.16363636363644,,204.16363636363644,,0.9020466444550213,0.3472170686456402,True,2,1,3,3,"fly (3,1)",0.2,1.4834556747599663,-22.548729531338267,22.59747428843374,112.9873714421687,112.74364765669134,204.86647957277424,99.54706920447013,98.59333650894466,,,,,,
3,0.6,748.2537313432836,547.1791044776119,746,540,5,16,173.25373134328356,,228.82089552238813,,228.82089552238813,,0.9070875986559349,0.3891511828612043,True,2,1,3,3,"fly (3,1)",0.19999999999999996,0.962822252374508,-24.657259158751685,24.67605024941211,123.38025124706058,123.28629579375846,227.03349130500337,110.94773000635534,110.83505866114554,,,,,,
4,0.8,748.2028985507246,527.8840579710145,746,521,5,16,173.20289855072463,,248.1159420289855,,248.1159420289855,,0.9068214583807572,0.4219658878043971,True,2,1,3,3,"fly (3,1)",0.20000000000000007,-0.05083279255893558,-19.295046506597373,19.295113465967358,96.47556732983675,96.47523253298684,249.09130540101967,110.32887431385724,110.28907048008155,,,,,,
5,1.0,747.7303370786517,505.6629213483146,745,498,6,17,172.7303370786517,,270.3370786516854,,270.3370786516854,,0.9043473145479146,0.45975693648245813,True,2,1,3,3,"fly (3,1)",0.19999999999999996,-0.4725614720729254,-22.221136622699873,22.226160872934877,111.1308043646744,111.1056831134994,270.45038960960636,106.81000230051198,106.79542104293337,,,,,,
6,1.2,747.3240740740741,483.10185185185185,744,475,7,18,172.32407407407413,,292.89814814814815,,292.89814814814815,,0.9022202831103358,0.498126102292769,True,2,1,3,3,"fly (3,1)",0.19999999999999996,-0.4062630045775677,-22.56106949646278,22.564727041404947,112.82363520702476,112.80534748231392,292.7875592600752,111.70044523617305,111.68584825234446,,,,,,
7,1.4,747.3823529411765,460.87254901960785,744,453,7,17,172.38235294117646,,315.12745098039215,,315.12745098039215,,0.9025254080689867,0.5359310390822996,True,2,1,3,3,"fly (3,1)",0.19999999999999996,0.05827886710233088,-22.229302832244002,22.229379227363996,111.14689613682,111.14651416122004,314.82859203989693,110.21940772108074,110.20516389910841,,,,,,
8,1.6,746.929203539823,439.53982300884957,743,432,8,17,171.929203539823,,336.46017699115043,,336.46017699115043,,0.9001528981142565,0.5722111853590994,True,2,1,3,3,"fly (3,1)",0.20000000000000018,-0.45314940135347115,-21.33272601075828,21.33753836387951,106.68769181939746,106.6636300537913,335.9105907052289,105.42026444918228,105.40999332665997,,,,,,
9,1.8,747.1531531531532,419.85585585585585,744,412,7,17,172.1531531531532,,356.14414414414415,,356.14414414414415,,0.9013254091788125,0.6056873199730343,True,2,1,3,3,"fly (3,1)",0.19999999999999996,0.22394961333020547,-19.683967152993716,19.685241078265875,98.4262053913294,98.41983576496861,357.34429752128864,107.18061276812485,107.1685340802988,,,,,,
10,2.0,746.9206349206349,396.57142857142856,743,388,8,19,171.92063492063494,,379.42857142857144,,379.42857142857144,,0.9001080362336907,0.6452866861030127,True,2,1,3,3,"fly (3,1)",0.19999999999999996,-0.23251823251825954,-23.284427284427295,23.285588218729536,116.4279410936477,116.4221364221365,378.7578567578568,107.07185451574406,107.0677961828405,,,,,,
11,2.2,746.9230769230769,375.29914529914527,743,367,8,18,171.9230769230769,,400.70085470085473,,400.70085470085473,,0.9001208215867901,0.6814640386068959,True,2,1,3,3,"fly (3,1)",0.20000000000000018,0.002442002441966906,-21.27228327228329,21.272283412451035,106.36141706225509,106.36141636141635,401.8084280391973,115.35307107327917,115.25285640670263,,,,,,
12,2.4,745.2189349112426,350.7041420118343,740,342,11,20,170.21893491124263,,425.2958579881657,,425.2958579881657,,0.8911986121007467,0.7232922754900778,True,2,1,3,3,"fly (3,1)",0.19999999999999973,-1.7041420118342785,-24.595003287310988,24.6539710127869,123.26985506393467,122.97501643655511,423.7858864781942,109.99332015052569,109.88729219498452,,,,,,
13,2.6,744.7869822485206,330.63905325443784,740,322,11,19,169.78698224852064,,445.36094674556216,,445.36094674556216,,0.8889370798351867,0.7574165760978948,True,2,1,3,3,"fly (3,1)",0.20000000000000018,-0.43195266272198296,-20.06508875739644,20.06973766507748,100.3486883253873,100.3254437869821,445.17823723682403,107.12003998333437,106.96175379314911,,,,,,
14,2.8,743.6802325581396,311.12209302325584,739,302,11,20,168.68023255813955,,464.87790697674416,,464.87790697674416,,0.883142578838427,0.7906086853345989,True,2,1,3,3,"fly (3,1)",0.19999999999999973,-1.1067496903810934,-19.516960231181997,19.548315312136193,97.7415765606811,97.58480115591011,465.31257245289,100.73333137606262,100.67167608032982,,,,,,
15,3.0,743.4772727272727,290.3011363636364,739,281,11,20,168.47727272727275,,485.6988636363636,,485.6988636363636,,0.882079961922894,0.826018475572047,True,2,1,3,3,"fly (3,1)",0.20000000000000018,-0.2029598308668028,-20.82095665961947,20.821945848423912,104.10972924211947,104.10478329809725,485.7783991931333,102.41741996090248,102.32913370121658,,,,,,
16,3.2,742.5449438202247,269.2415730337079,738,260,11,21,167.54494382022472,,506.7584269662921,,506.7584269662921,,0.877198658744632,0.8618340594664832,True,2,1,3,3,"fly (3,1)",0.20000000000000018,-0.9323289070480314,-21.059563329928494,21.080190815981393,105.40095407990687,105.29781664964237,507.1345730580281,107.01112905753605,106.78086932447398,,,,,,
17,3.4,740.2678571428571,247.05357142857144,736,238,11,20,165.2678571428571,,528.9464285714286,,528.9464285714286,,0.8652767389678383,0.8995687560738581,True,2,1,3,3,"fly (3,1)",0.19999999999999973,-2.277086677367606,-22.188001605136435,22.30454077011634,111.52270385058185,110.94000802568232,526.0832664526484,95.15326280606071,94.74346697310182,,,,,,
18,3.6,738.5449438202247,233.45505617977528,734,224,11,21,163.54494382022472,,542.5449438202247,,542.5449438202247,,0.8562562503676687,0.922695482687457,True,2,1,3,3,"fly (3,1)",0.20000000000000018,-1.7229133226323938,-13.598515248796161,13.707226097538696,68.53613048769341,67.99257624398075,552.7934204268474,81.44748044745242,78.12083853516444,,,,,,
22,4.4,712.5,189.11111111111111,710,188,6,4,137.5,,586.8888888888889,,586.8888888888889,,0.7198952879581152,0.9981103552532125,True,2,1,3,3,"fly (3,1)",0.8000000000000003,-26.044943820224717,-44.34394506866417,51.4268856032656,64.28360700408199,55.429931335830226,564.7169163545568,66.4098687458877,61.71125378990549,,,,,,
0,0.0,615.4677419354839,563.4354838709678,610,557,12,14,40.4677419354839,,212.5645161290322,,212.5645161290322,,0.21187299442661728,0.36150427913100713,True,3,2,3,3,"fly (3,2)",,,,,,,214.32926661152464,10.005133193645058,8.823752412462227,,,,,,
1,0.2,613.5811965811965,559.9059829059829,609,554,11,13,38.58119658119654,,216.0940170940171,,216.0940170940171,,0.20199579361883002,0.36750683179254606,True,3,2,3,3,"fly (3,2)",0.2,-1.8865453542873638,-3.5295009649848907,4.002053277458024,20.010266387290116,17.647504824924454,215.66296345530213,11.573391099650335,9.609735023041518,,,,,,
2,0.4,611.6696428571429,557.6696428571429,607,552,11,13,36.66964285714289,,218.3303571428571,,218.3303571428571,,0.19198765893792089,0.37131013119533524,True,3,2,3,3,"fly (3,2)",0.2,-1.9115537240536469,-2.2363400488400202,2.9419813823321777,14.709906911660887,11.181700244200101,218.85220188061098,18.886180425229536,15.94619212654417,,,,,,
3,0.6,609.4793388429752,553.8677685950413,604,548,13,13,34.47933884297515,,222.1322314049587,,222.1322314049587,,0.18052009865432017,0.37777590374992975,True,3,2,3,3,"fly (3,2)",0.19999999999999996,-2.1903040141677366,-3.8018742621015917,4.387673595347519,21.938367976737602,19.009371310507962,221.997144900554,18.597947407322227,15.724715099715164,,,,,,
4,0.8,607.7115384615385,550.4711538461538,603,545,11,12,32.71153846153845,,225.5288461538462,,225.5288461538462,,0.17126459927507043,0.38355245944531663,True,3,2,3,3,"fly (3,2)",0.20000000000000007,-1.7678003814367003,-3.3966147488874867,3.8291134667136397,19.14556733356819,16.983073744437426,225.51910132463308,19.516395140907008,17.60978212039542,,,,,,
5,1.0,606.7830188679245,547.1037735849056,602,541,11,13,31.78301886792451,,228.89622641509436,,228.89622641509436,,0.16640324014620164,0.38927929662431016,True,3,2,3,3,"fly (3,2)",0.19999999999999996,-0.9285195936139417,-3.3673802612481722,3.493050022483046,17.465250112415234,16.836901306240865,229.47162282910264,20.78500786521435,19.762607522347746,,,,,,
