physical_vial_index,assay_tube_index,bbox_x,bbox_y,bbox_w,bbox_h,center_x_px,center_y_px,area_px,frame_index,time_s,x_from_left_px,x_from_left_mm,y_from_base_px,y_from_base_mm,distance_from_base_px,distance_from_base_mm,relative_x,relative_height,threshold_used
2,2,383,764,7,21,385.7083333333333,772.6354166666666,96,0,0.0,24.708333333333314,,11.364583333333371,,11.364583333333371,,0.1293630017452006,0.019327522675737025,8.64
3,3,712,264,14,20,718.2045454545455,273.20454545454544,176,0,0.0,143.2045454545455,,502.79545454545456,,502.79545454545456,,0.7497620180866257,0.8550943104514533,17.0
3,3,596,277,7,15,598.9120879120879,283.6043956043956,91,0,0.0,23.91208791208794,,492.3956043956044,,492.3956043956044,,0.12519417755019865,0.8374074904687149,17.0
3,3,610,557,12,14,615.4677419354839,563.4354838709678,124,0,0.0,40.4677419354839,,212.5645161290322,,212.5645161290322,,0.21187299442661728,0.36150427913100713,17.0
3,3,734,600,17,14,742.2978723404256,606.3351063829787,188,0,0.0,167.29787234042556,,169.66489361702133,,169.66489361702133,,0.8759050907875684,0.2885457374439138,17.0
2,2,383,763,7,22,385.64912280701753,772.9035087719299,114,1,0.2,24.649122807017534,,11.096491228070136,,11.096491228070136,,0.1290529989896206,0.018871583721207712,8.64
3,3,718,255,14,20,724.1388888888889,264.1722222222222,180,1,0.2,149.1388888888889,,511.8277777777778,,511.8277777777778,,0.7808318789994184,0.8704554043839758,17.0
3,3,596,274,7,16,598.9032258064516,280.51612903225805,93,1,0.2,23.903225806451587,,495.48387096774195,,495.48387096774195,,0.12514777909136957,0.8426596445029625,17.0
3,3,609,554,11,13,613.5811965811965,559.9059829059829,117,1,0.2,38.58119658119654,,216.0940170940171,,216.0940170940171,,0.20199579361883002,0.36750683179254606,17.0
3,3,741,585,10,19,745.8074534161491,594.3850931677018,161,1,0.2,170.8074534161491,,181.61490683229817,,181.61490683229817,,0.8942798608175345,0.30886888917057514,17.0
2,2,383,763,8,22,385.80357142857144,772.5267857142857,112,2,0.4,24.803571428571445,,11.473214285714334,,11.473214285714334,,0.12986163051608085,0.019512269193391725,8.64
3,3,720,251,14,21,726.2826086956522,260.3478260869565,184,2,0.4,151.28260869565224,,515.6521739130435,,515.6521739130435,,0.792055542909174,0.8769594794439515,17.0
3,3,595,262,8,16,598.5,269.04,100,2,0.4,23.5,,506.96,,506.96,,0.12303664921465969,0.8621768707482993,17.0
3,3,607,552,11,13,611.6696428571429,557.6696428571429,112,2,0.4,36.66964285714289,,218.3303571428571,,218.3303571428571,,0.19198765893792089,0.37131013119533524,17.0
3,3,744,563,7,19,747.290909090909,571.8363636363636,110,2,0.4,172.29090909090905,,204.16363636363644,,204.16363636363644,,0.9020466444550213,0.3472170686456402,17.0
3,3,740,749,11,14,745.047619047619,755.1904761904761,126,2,0.4,170.04761904761904,,20.809523809523853,,20.809523809523853,,0.8903016704063824,0.03539034661483648,17.0
2,2,383,762,7,23,385.7345132743363,772.4159292035398,113,3,0.6,24.73451327433628,,11.584070796460196,,11.584070796460196,,0.12950006949914283,0.019700800674252034,8.64
3,3,595,245,8,16,598.1428571428571,252.24489795918367,98,3,0.6,23.14285714285711,,523.7551020408164,,523.7551020408164,,0.12116679132385921,0.8907399694571707,16.0
3,3,723,244,12,22,728.109947643979,253.9895287958115,191,3,0.6,153.109947643979,,522.0104712041884,,522.0104712041884,,0.8016227625339215,0.8877729102112049,16.0
3,3,746,540,5,16,748.2537313432836,547.1791044776119,67,3,0.6,173.25373134328356,,228.82089552238813,,228.82089552238813,,0.9070875986559349,0.3891511828612043,16.0
3,3,604,548,13,13,609.4793388429752,553.8677685950413,121,3,0.6,34.47933884297515,,222.1322314049587,,222.1322314049587,,0.18052009865432017,0.37777590374992975,16.0
3,3,730,740,15,15,736.6285714285714,746.8742857142857,175,3,0.6,161.62857142857138,,29.125714285714253,,29.125714285714253,,0.8462228870605831,0.049533527696792944,16.0
2,2,383,762,7,23,385.93636363636364,772.0363636363636,110,4,0.8,24.936363636363637,,11.963636363636397,,11.963636363636397,,0.13055687767729654,0.020346320346320404,8.64
3,3,594,234,9,14,597.6938775510204,240.24489795918367,98,4,0.8,22.693877551020364,,535.7551020408164,,535.7551020408164,,0.11881611283256735,0.9111481327224769,16.0
3,3,724,234,11,24,728.3299492385787,244.98984771573603,197,4,0.8,153.3299492385787,,531.010152284264,,531.010152284264,,0.802774603343344,0.9030784902793605,16.0
3,3,746,521,5,16,748.2028985507246,527.8840579710145,69,4,0.8,173.20289855072463,,248.1159420289855,,248.1159420289855,,0.9068214583807572,0.4219658878043971,16.0
3,3,603,545,11,12,607.7115384615385,550.4711538461538,104,4,0.8,32.71153846153845,,225.5288461538462,,225.5288461538462,,0.17126459927507043,0.38355245944531663,16.0
3,3,715,742,18,13,723.4343434343434,747.6717171717172,198,4,0.8,148.43434343434342,,28.328282828282795,,28.328282828282795,,0.7771431593421121,0.04817735174878026,16.0
2,2,383,762,8,20,386.2121212121212,771.0,99,5,1.0,25.21212121212119,,13.0,,13.0,,0.13200063461843556,0.022108843537414966,8.64
3,3,725,220,10,24,729.25,230.7295918367347,196,5,1.0,154.25,,545.2704081632653,,545.2704081632653,,0.8075916230366492,0.9273306261280022,16.0
3,3,594,230,8,15,597.377358490566,236.89622641509433,106,5,1.0,22.377358490566053,,539.1037735849056,,539.1037735849056,,0.11715894497678561,0.9168431523552817,16.0
3,3,745,498,6,17,747.7303370786517,505.6629213483146,89,5,1.0,172.7303370786517,,270.3370786516854,,270.3370786516854,,0.9043473145479146,0.45975693648245813,16.0
3,3,602,541,11,13,606.7830188679245,547.1037735849056,106,5,1.0,31.78301886792451,,228.89622641509436,,228.89622641509436,,0.16640324014620164,0.38927929662431016,16.0
3,3,694,740,19,14,702.8709677419355,746.5253456221199,217,5,1.0,127.87096774193549,,29.474654377880142,,29.474654377880142,,0.66948150650228,0.05012696322768732,16.0
2,2,383,764,7,18,385.9024390243902,771.6341463414634,82,6,1.2,24.90243902439022,,12.365853658536594,,12.365853658536594,,0.1303792619078022,0.021030363364858154,8.64
3,3,727,209,10,24,730.9725274725274,220.0769230769231,182,6,1.2,155.97252747252742,,555.9230769230769,,555.9230769230769,,0.8166100914792012,0.945447409733124,17.0
3,3,593,222,8,15,596.554347826087,228.69565217391306,92,6,1.2,21.554347826086996,,547.304347826087,,547.304347826087,,0.11284998861825653,0.9307897071872228,17.0
3,3,744,475,7,18,747.3240740740741,483.10185185185185,108,6,1.2,172.32407407407413,,292.89814814814815,,292.89814814814815,,0.9022202831103358,0.498126102292769,17.0
3,3,601,537,11,12,606.030612244898,542.0102040816327,98,6,1.2,31.030612244897952,,233.98979591836735,,233.98979591836735,,0.1624639384549631,0.39794182979314174,17.0
3,3,672,741,20,14,681.2837209302326,747.0418604651163,215,6,1.2,106.28372093023256,,28.958139534883685,,28.958139534883685,,0.5564592718860344,0.049248536623951844,17.0
2,2,383,762,8,20,386.23333333333335,770.5,90,7,1.4,25.23333333333335,,13.5,,13.5,,0.13211169284467722,0.02295918367346939,8.64
3,3,728,205,13,22,733.9090909090909,214.57386363636363,176,7,1.4,158.90909090909088,,561.4261363636364,,561.4261363636364,,0.8319847691575438,0.9548063543599258,16.0
3,3,593,209,8,15,596.1326530612245,215.6530612244898,98,7,1.4,21.13265306122446,,560.3469387755102,,560.3469387755102,,0.11064216262421184,0.9529709843120923,16.0
3,3,744,453,7,17,747.3823529411765,460.87254901960785,102,7,1.4,172.38235294117646,,315.12745098039215,,315.12745098039215,,0.9025254080689867,0.5359310390822996,16.0
3,3,601,535,11,12,605.6415094339623,540.2830188679245,106,7,1.4,30.641509433962256,,235.7169811320755,,235.7169811320755,,0.16042675096315318,0.40087921961237327,16.0
3,3,645,738,21,14,654.6428571428571,744.7991071428571,224,7,1.4,79.64285714285711,,31.20089285714289,,31.20089285714289,,0.41697830964846655,0.05306274295432464,16.0
2,2,384,765,6,16,386.07142857142856,771.7,70,8,1.6,25.071428571428555,,12.299999999999955,,12.299999999999955,,0.1312640239341809,0.020918367346938697,8.64
3,3,728,201,12,23,733.467032967033,211.37362637362637,182,8,1.6,158.467032967033,,564.6263736263736,,564.6263736263736,,0.8296703296703298,0.9602489347387306,16.0
3,3,593,209,8,15,596.1649484536083,215.64948453608247,97,8,1.6,21.164948453608304,,560.3505154639175,,560.3505154639175,,0.11081124844821101,0.952977067115506,16.0
3,3,743,432,8,17,746.929203539823,439.53982300884957,113,8,1.6,171.929203539823,,336.46017699115043,,336.46017699115043,,0.9001528981142565,0.5722111853590994,16.0
3,3,601,535,11,12,605.6138613861386,540.0,101,8,1.6,30.613861386138637,,236.0,,236.0,,0.16028199678606617,0.4013605442176871,16.0
3,3,625,735,18,14,633.4060913705583,741.1979695431472,197,8,1.6,58.40609137055833,,34.802030456852776,,34.802030456852776,,0.3057910542961169,0.05918712662730064,16.0
2,2,384,765,6,16,386.07142857142856,771.7,70,9,1.8,25.071428571428555,,12.299999999999955,,12.299999999999955,,0.1312640239341809,0.020918367346938697,8.64
3,3,728,194,10,23,732.3386243386243,204.5026455026455,189,9,1.8,157.3386243386243,,571.4973544973545,,571.4973544973545,,0.8237624310922739,0.9719342763560451,17.0
3,3,593,205,7,14,595.7058823529412,211.42352941176472,85,9,1.8,20.705882352941217,,564.5764705882352,,564.5764705882352,,0.10840776101016343,0.9601640656262503,17.0
3,3,744,412,7,17,747.1531531531532,419.85585585585585,111,9,1.8,172.1531531531532,,356.14414414414415,,356.14414414414415,,0.9013254091788125,0.6056873199730343,17.0
3,3,601,535,11,12,605.6185567010309,540.0927835051546,97,9,1.8,30.61855670103091,,235.90721649484544,,235.90721649484544,,0.16030657958654929,0.4012027491408936,17.0
3,3,614,730,15,14,620.8154761904761,736.172619047619,168,9,1.8,45.81547619047615,,39.82738095238096,,39.82738095238096,,0.23987160309149816,0.06773364107547783,17.0
2,2,384,765,6,16,386.1304347826087,771.7826086956521,69,10,2.0,25.13043478260869,,12.21739130434787,,12.21739130434787,,0.13157295697700883,0.020777876367938555,8.64
3,3,729,190,10,24,733.2052631578947,200.98947368421054,190,10,2.0,158.2052631578947,,575.0105263157894,,575.0105263157894,,0.8282998071093963,0.9779090583601862,17.0
3,3,593,202,8,14,596.2421052631579,208.22105263157894,95,10,2.0,21.242105263157896,,567.7789473684211,,567.7789473684211,,0.1112152108018738,0.9656104547081992,17.0
3,3,743,388,8,19,746.9206349206349,396.57142857142856,126,10,2.0,171.92063492063494,,379.42857142857144,,379.42857142857144,,0.9001080362336907,0.6452866861030127,17.0
3,3,601,535,11,12,605.625,540.03125,96,10,2.0,30.625,,235.96875,,235.96875,,0.16034031413612565,0.4013073979591837,17.0
3,3,610,727,16,14,617.1627906976744,733.3895348837209,172,10,2.0,42.16279069767438,,42.6104651162791,,42.6104651162791,,0.2207475952757821,0.07246677740863793,17.0
2,2,384,765,6,16,386.1142857142857,771.7,70,11,2.2,25.1142857142857,,12.299999999999955,,12.299999999999955,,0.13148840688107696,0.020918367346938697,8.64
3,3,729,188,10,23,733.3888888888889,198.2722222222222,180,11,2.2,158.3888888888889,,577.7277777777778,,577.7277777777778,,0.8292611983711462,0.9825302343159485,18.0
3,3,593,195,8,15,596.2244897959183,201.78571428571428,98,11,2.2,21.224489795918316,,574.2142857142858,,574.2142857142858,,0.11112298322470322,0.9765549076773568,18.0
3,3,743,367,8,18,746.9230769230769,375.29914529914527,117,11,2.2,171.9230769230769,,400.70085470085473,,400.70085470085473,,0.9001208215867901,0.6814640386068959,18.0
3,3,601,535,11,11,605.5714285714286,540.1868131868132,91,11,2.2,30.571428571428555,,235.8131868131868,,235.8131868131868,,0.16005983545250552,0.4010428347163041,18.0
3,3,606,722,16,15,613.1929824561404,728.9473684210526,171,11,2.2,38.192982456140385,,47.0526315789474,,47.0526315789474,,0.19996325893267217,0.08002148227712143,18.0
2,2,383,765,7,20,385.86021505376345,774.1290322580645,93,12,2.4,24.860215053763454,,9.870967741935488,,9.870967741935488,,0.13015819399876155,0.016787360105332463,8.64
3,3,592,188,9,10,595.986301369863,191.95890410958904,73,12,2.4,20.986301369862986,,584.0410958904109,,584.0410958904109,,0.10987592340242401,0.9932671698816512,18.0
3,3,729,188,10,23,733.3812154696133,198.3314917127072,181,12,2.4,158.38121546961327,,577.6685082872928,,577.6685082872928,,0.8292210234011166,0.9824294358627428,18.0
3,3,740,342,11,20,745.2189349112426,350.7041420118343,169,12,2.4,170.21893491124263,,425.2958579881657,,425.2958579881657,,0.8911986121007467,0.7232922754900778,18.0
3,3,601,535,11,12,605.4731182795699,540.1935483870968,93,12,2.4,30.473118279569917,,235.80645161290317,,235.80645161290317,,0.159545121882565,0.401031380294053,18.0
3,3,604,719,12,14,609.0,725.043795620438,137,12,2.4,34.0,,50.956204379561996,,50.956204379561996,,0.17801047120418848,0.08666021152986735,18.0
2,2,383,763,7,22,386.05102040816325,773.0102040816327,98,13,2.6,25.051020408163254,,10.98979591836735,,10.98979591836735,,0.1311571749118495,0.01869012911286964,8.64
3,3,729,188,10,23,733.3567567567568,198.45405405405404,185,13,2.6,158.3567567567568,,577.545945945946,,577.545945945946,,0.8290929673128627,0.9822209965067108,18.0
3,3,740,322,11,19,744.7869822485206,330.63905325443784,169,13,2.6,169.78698224852064,,445.36094674556216,,445.36094674556216,,0.8889370798351867,0.7574165760978948,18.0
3,3,601,535,11,11,605.4505494505495,540.065934065934,91,13,2.6,30.450549450549488,,235.93406593406598,,235.93406593406598,,0.1594269604740811,0.4012484114524932,18.0
3,3,601,714,9,11,604.7439024390244,718.939024390244,82,13,2.6,29.743902439024396,,57.06097560975604,,57.06097560975604,,0.1557272379006513,0.09704247552679598,18.0
2,2,382,765,8,20,385.7826086956522,774.5760869565217,92,14,2.8,24.782608695652186,,9.423913043478251,,9.423913043478251,,0.1297518779877078,0.016027062999112673,8.64
