assay_tube_index,time_s,mean_height_px,max_height_px,mean_vertical_velocity_px_s,max_vertical_velocity_px_s,mean_speed_px_s,max_speed_px_s
1,0.0,607.8239921652396,610.6422924901185,0.07638575947005677,0.2092540611562299,0.40627644572359506,1.3626509106693525
1,0.2,607.8545464690276,610.6808080808081,1.17260076660988,5.111406619385359,3.9062729169614783,8.365410444081272
1,0.4,609.7549571725905,611.2583333333333,1.530426870687304,5.267057960381483,9.533949870739013,12.42620678421608
1,0.6,609.7351326817148,611.351724137931,1.4457044270544532,5.277697910676693,9.430233802288846,12.916536591312058
1,0.8,609.7250382872526,611.3581081081081,0.013939324197672779,0.27546296296293354,5.460904583752381,7.8018929457487305
1,1.0,609.7633207671091,611.4236111111111,0.05515429091714297,0.11617405582929528,2.189280772876978,2.5801211874677237
1,1.2,609.7682252562653,611.4214285714286,-0.027829878646785905,0.07296638031599895,2.407796336153719,2.8026670697553477
1,1.4,609.7083403600645,611.3581081081081,-0.021945002575939298,0.07103313225760126,2.10929879743472,2.198528822639799
1,1.6,609.7501537655635,611.3557046979865,-1.2494895846891219,1.7632081970756042,26.332407010936198,57.57821806897379
1,1.8,609.4775363379183,610.8323529411765,0.6694659096811506,1.2794577685089814,19.819874026008833,37.56845028992086
1,2.0,607.8052036822512,610.7454545454545,-1.3443680396553903,1.3964725506866673,32.3221619219178,56.845672851694935
1,2.2,607.8592731259881,610.8617021276596,-2.009384762173202,-0.12875150060021237,26.013735811852413,56.27649536430067
1,2.4,607.8129006481478,610.7551020408164,0.3035010556524433,0.9060058906389173,6.6126032738961635,16.96272339840915
1,2.6,609.5544318542836,610.7404426559356,-2.1464603809416416,-0.08700103081291122,29.148119479928532,33.492067649823326
1,2.8,607.2457243979402,608.3381502890173,1.382564791845857,7.019468038130861,41.740701712703114,65.59352826331465
1,3.0,607.8138510080414,610.7886178861788,3.8218328449721617,5.5374133626635995,43.941714755577514,71.13523249689757
1,3.2,610.0590842264146,611.3475177304965,1.2523846318472716,5.625818613589971,54.05727036452305,79.55379161580709
1,3.4,609.9672604505803,611.3563218390805,0.32235386218513407,7.852900739271577,56.25597679935741,81.13263942047732
1,3.6,607.8548699837834,610.8235294117646,-1.4369171863948278,1.8981788431297744,63.21316574180336,93.40358660785951
1,3.8,607.7869268056755,610.7011952191235,2.3874493127732723,12.495493146576294,71.58222095634206,94.45495536325775
1,4.0,610.0439122688439,611.4545454545455,3.36525795252471,6.287320113460094,69.11267678139373,121.04518480817796
1,4.2,607.8096680959363,610.7851239669421,4.198615681026298,14.849462459728201,47.049902632205594,124.1719949513495
1,4.4,609.5990091846527,610.7530120481928,-0.7047505906881715,-0.1038047920851185,27.61280567791661,32.74147295749311
1,4.6,607.6923608859561,610.7459016393443,0.005166853691488935,0.45099793291323315,19.878951075014278,36.21042096318578
1,4.8,607.8306293072828,610.8768267223381,-0.005296663711647109,0.45099793291323315,12.292253409230462,31.476555695872676
1,5.0,607.8835647464304,610.9094736842105,0.016116975158600815,0.8847047566977525,11.699334794105049,31.050544976213615
1,5.2,607.8145713459826,610.7094861660079,0.1426111034391574,0.7073805449690926,7.389865294262102,20.32474898603952
1,5.4,609.451624462494,610.7142857142858,-0.17311158825511638,-0.03043370282607083,20.12728695192026,38.325742621892395
1,5.6,607.8125910002154,610.72,0.1300367690758238,0.37254536415616446,19.328393253016042,55.80874355442188
1,5.8,609.418814285986,610.7252124645893,-0.26322707921508554,0.009251144220267734,28.456211775178357,55.40118027293193
1,6.0,607.8109051376604,610.7198364008179,0.04025144585467749,0.4927457941041283,19.48587425443986,55.094185706169974
1,6.2,609.4572395942912,610.7463976945245,-0.12630930719865285,0.13285944471249447,29.548186186920336,56.82409032680538
1,6.4,607.6774037498291,610.8049281314168,0.43542349886321624,0.805057805886049,24.64119982394581,65.4231425186387
1,6.6,607.835284159873,610.765784114053,0.36926522753302704,1.2965141146278814,32.34426262216909,70.63206027626427
1,6.8,607.6898631671359,610.8305785123966,-1.0557292906166673,0.8784896574564974,19.594669680601744,30.618535772071027
1,7.0,607.1264538633634,608.3775216138329,0.29878106355023215,0.9324576179011493,19.37992485986822,37.52531929019077
1,7.2,607.902545493123,610.9285714285714,0.6245156725371237,0.8703137545550507,19.241450768919833,37.305969941066856
1,7.4,609.6741893644618,610.9333333333334,1.9096996245862818,3.935574638213662,25.922196361117237,32.265546961214476
1,7.6,607.8052818126224,610.7388663967611,0.27605679162503455,0.8319752281617329,18.53329855039804,49.901831592630636
1,7.8,609.4300072921731,610.7558823529412,-0.6289011643294411,-0.2959870099745867,27.913745086220327,53.044962063072774
1,8.0,607.8130121049263,610.7557411273486,0.006942572299269555,0.02365804621452657,13.839657153041406,37.95412852478276
1,8.2,607.8094473560019,610.7530612244898,-0.1518033483115583,0.0,6.949528880624004,19.174314756090535
1,8.4,607.8107025134788,610.7505112474438,0.1878738974204461,0.5999933567507792,7.438264806826239,19.514019810825225
1,8.6,609.4659351735424,610.733918128655,-0.03931738804396591,0.0008382171605114397,13.963224031017685,24.52743254357738
1,8.8,607.9025192162509,610.7535641547861,0.6780686828693443,2.736066216083848,14.967863693024894,48.37711793237062
1,9.0,607.8059442165574,610.7016129032259,-0.1799486943394221,0.0,11.546990874561521,29.61097752916155
1,9.2,607.8177672267749,610.7256097560976,-0.5365433741872011,-0.12126012329664031,21.515649697296496,59.45833130645375
1,9.4,609.7772772787216,611.5121951219512,-1.9615160981951778,0.2077638053579772,32.83530044542255,53.05074001524622
1,9.6,607.6750345346744,610.8262711864406,-1.478712460054348,-0.0037780276939705093,23.848241930407777,65.74541120320505
1,9.8,609.4319329076491,610.7233429394812,-4.161421734326483,0.10633714668273694,46.7022604703177,92.10785162104193
2,0.0,606.8151555387163,609.371237458194,0.42911421412739514,1.4020173158684202,2.609870799742673,9.270510734840745
2,0.2,606.9868012243672,609.4172185430464,0.26522886846350957,0.9216975078476253,2.5987995948470264,7.991218689784026
2,0.4,606.9742928597944,609.3856209150326,0.29753325596246327,0.908663852745993,3.4715296546975427,9.468373855792656
2,0.6,606.9936754922937,609.5144694533763,-0.012421131606667272,0.14197600911586497,2.367983000457099,3.4463649751594443
2,0.8,606.9793485454032,609.3949044585987,-0.021615346114316474,0.09510869565209146,1.8606174724669138,2.541411426748766
2,1.0,606.9613236521259,609.3260188087775,-0.05985418189141001,0.18727053140101657,1.1243593393836258,1.7584259872389982
2,1.2,606.957762983159,609.3536977491962,-0.037200438796674014,0.05144055275498736,1.3748586221080519,1.92276157057405
2,1.4,606.9570282821253,609.2967741935483,0.005694199230390487,0.025793650793654435,2.3144446470103475,5.110365455137543
2,1.6,606.9647401716641,609.3231707317073,-0.034727779357458154,0.04438318236604274,2.9813349146534684,5.130817270709373
2,1.8,606.9369263155445,609.3674121405751,0.033582768905423166,0.10995150748480376,2.744048923305077,3.6831952985076906
2,2.0,606.9771779434685,609.3627450980392,-0.018540515400407725,0.040617086498855356,1.5681960565702733,2.1355019455031834
2,2.2,606.9536158624238,609.3475409836066,0.10383317197451461,0.23938144814773488,1.5916219911704723,2.2969383265767114
2,2.4,606.9992262187292,609.5110410094637,0.03221471259564637,0.24715985237416327,0.9688122080564663,1.8214934762149422
2,2.6,606.9965067710259,609.5110410094637,0.07465519574267895,0.3089572948249501,1.2179997149609865,1.8622958447318034
2,2.8,606.9984089798694,609.5329153605015,-0.019881736463247524,0.023527038734414474,0.9419342510282334,1.8872616731703016
2,3.0,606.9872971768513,609.5251572327044,0.005496843705401481,0.02519153265798943,1.7067452395333471,4.130473638771534
2,3.2,606.9998048772492,609.5110410094637,0.020073611285435333,0.038058274715429656,1.8866560538950456,4.398779580074473
2,3.4,607.0104531466407,609.5399361022364,-0.17911739165270982,0.131763356062417,3.410160717475532,7.907675673389984
2,3.6,606.8798267418596,609.5188679245283,-0.28546377652001326,0.03254208532609928,3.1201104922445486,5.71681370558355
2,3.8,606.8285266113371,609.4019607843137,-0.31137342153968456,0.049242424242379144,3.1065392917193844,6.168646332479249
2,4.0,606.8236290937168,609.344262295082,-0.07203576588935347,-0.012020518589868768,1.5965651239557102,2.3773712543012953
2,4.2,606.836605282326,609.4389438943895,0.017477868522632868,0.09698667636181797,1.388273434117909,2.1111093335649245
2,4.4,606.8390133324507,609.4370860927152,0.038869984629599244,0.15470632938862142,0.9200419292512643,1.6901771889509334
2,4.6,606.8469510844947,609.4370860927152,0.01600462049239585,0.052740568174461516,0.7534725949063377,1.0471964234373259
2,4.8,606.8462080546215,609.4705882352941,0.2179553366761883,0.9293804507872959,1.4610111991115038,3.3260296330766983
2,5.0,606.9697865344565,609.4788273615635,-0.048512526029990455,0.025098536343837907,2.467992757909425,6.533684723205124
2,5.2,606.8178435688767,609.4521452145215,0.23585188938596938,0.8871574813802371,2.890061941238136,8.969641122535188
2,5.4,606.987719188253,609.4244372990354,-0.008550742594337784,0.07002719502717449,2.7207928634794705,6.092941548133537
2,5.6,606.9646560888998,609.405750798722,0.11136335461221329,0.26172275805455003,3.010437000261612,5.834853728631778
2,5.8,606.884661581644,609.4803921568628,0.012645063535738004,0.14074629560203258,3.9005505680815493,9.03710599796641
2,6.0,606.9953062263744,609.4655737704918,-0.005777779317620921,0.14057012170212588,3.912772960419639,10.341881761875918
2,6.2,606.9611894213092,609.3685897435897,0.13683042062657086,0.9428217980850673,2.902349126658433,7.7756522875138
2,6.4,606.96675983402,609.3685897435897,-0.232638723111668,7.216449660063518e-16,2.7022303231043265,5.659789904900763
2,6.6,606.8557229925075,609.4655737704918,0.09187238697772107,0.21901709401712854,2.754128477753605,7.270982198867254
2,6.8,607.016312853496,609.5,0.0666148364580949,0.2271077089037974,2.980539833544031,7.173932703589661
2,7.0,607.0067287358947,609.504854368932,-0.01486447486944557,0.06088280060888937,3.154122786024767,8.150669282916361
2,7.2,606.8468043075858,609.4805194805194,-0.017776422166093642,0.08401045603439639,3.9350135108592563,9.343354225803864
2,7.4,607.0056470001962,609.427652733119,0.02195975628912577,0.21778751638256275,3.9757067632770395,10.398068363867134
2,7.6,607.0199045896683,609.4304635761589,0.263559166103846,0.9064208387439966,2.5023329622085866,6.130084884991027
2,7.8,607.0049398072481,609.48,0.018161308948947512,0.058741322304740586,1.8032162098183315,2.137449304213703
2,8.0,607.0165437855655,609.4628975265018,-0.23712820098656648,0.042197894610467225,3.5547170356903806,5.560555428077509
2,8.2,606.8776276690763,609.4557823129252,-0.28818826267728587,-0.0751322751322427,3.564860061440653,5.318127674673906
2,8.4,606.8320268496417,609.4349206349207,-0.06615995456977879,0.0625738875489404,4.019581808958815,8.494094036244663
2,8.6,606.9768478128237,609.3804713804714,-0.10210248160608365,0.05716004813470269,3.3216876145630234,6.7787711406857225
2,8.8,606.8163661801127,609.3949843260189,0.2593690336614936,0.8621379939444406,4.368571185529417,10.000254738049053
2,9.0,606.9876482698386,609.3901639344263,-0.24562130035178445,0.10316036795795014,4.409429181777616,10.054970473274784
2,9.2,606.8294750326127,609.4423676012461,0.01341380351590274,0.1453627898683849,3.174828641472465,7.7121107161899465
2,9.4,606.8244144622222,609.3668831168832,0.15206144915585723,0.45511468915738806,5.842298860873031,10.238602877255945
2,9.6,607.0788851393321,609.4594594594595,0.2810361563187318,0.8861771944217889,6.243720515221142,7.877010422880081
2,9.8,606.9980967264039,609.4738562091503,0.43420566045427106,1.3772197558267905,8.713288469429012,11.261536887155637
3,0.0,362.88615493790394,600.3376470588236,-26.702125303761637,19.797287390029368,42.133846077205,128.24696370653737
3,0.2,375.16624823530685,600.128818061089,-7.769849646420502,26.109793588054515,29.402442215555645,40.80681145974416
3,0.4,310.2835393580026,598.8975694444445,-15.766011736099884,32.75364758698098,43.99765817360845,74.0567543559702
3,0.6,309.32482936177513,598.888695652174,-11.269902745956179,24.16717967659859,49.995714861386865,111.46279756433012
3,0.8,310.93701521518204,600.036410923277,7.711736695603343,79.90986019131715,46.66948265755632,103.0388981464783
3,1.0,324.4949780035421,602.6259259259259,-1.4700597281466408,104.8995517057974,57.246466759049625,128.24696370653737
3,1.2,366.65173975801616,602.6051502145923,18.381529006157727,97.03823483531666,41.64441153096068,117.46169314430757
3,1.4,369.65644464481767,602.5949367088608,12.809792932346912,74.65107170832445,26.064946250565537,101.08816987543854
3,1.6,366.5957358378829,602.5405405405405,12.027243062556211,68.69391234559619,27.888733322061064,82.79185098175725
3,1.8,270.4317876166888,602.5564516129032,19.689403593828967,101.08619748279885,34.141787758862975,115.13686675074605
3,2.0,312.7538174562799,602.5328185328185,20.088107470082168,115.55787506461492,31.08815020854426,121.71778478834786
3,2.2,317.44398121528576,602.6196078431373,25.999265113589633,113.02934662237004,34.667750513384256,115.15166004189126
3,2.4,288.24695014469205,602.7085020242915,33.64829793479961,118.07399527186737,39.02988444232582,118.80940548593226
3,2.6,296.99638438574175,602.7131782945737,35.71264884737878,115.38007026509098,43.30442791282006,115.57389655681222
3,2.8,303.73304643649334,602.6857142857143,39.04544958174992,122.39219330855013,49.40792780055671,122.59707963552894
3,3.0,343.5562420944611,602.6967213114754,27.92910494786391,109.21174270491515,44.80295136504579,109.37042665727024
3,3.2,345.0874732951137,602.7239999999999,33.31441271568873,110.01318049644595,50.34454753835115,110.14807458517483
3,3.4,356.6146443608648,602.75,14.012232639690184,61.69334675727839,25.579454776148975,61.74950515950525
3,3.6,355.38928216701663,602.6984126984128,26.74084764212201,101.90211157979753,33.50802495942386,102.05361400245461
3,3.8,424.5171939258691,602.7119341563786,30.6207894542194,107.71326877891632,32.20369046952252,108.10292511088183
3,4.0,431.19079171686343,602.6752136752136,20.605175526837595,101.27176519653847,31.58812451871618,101.84188067727939
3,4.2,336.09671293248607,602.675,22.152517187429915,111.76310753922688,46.36600801552569,112.84394312865648
3,4.4,338.69938494402874,602.6681034482758,8.566126285758306,100.9519230769231,45.33690788459728,107.4308392098751
3,4.6,367.3404104505097,602.5948275862069,6.155560174441823,93.01791933490624,40.00656950838142,96.36417338079384
3,4.8,369.17487585606113,602.7102040816326,6.883786872092137,85.73942047112784,41.08501347587982,91.52376330196091
3,5.0,371.9317882029625,602.7405857740586,10.986826550128164,83.1399108138238,40.52272796178524,94.6707877840612
3,5.2,373.9325063805866,602.675,12.286395888102495,76.41656602254417,37.238225349534396,83.96224506968882
3,5.4,376.5467133889226,602.733870967742,11.505322977432295,71.78661526012665,30.33319029244099,75.80687083103987
3,5.6,425.8457097213022,602.7379032258065,15.6178733774976,70.96620046620049,24.433603479496583,71.05500325121791
3,5.8,404.6230862168998,602.655462184874,17.989279251944676,70.28516836109317,26.262972050607306,70.31308696955055
3,6.0,408.8567891408922,602.7666666666667,18.168269660105803,87.61409395973148,28.39837325804302,87.64079617925279
3,6.2,435.3823422460906,602.7302904564315,13.559995586429732,88.36429473834046,27.740906857241203,88.39824060151034
3,6.4,437.15294999339875,602.7125,9.727459480693527,92.21107425833797,32.176793237114445,92.253801138503
3,6.6,390.17225870916997,602.7136929460581,6.639125098404017,75.30882352941182,37.22927320594926,88.03434958337016
3,6.8,391.9260662587984,602.7205240174673,9.48486381824534,66.91615856098069,36.47309595056729,105.13406681795242
3,7.0,368.94214087001194,602.7402597402597,24.16075197981119,129.68684371278252,50.331034489244146,137.26191508471464
3,7.2,387.95431085182724,602.7166666666667,3.775224346735605,33.05067155067147,32.057896443319606,84.36338546575662
3,7.4,410.2224455855883,602.7099567099567,20.2066415649138,189.820865582612,51.292129166496345,200.35383084568195
3,7.6,356.4865827391225,602.733870967742,9.294755714937894,67.24309628543489,36.957333948449254,73.13758013593093
3,7.8,392.67502982439186,602.6521739130435,32.61039927168285,216.43663003663042,61.119980752642135,224.13467158217728
3,8.0,394.7898727337294,598.878612716763,11.406030551207158,86.10210954377938,40.561453184150494,90.45285140579404
3,8.2,422.2727083903464,602.8228571428572,28.805999068107106,204.51497307226256,51.62278183537676,207.1207450085618
3,8.4,463.69340885887596,599.6722338204593,5.946155564560421,38.850451880801224,19.570180632249826,48.37775529332752
3,8.6,560.3626206974573,602.8086124401914,37.18791091368451,182.20341988132978,50.89263627885415,203.8574099874891
3,8.8,556.8402791653654,600.6736842105263,5.53978080167123,32.652838928636974,34.536629257913134,75.14162468271081
3,9.0,551.0671626017863,600.435,23.035321266202637,53.39393939393946,45.55352741179641,65.27348148067419
3,9.2,563.9632558886593,602.169741697417,2.608728432274505,66.17738399707714,60.765242302817455,128.95005156377752
3,9.4,446.1905512744191,599.594674556213,10.211628351825343,52.8423314169362,51.352479978176845,146.9989112761322
3,9.6,563.2966437277715,600.4327868852458,5.895789489790701,49.011627906976635,50.67972926095925,84.5893652916326
3,9.8,565.6875212492004,602.7258687258687,14.02083038567135,43.80105530584325,38.50247811460049,76.54840651004503
