assay_tube_index,number_of_flies_detected,flies_detected,number_of_unique_threshold_crossings,unique_threshold_crossings,fraction_crossing_by_10s,first_crossing_time_s,mean_height_px,max_height_px,mean_vertical_velocity_px_s,max_vertical_velocity_px_s,mean_speed_px_s,max_speed_px_s,processed_duration_s
1,6,6,0,0,0.0,,610.1233404306454,611.8813559322034,0.09072056522043961,6.7407960301649945,7.586394715637752,97.60879156343196,9.8
2,8,8,0,0,0.0,,607.0955628149221,610.0242914979757,0.2512453605333838,6.69412166780574,11.831247418401876,93.43396166970166,9.8
3,10,10,0,0,0.0,,307.08065560346483,601.8402366863905,4.648276535051836,361.01896690879823,42.04753139529396,361.04124020405663,9.8
4,6,6,0,0,0.0,,603.9352216453144,606.6,0.06435278014521001,7.166339944649274,8.331308544811879,42.14467052749868,9.8
