assay_tube_index,time_s,mean_height_px,max_height_px,mean_vertical_velocity_px_s,max_vertical_velocity_px_s,mean_speed_px_s,max_speed_px_s
1,0.0,610.1819102482879,611.7073170731708,0.09027206661945643,0.1964285714285552,7.512472092645746,25.726762537353284
1,0.2,610.0934672283596,611.2540322580645,0.052341315140817336,0.24931954273256451,5.058782504279079,17.64985623045231
1,0.4,610.080906019488,611.3272727272727,0.12544622971773836,0.3026819923371706,7.080388935487413,21.191557023662234
1,0.6,610.1372349453708,611.28125,0.12270959048294118,0.2343506533979204,4.289194469580869,6.992697278795819
1,0.8,610.1670929826494,611.311004784689,0.1570149856885905,0.49887169568023654,5.269537844183114,9.764700506654888
1,1.0,610.1751150109011,611.2884615384615,-0.061030730431260415,0.17424869037768076,4.199938559148278,6.7877172068218385
1,1.2,610.100616507112,611.3184713375796,-0.20814927539054418,-0.06291983994098392,4.94563026221061,8.230038249526713
1,1.4,610.1854117896766,611.8363636363637,-0.15742222940208853,0.046088058283178926,6.579313814767335,12.932842467850167
1,1.6,610.0537803191658,611.2610441767068,-0.08005977986210654,0.024117095830244115,5.935723676783591,13.53737289278651
1,1.8,610.0313428918497,611.2828685258964,0.002452159599783924,0.19928660049629332,3.793857807224648,9.44503833718091
1,2.0,610.0436747131748,611.2782258064516,0.01173930999504096,0.09304708546115609,1.5348575400749833,2.571544204737036
1,2.2,610.0608239051628,611.3168724279835,0.1758661302730977,0.4782430213466194,2.619985325807363,3.640652145767463
1,2.4,610.1368625700136,611.3766816143498,0.1689815078975226,0.34108527131782823,2.242434469193584,3.233787359787659
1,2.6,610.1450636179134,611.377358490566,-0.2287731593643138,-0.10253164556976002,4.065493553549922,7.549320485546595
1,2.8,609.9235600095442,611.1636363636363,-0.04065449281308592,0.07085814522440452,4.458107218157101,8.586159153227031
1,3.0,610.1124698743257,611.3347639484979,-0.07161670668097109,0.054798924479844545,5.19871145636123,10.263082738292367
1,3.2,610.1020935939048,611.2575107296137,0.30336723699870516,0.8673835125447713,3.1944601437410842,5.6075817922210165
1,3.4,610.1055803517435,611.2857142857142,-0.03968823478970758,0.07149240393194568,1.7276872382875808,2.914520618145351
1,3.6,610.0886569334518,611.280487804878,-0.11333551390322336,0.01972596267421527,2.1239193457424603,3.840863308540172
1,3.8,610.0340922855629,611.2588235294118,-0.01029060148439973,0.1597556552718514,2.6343119166993048,3.836140249178427
1,4.0,610.0994059908528,611.3144654088051,-0.00729827569216488,0.01137920762592635,2.5990923257736123,3.51656385712228
1,4.2,610.0842779680365,611.2619047619048,-0.12700068263575295,0.10921308414064385,4.857290535154451,8.135187911502737
1,4.4,610.0899262461811,611.8125,-0.12223210439129127,0.055482571378509725,4.250832405518848,7.494253547372705
1,4.6,610.1513916073601,611.8059701492538,-0.2490136389720015,0.12990219890525614,6.543598199999536,10.706492037155334
1,4.8,610.0725185941772,611.7368421052631,-0.025579429454296126,0.029481132075564593,3.379694956330531,5.754985572644017
1,5.0,610.0745785885085,611.8301886792453,0.2530190279061355,0.6624634502924203,6.621246451008637,10.17844145819337
1,5.2,610.1894887577114,611.3935185185185,0.3078811711920932,1.104222716107111,4.88491042725917,7.933607120544001
1,5.4,610.1741108800743,611.3708609271523,0.4422774955604703,1.3452743902439581,5.298879138850783,8.072171250415334
1,5.6,610.2203318638061,611.4142857142857,-0.13679870885094142,-0.020732892198036517,4.268140025685751,7.210804989553307
1,5.8,610.1074095324009,611.3621399176955,-0.12694909113847033,-0.00474274686818366,4.286251879000878,7.2106486830542735
1,6.0,610.0979414253912,611.3459915611814,-0.3256256689736382,0.0500716322217916,5.543496323635547,10.657256990048653
1,6.2,610.024956462422,611.35546875,-0.14029634528818954,0.07213574199094329,5.773253203456116,16.440203528885565
1,6.4,610.1462155433621,611.8222222222222,-0.09481326251354338,-0.058517886943149904,5.765146818776957,15.906185881179807
1,6.6,610.1453360373697,611.6785714285714,0.05372448568922185,0.3375527426159892,4.715688151502889,12.774424623191047
1,6.8,610.1849062257133,611.8199999999999,0.15707193726451368,0.4999110388638417,4.555485681974812,8.31347060484337
1,7.0,610.5269975390712,611.8813559322034,0.051351880181525145,2.3250399932643004,23.171170808461667,36.62789173331015
1,7.2,610.3530930330123,611.5826771653543,-0.11633079622219113,0.05565601768144742,25.362254488801423,59.0034239846558
1,7.4,610.0846074465936,611.591304347826,0.40745621505237994,1.5985707368385802,35.581701693416505,75.14800174203204
1,7.6,610.0943718309802,611.3346303501945,1.8002584749208024,4.63751810623649,41.862880873088095,97.60879156343196
1,7.8,610.0835031160741,611.3694267515923,1.2875524146961355,6.7407960301649945,32.457270895643035,74.63291847727253
1,8.0,610.1447850299753,611.7872340425532,-0.2757319816254497,0.3410087719297909,13.007826928704903,19.07807887641999
1,8.2,610.1342389418185,611.3898305084746,1.3059867961669147,4.909055352564635,20.044712241138697,54.63262192282312
1,8.4,610.1478692540863,611.4379562043796,0.02732672028263502,0.11446886446890742,4.980912513951472,9.286235069241629
1,8.6,610.0447123861388,611.311475409836,-0.10905049427791012,0.14136030440378233,3.5658677280889544,4.209654111947306
1,8.8,610.0688086452517,611.424,-0.04998266061553201,0.17068273092377506,3.8253788636982895,6.395850224934793
1,9.0,610.1178796577171,611.3613445378151,0.11946331627257224,0.2346302346302338,4.140550873256107,8.217499085042471
1,9.2,610.1163903759024,611.3531746031746,0.005476142541170417,0.3890187616135205,3.5480957849912995,7.098647145932641
1,9.4,610.0720943307764,611.343949044586,0.0879996362261683,0.30895137767951636,5.819462230496079,12.460779760304382
1,9.6,610.1706794394528,611.4765100671141,0.10134409761548199,0.4842342342341987,5.548546010209395,10.304566404280088
1,9.8,610.1771968344717,611.3227848101266,0.26275625923823115,0.8810240963856583,7.1644106894504525,12.928661305986278
2,0.0,607.0007610961204,609.7843866171004,-0.7942745634858994,0.5979932220955675,29.18056628038591,93.16316044065893
2,0.2,607.7663425042703,609.8486055776892,1.0118800414565816,2.9909617840651967,9.927198824765833,14.72948789908753
2,0.4,606.6895183297291,609.8473895582329,0.3043975303452128,1.157813404257979,30.967854468649797,80.01653880159148
2,0.6,607.6908517581895,609.7674418604652,-1.5220666115336847,0.09960159362549337,17.659726179726636,51.31637447461674
2,0.8,606.7287597093366,609.9083665338645,-2.295760370948751,0.004985754985682378,36.86082215218513,93.43396166970166
2,1.0,607.0392439431913,609.7912087912088,0.16480405391012198,0.6789707152121114,13.24783144150554,31.663942464948803
2,1.2,607.0086202355166,609.7810218978102,-0.13555617386761773,-0.041879734046877594,11.595736658761437,26.41289898830007
2,1.4,606.3103996471993,609.864768683274,-0.35353799520006113,2.6099198613817034,9.019969400209146,24.05283621762162
2,1.6,606.3300760995745,609.9446494464944,0.08011173179752025,0.3068995222109076,6.581415665827471,26.46077765967784
2,1.8,607.0790562015474,609.8884892086331,-0.6381635596157292,0.04709729714609997,4.856697371753259,14.14150299670892
2,2.0,607.0473808349943,609.8851851851852,-0.6781984394948402,0.043799030371853065,4.605192194678055,13.763848675145956
