assay_tube_index,time_s,mean_height_px,max_height_px,mean_vertical_velocity_px_s,max_vertical_velocity_px_s,mean_speed_px_s,max_speed_px_s
1,0.0,191.86050068435696,362.72727272727275,56.49026438171072,204.9242424242424,57.904552494100564,204.93995696762414
1,0.2,143.4548080442102,252.82608695652175,-3.3131739460717253,21.884615384615433,16.12721086557623,62.94896170695888
1,0.4,161.31409485576154,253.11363636363637,1.0520020413978994,65.85858585858588,35.22487168761864,65.88052242073913
1,0.6,206.5480218855219,608.6363636363636,-12.040631008661698,137.37373737373744,70.57373331452035,137.47363342443876
1,0.8,305.9549062049062,609.0909090909091,125.17598930271254,240.55121870882746,130.90721256808732,240.6327964426546
1,1.0,155.37852291692732,608.7916666666666,-33.54887759486162,55.914141414141454,76.2085832258222,199.82795229664384
1,1.2,230.98772106964984,608.7692307692307,6.465311856699709,360.1079545454546,101.7115104530405,360.2213949953125
1,1.4,109.51996440172084,163.4230769230769,24.7334469114991,216.95152505446617,71.16907335696872,222.81533587968943
1,1.6,123.99370681605978,202.17647058823536,63.68131418720587,308.44860368389783,69.2357133009067,308.6347513700185
1,1.8,89.75686363344259,189.68000000000006,2.1713372166404903,195.95431235431238,77.5709141958002,195.99184698624254
1,2.0,105.74923582164962,249.23076923076928,75.1483527310472,164.13381642512073,97.52173951591541,164.169421261878
1,2.2,141.48286738351254,249.73333333333335,20.930214363790185,118.3763828763828,69.20489866414927,180.10853049750904
1,2.4,228.49602534974875,602.4444444444445,87.86946838587346,313.04300356506235,101.21220679831667,313.1210215997287
1,2.6,199.9258096760705,603.2083333333334,45.47719372535813,399.74783549783564,95.75178883363078,399.947343130475
1,2.8,163.81095068330362,295.72727272727275,96.10265100306297,470.92532467532476,123.10073890479966,471.0817321439299
1,3.0,234.1523887631976,604.3076923076924,10.9140218810738,30.1495726495728,16.285364657426705,43.47446669409887
1,3.2,234.55858378766362,604.3076923076924,-37.16483895734695,3.9162601626016644,43.22297657881497,160.72624604403907
1,3.4,212.3889331640534,604.3076923076924,-45.41050133923034,3.5633484162896902,50.415478215932716,188.94211622998998
1,3.6,106.9541011369583,167.79999999999995,-48.50971845437398,64.52094474153284,97.8402940781332,202.207350629559
1,3.8,204.4705194805195,604.3333333333334,5.391231721902085,132.83979500891257,76.74049555116166,232.43264409605914
1,4.0,210.91868374143914,604.0526315789474,-6.721224328892407,1.079931972789153,17.933484491882947,54.722272588357335
1,4.2,132.50607550344392,247.63636363636363,29.659455427408922,126.56922485726825,86.31396872886637,253.17054724881908
1,4.4,210.4585202942201,604.1764705882354,-3.9432052725396103,10.098351940457237,12.009055009784639,23.354440469764437
1,4.6,225.5260717281851,604.1764705882354,88.87651746993176,353.17316017316006,114.60433093486695,353.26270571406127
1,4.8,259.0756746031746,601.5833333333334,129.14132931351216,427.13474025974006,161.1145909822349,427.24246317685447
1,5.0,261.7299539170507,602.9354838709678,107.05558119854804,561.4736842105258,140.42821274661804,561.6198214998298
1,5.2,109.79901960784314,225.5,0.8187637810373017,9.466666666666764,23.674041756299886,57.274904990729226
1,5.4,237.5980270348001,603.0,-12.860002042159199,9.991789819376127,32.69461517958108,113.38913596077437
1,5.6,97.85431034482758,183.125,-49.17206731177325,8.02083333333333,69.93199588046956,191.33320526360941
1,5.8,53.73741883116884,102.8125,16.553701488569853,35.173484848484726,23.025706739078764,39.63872219857426
1,6.0,44.660000000000025,83.70000000000005,-118.47052861755728,-4.136363636363472,120.47077367727678,232.83696060035825
1,6.2,303.6149732620321,603.4117647058823,-43.3027812636447,-3.770562770562831,47.26970543084786,83.33334902790199
1,6.4,60.780519480519466,168.72727272727275,-39.9208106086051,26.16915973831264,72.03433505748755,149.84430747775156
1,6.6,85.76759300761995,163.78260869565224,-36.329378342246,11.479500891265607,89.66247409143172,157.42222978900816
1,6.8,36.90684836984648,96.27272727272725,-58.20799597127867,13.843137254902091,68.6116746511906,120.79403149282552
1,7.0,36.69128257363551,96.27272727272725,44.209784709217125,118.36981566820266,124.89375191475864,134.45132751218884
1,7.2,153.20541958041957,354.2307692307692,144.28179608677993,339.8841354723704,188.41694393349184,339.95321234163663
1,7.4,243.37995337995335,352.2307692307692,262.22298616416265,663.5204991087345,424.07620108724336,663.6108281743522
1,7.6,189.34375,222.5,209.925662878788,247.58333333333357,210.13945506654554,247.98203595950994
1,7.8,330.95726495726495,603.0,248.3207475394976,835.4545454545458,439.1714646694224,835.5667716693754
1,8.0,189.55897435897438,248.23076923076928,-104.74359400346255,93.27791068580571,278.03054858559705,421.453845233888
1,8.2,114.79473684210524,223.78947368421052,-189.09382028789918,-112.27631578947313,196.8956510845465,266.28523858968595
1,8.4,120.16028708133973,159.68421052631584,-219.83566433566443,-218.33799533799552,258.7005503273279,295.96205769628045
1,8.6,37.95000000000001,98.79999999999995,-191.94469109107288,-138.8237179487184,233.36639915391865,317.96898772039236
1,8.8,5.076923076923094,5.076923076923094,4.554118773946354,4.554118773946354,7.699728079076316,7.699728079076316
1,9.0,50.36370837017387,82.84615384615381,-60.238303877487056,5.032608695652068,110.63726382245692,179.74131970429687
1,9.2,51.25281803542672,81.88888888888891,65.9543981481479,135.70486111111046,92.29638961853253,205.12782854293405
1,9.4,83.27055555555557,160.91666666666674,38.99464930996011,233.4054487179482,119.09417340287469,238.16115588962998
1,9.6,73.76049795615013,200.23076923076928,35.074002836999675,227.60416666666603,117.58924578032294,227.70935049463003
1,9.8,72.29721973762673,200.5625,-27.433339544822186,99.11458333333346,93.59160764329624,167.14272549496545
2,0.0,68.63333333333333,72.26666666666665,104.63344988344994,173.65151515151524,104.65003296947788,173.67795326659163
2,0.2,141.72727272727275,141.72727272727275,173.65151515151524,173.65151515151524,173.67795326659163,173.67795326659163
2,1.0,136.23076923076928,136.23076923076928,11.521367521367539,11.521367521367539,35.97029733713165,35.97029733713165
2,1.6,114.23076923076928,114.23076923076928,-30.33760683760687,-30.33760683760687,77.84630673717858,77.84630673717858
2,2.0,64.0,64.0,-11.73076923076926,-11.73076923076926,96.45614310475717,96.45614310475717
2,2.6,140.23076923076928,140.23076923076928,0.4914529914529619,0.4914529914529619,84.23392088253495,84.23392088253495
2,3.0,140.23076923076928,140.23076923076928,44.25747863247857,44.25747863247857,44.32463048774208,44.32463048774208
2,3.2,141.375,141.375,0.8376068376067769,0.8376068376067769,3.135780700338451,3.135780700338451
2,3.4,140.73333333333335,140.73333333333335,-0.8290598290598901,-0.8290598290598901,4.802447367005118,4.802447367005118
2,3.8,138.73333333333335,138.73333333333335,-33.77884615384611,-33.77884615384611,33.88320749066041,33.88320749066041
2,4.6,64.23076923076928,64.23076923076928,-30.957264957264986,-30.957264957264986,34.468365945300235,34.468365945300235
2,5.2,67.38461538461536,67.38461538461536,16.828282828282894,16.828282828282894,78.9259261100331,78.9259261100331
2,5.6,122.72727272727275,122.72727272727275,2.108707264957341,2.108707264957341,93.64710644877341,93.64710644877341
2,6.0,67.8125,67.8125,-0.5346331908829846,-0.5346331908829846,92.78476615318378,92.78476615318378
2,6.2,67.27777777777783,67.27777777777783,-45.904356060606,-45.904356060606,47.43026972512789,47.43026972512789
2,6.4,67.72727272727275,67.72727272727275,-0.1420454545454112,-0.1420454545454112,1.6616102574782279,1.6616102574782279
2,6.6,67.72727272727275,67.72727272727275,22.415824915824857,22.415824915824857,22.442885820780972,22.442885820780972
2,6.8,80.72727272727275,80.72727272727275,20.015948963317282,20.015948963317282,23.324181284549823,23.324181284549823
2,7.0,79.73684210526312,79.73684210526312,1.6826156299839663,1.6826156299839663,41.657514617883145,41.657514617883145
2,7.2,68.73684210526312,68.73684210526312,-19.386724386724428,-19.386724386724428,20.75087870057292,20.75087870057292
2,7.4,69.09523809523807,69.09523809523807,-16.37958532695371,-16.37958532695371,20.47231713862088,20.47231713862088
2,7.6,69.90909090909088,69.90909090909088,0.7719298245615538,0.7719298245615538,3.325551572856559,3.325551572856559
2,7.8,69.20000000000005,69.20000000000005,1.6746031746032626,1.6746031746032626,4.059032072729434,4.059032072729434
2,8.0,70.10000000000002,70.10000000000002,-0.21885521885507572,-0.21885521885507572,3.224880428818864,3.224880428818864
2,8.2,69.77777777777783,69.77777777777783,0.8787878787878441,0.8787878787878441,2.4923122087301057,2.4923122087301057
2,8.4,69.72727272727275,69.72727272727275,-0.6132376395534718,-0.6132376395534718,1.0101436918042852,1.0101436918042852
2,8.8,69.73684210526312,69.73684210526312,-0.91245791245796,-0.91245791245796,1.3081087876347535,1.3081087876347535
2,9.2,68.73333333333335,68.73333333333335,-0.8282828282828265,-0.8282828282828265,0.8541092401545155,0.8541092401545155
2,9.4,68.73333333333335,68.73333333333335,-1.2543859649122073,-1.2543859649122073,1.2544166356205628,1.2544166356205628
3,0.0,103.05988700564973,203.9333333333334,3.784113209946156,7.21289954337891,5.185285171432771,7.225734793224081
3,0.2,104.57353228962819,206.81849315068496,8.182783649870373,15.842968429684182,9.877220437344235,16.234728814762352
3,0.4,107.96955719557195,213.4391143911439,15.529454890683686,28.842171717171635,17.814281778966116,30.289078876274516
3,0.6,112.37755994005994,221.23863636363637,19.380151136096135,36.90051391240388,21.016730237918217,38.350161772312504
3,0.8,116.20162297128587,228.9588014981273,19.561272769506672,37.26084341135371,20.49891243404775,38.44330959238639
3,1.0,119.70632085727595,235.79562043795613,14.826263982537473,29.563513037350237,15.28765522599047,29.746340729382595
3,1.2,121.27331832958242,238.97674418604652,14.97965555962907,29.817698918822476,15.39139765723801,30.16478116281986
