frame_index,time_s,x_px,y_px,bbox_x,bbox_y,bbox_w,bbox_h,x_from_left_px,x_from_left_mm,y_from_base_px,y_from_base_mm,distance_from_base_px,distance_from_base_mm,relative_x,relative_height,detected,internal_track_id,display_id,physical_vial_index,assay_tube_index,label,dt_s,dx_px,dy_px,displacement_px,speed_px_s_raw,vertical_velocity_px_s_raw,height_px_smoothed,speed_px_s_smoothed,vertical_velocity_px_s_smoothed,height_mm_smoothed,vertical_velocity_mm_s_raw,vertical_velocity_mm_s_smoothed,displacement_mm,speed_mm_s_raw,speed_mm_s_smoothed
10,2.0,156.58620689655172,778.5862068965517,154,776,7,7,18.586206896551715,,10.413793103448256,,10.413793103448256,,0.09246869102762048,0.017043851233139534,True,1,1,1,1,"fly (1,1)",0.19999999999999996,1.2528735632183725,1.5028735632183725,1.9566095963252834,9.783047981626419,-7.514367816091864,10.231365377917086,15.309363784050788,2.487012987012921,,,,,,
11,2.2,157.21818181818182,780.6363636363636,154,776,7,11,19.21818181818182,,8.363636363636374,,8.363636363636374,,0.09561284486657622,0.013688439220354131,True,1,1,1,1,"fly (1,1)",0.20000000000000018,0.6319749216301034,2.0501567398118823,2.1453519430073613,10.726759715036797,-10.250783699059403,7.9612708152693585,12.270625449395558,-11.350472813238644,,,,,,
12,2.4,157.36170212765958,783.8936170212766,154,780,7,9,19.361702127659584,,5.106382978723445,,5.106382978723445,,0.09632687625701285,0.008357418950447537,True,1,1,1,1,"fly (1,1)",0.19999999999999973,0.14352030947776484,3.2572533849129286,3.260413730304687,16.302068651523456,-16.286266924564664,6.707955165402002,11.73198615034081,-6.266578249336788,,,,,,
13,2.6,157.8846153846154,782.3461538461538,156,780,5,6,19.884615384615387,,6.653846153846189,,6.653846153846189,,0.09892843474933029,0.010890091904821913,True,1,1,1,1,"fly (1,1)",0.20000000000000018,0.5229132569558033,-1.5474631751227435,1.633426016892436,8.167130084462173,7.73731587561371,6.164520821967661,8.970667570019954,-2.71717171717172,,,,,,
14,2.8,158.36666666666667,782.2666666666667,156,780,6,6,20.366666666666674,,6.7333333333333485,,6.7333333333333485,,0.10132669983416256,0.01102018548827062,True,1,1,1,1,"fly (1,1)",0.19999999999999973,0.48205128205128744,-0.07948717948715966,0.48856079481484577,2.442803974074232,0.3974358974357989,6.9485042735043026,6.176629838587492,3.919917257683205,,,,,,
15,3.0,156.95833333333334,781.5416666666666,153,778,8,9,18.958333333333343,,7.458333333333371,,7.458333333333371,,0.09432006633499175,0.012206764866339396,True,1,1,1,1,"fly (1,1)",0.20000000000000018,-1.4083333333333314,-0.7250000000000227,1.5839910914452155,7.919955457226071,3.6250000000001106,6.6870772946859915,6.607413099303122,-1.3071348940915561,,,,,,
16,3.2,157.9855072463768,783.1304347826087,154,777,9,13,19.985507246376812,,5.869565217391255,,5.869565217391255,,0.0994303843103324,0.009606489717497961,True,1,1,1,1,"fly (1,1)",0.20000000000000018,1.0271739130434696,1.5887681159421163,1.8918959733218144,9.459479866609064,-7.9438405797105744,6.367515479349511,7.139816878654429,-1.5978090766824005,,,,,,
17,3.4,157.1830985915493,783.2253521126761,153,778,9,12,19.18309859154931,,5.774647887323908,,5.774647887323908,,0.09543830145049408,0.00945114220511278,True,1,1,1,1,"fly (1,1)",0.19999999999999973,-0.8024086548275022,0.09491733006734648,0.8080030624256291,4.040015312128151,-0.47458665033673303,5.343989402252002,7.8680911432606715,-5.117630385487545,,,,,,
18,3.6,158.6530612244898,784.6122448979592,156,780,7,10,20.65306122448979,,4.387755102040842,,4.387755102040842,,0.10275154838054622,0.007181268579444913,True,1,1,1,1,"fly (1,1)",0.20000000000000018,1.4699626329404794,1.3868927852830666,2.020955650208962,10.1047782510448,-6.934463926415327,4.926861602515525,6.187655349344844,-2.085638998682383,,,,,,
19,3.8,157.8,784.3818181818182,153,780,9,10,19.80000000000001,,4.618181818181824,,4.618181818181824,,0.09850746268656722,0.00755839904776076,True,1,1,1,1,"fly (1,1)",0.19999999999999973,-0.8530612244897782,-0.23042671614098253,0.8836344969723153,4.418172484861582,1.1521335807049142,4.603286162950023,5.862857924971408,-1.6178771978275097,,,,,,
20,4.0,157.2156862745098,784.1960784313726,153,781,8,9,19.215686274509807,,4.803921568627402,,4.803921568627402,,0.09560042922641696,0.007862392092679872,True,1,1,1,1,"fly (1,1)",0.20000000000000018,-0.5843137254902047,-0.18573975044557756,0.6131246078015689,3.0656230390078414,0.928698752227887,4.819272557507854,4.1690902203647555,1.079931972789153,,,,,,
21,4.2,156.23809523809524,783.9642857142857,151,780,11,10,18.23809523809524,,5.035714285714334,,5.035714285714334,,0.09073679222932955,0.008241758241758322,True,1,1,1,1,"fly (1,1)",0.20000000000000018,-0.9775910364145659,-0.2317927170869325,1.0046950274449693,5.023475137224842,1.1589635854346614,5.366085514665618,5.272166665473343,2.7340647857888185,,,,,,
22,4.4,155.29310344827587,782.7413793103449,151,780,10,8,17.293103448275872,,6.2586206896551175,,6.2586206896551175,,0.08603534053868593,0.010243241717929816,True,1,1,1,1,"fly (1,1)",0.20000000000000018,-0.9449917898193689,-1.222906403940783,1.5454803640374704,7.727401820187345,6.11453201970391,4.76477832512315,10.068057931039945,-3.006535947712359,,,,,,
23,4.6,154.04166666666666,786.0,152,783,5,7,16.041666666666657,,3.0,,3.0,,0.0798092868988391,0.004909983633387889,True,1,1,1,1,"fly (1,1)",0.1999999999999993,-1.2514367816092147,3.2586206896551175,3.490659367141518,17.45329683570765,-16.293103448275644,4.850651340996137,14.28717085563301,0.4293650793649064,,,,,,
24,4.8,156.73333333333335,783.7066666666667,153,776,9,14,18.73333333333335,,5.293333333333294,,5.293333333333294,,0.09320066334991715,0.008663393344244343,True,1,1,1,1,"fly (1,1)",0.20000000000000018,2.6916666666666913,-2.293333333333294,3.53616278220081,17.680813911004034,11.466666666666459,4.49777777777778,12.538102376418905,-1.7643678160918108,,,,,,
25,5.0,156.24615384615385,783.8,153,777,8,13,18.246153846153845,,5.2000000000000455,,5.2000000000000455,,0.09077688480673556,0.008510638297872415,True,1,1,1,1,"fly (1,1)",0.20000000000000018,-0.4871794871795032,0.09333333333324845,0.4960392765090069,2.4801963825450324,-0.46666666666624185,5.463464052287577,7.899615739362282,4.82843137254898,,,,,,
26,5.2,156.36764705882354,783.1029411764706,153,777,8,13,18.367647058823536,,5.897058823529392,,5.897058823529392,,0.09138132865086336,0.009651487436218317,True,1,1,1,1,"fly (1,1)",0.20000000000000018,0.12149321266969082,-0.6970588235293462,0.707567384907557,3.537836924537782,3.485294117646728,5.985569315445484,3.6688612290092846,2.6105263157895293,,,,,,
27,5.4,156.10526315789474,782.140350877193,153,777,8,11,18.10526315789474,,6.8596491228070136,,6.8596491228070136,,0.09007593610892906,0.011226921641255341,True,1,1,1,1,"fly (1,1)",0.20000000000000018,-0.26238390092879627,-0.9625902992776219,0.9977100759890088,4.98855037994504,4.812951496388105,6.35223598211212,4.203214301717527,1.833333333333175,,,,,,
28,5.6,156.7,782.7,153,776,9,14,18.69999999999999,,6.2999999999999545,,6.2999999999999545,,0.09303482587064671,0.010310965630114492,True,1,1,1,1,"fly (1,1)",0.1999999999999993,0.5947368421052488,0.559649122807059,0.8166511201339495,4.083255600669762,-2.798245614035305,5.940662261714881,5.9854947986027085,-2.0578686019861947,,,,,,
29,5.8,157.3896103896104,784.3376623376623,153,777,10,13,19.389610389610397,,4.662337662337677,,4.662337662337677,,0.09646572333139501,0.007630667205135315,True,1,1,1,1,"fly (1,1)",0.20000000000000018,0.689610389610408,1.6376623376622774,1.776935683038667,8.884678415193326,-8.18831168831138,5.527445887445879,6.412691279583268,-2.066081871345019,,,,,,
30,6.0,156.57999999999998,783.38,154,777,7,13,18.579999999999984,,5.6200000000000045,,5.6200000000000045,,0.09243781094527355,0.009198036006546652,True,1,1,1,1,"fly (1,1)",0.20000000000000018,-0.8096103896104125,-0.9576623376623274,1.2540279645773444,6.2701398228867165,4.788311688311633,4.7001731601731835,8.104586754195306,-4.136363636363472,,,,,,
31,6.2,156.25,785.1818181818181,153,781,7,9,18.25,,3.81818181818187,,3.81818181818187,,0.09079601990049752,0.006249070078857398,True,1,1,1,1,"fly (1,1)",0.20000000000000018,-0.3299999999999841,1.8018181818181347,1.831788404901177,9.158942024505876,-9.009090909090665,3.9460606060606174,11.206061833793726,-3.770562770562831,,,,,,
32,6.4,159.6,786.6,158,784,5,6,21.599999999999994,,2.3999999999999773,,2.3999999999999773,,0.10746268656716415,0.003927986906710273,True,1,1,1,1,"fly (1,1)",0.20000000000000018,3.3499999999999943,1.4181818181818926,3.63782073079772,18.189103653988585,-7.090909090909457,4.656919712589835,19.133354735576845,3.5542955326461247,,,,,,
33,6.6,156.8659793814433,781.2474226804123,153,771,9,19,18.86597938144331,,7.752577319587658,,7.752577319587658,,0.09386059393752891,0.01268834258524985,True,1,1,1,1,"fly (1,1)",0.1999999999999993,-2.734020618556684,-5.352577319587681,6.010403705647193,30.052018528236072,26.7628865979385,6.95281989084295,21.90271839385529,11.479500891265607,,,,,,
34,6.8,155.0,778.2941176470588,153,777,6,4,17.0,,10.705882352941217,,10.705882352941217,,0.0845771144278607,0.01752190237797253,True,1,1,1,1,"fly (1,1)",0.20000000000000018,-1.86597938144331,-2.9533050333535584,3.4934065998682464,17.467032999341217,14.76652516676778,9.721447341823364,15.839683842525766,13.843137254902091,,,,,,
35,7.0,155.0,778.2941176470588,153,777,6,4,17.0,,10.705882352941217,,10.705882352941217,,0.0845771144278607,0.01752190237797253,True,1,1,1,1,"fly (1,1)",0.20000000000000018,0.0,0.0,0.0,0.0,0.0,32.016042780748684,112.38865806121561,111.47297719462652,,,,,,
36,7.2,153.9090909090909,714.3636363636364,153,713,3,4,15.909090909090907,,74.63636363636363,,74.63636363636363,,0.07914970601537764,0.12215444130337745,True,1,1,1,1,"fly (1,1)",0.20000000000000018,-1.0909090909090935,-63.93048128342241,63.939788236861176,319.6989411843056,319.65240641711176,99.99286987522282,339.95321234163663,339.8841354723704,,,,,,
37,7.4,150.9090909090909,574.3636363636364,150,573,3,4,12.909090909090907,,214.63636363636363,,214.63636363636363,,0.06422433288104928,0.35128701086147895,True,1,1,1,1,"fly (1,1)",0.20000000000000018,-3.0,-140.0,140.03213916812098,700.1606958406043,699.9999999999994,297.42424242424244,663.6108281743522,663.5204991087345,,,,,,
39,7.8,146.45833333333334,186.0,144,184,6,6,8.458333333333343,,603.0,,603.0,,0.0420812603648425,0.9869067103109657,True,1,1,1,1,"fly (1,1)",0.39999999999999947,-4.450757575757564,-388.3636363636364,388.389138999258,970.9728474981464,970.9090909090922,408.8181818181818,835.5667716693754,835.4545454545458,,,,,,
0,0.0,152.24137931034483,632.8275862068965,151,624,4,18,14.241379310344826,,156.1724137931035,,156.1724137931035,,0.07085263338480013,0.25560133190360634,True,2,2,1,1,"fly (1,2)",,,,,,,155.5147783251232,3.290638960174591,-3.2881773399014946,,,,,,
1,0.2,152.1904761904762,634.1428571428571,151,631,4,8,14.190476190476204,,154.8571428571429,,154.8571428571429,,0.07059938403221992,0.2534486789805939,True,2,2,1,1,"fly (1,2)",0.2,-0.050903119868621616,1.3152709359605979,1.3162555840698364,6.581277920349182,-6.576354679802989,156.9155125941073,3.816129189870591,-0.5721721349567966,,,,,,
6,1.2,151.9245283018868,629.2830188679245,151,620,3,19,13.924528301886795,,159.7169811320755,,159.7169811320755,,0.06927626020839202,0.2614025877775376,True,2,2,1,1,"fly (1,2)",1.0,-0.2659478885894089,-4.859838274932599,4.867109649262591,4.867109649262591,4.859838274932599,159.33240030409843,10.009408440923101,5.604654183378899,,,,,,
7,1.4,151.65384615384616,625.5769230769231,151,620,3,12,13.65384615384616,,163.4230769230769,,163.4230769230769,,0.06792958285495602,0.2674682110033992,True,2,2,1,1,"fly (1,2)",0.19999999999999996,-0.27068214804063473,-3.7060957910014167,3.7159675506315053,18.57983775315753,18.530478955007087,161.63927861097673,10.560181357108526,5.054607167814769,,,,,,
8,1.6,151.72222222222223,627.2222222222222,151,624,3,8,13.722222222222229,,161.77777777777783,,161.77777777777783,,0.06826976229961308,0.26477541371158403,True,2,2,1,1,"fly (1,2)",0.20000000000000018,0.06837606837606813,1.6452991452990773,1.646719333781092,8.233596668905452,-8.22649572649538,160.93361823361826,15.921453933564878,-3.528301886792441,,,,,,
9,1.8,152.04444444444445,631.4,151,624,4,16,14.044444444444451,,157.60000000000002,,157.60000000000002,,0.06987285793255946,0.2579378068739771,True,2,2,1,1,"fly (1,2)",0.19999999999999996,0.32222222222222285,4.177777777777806,4.19018547572633,20.950927378631654,-20.88888888888903,158.42700119474316,11.16102402183428,-11.119106699751832,,,,,,
11,2.2,152.32258064516128,633.0967741935484,151,627,4,13,14.322580645161281,,155.9032258064516,,155.9032258064516,,0.0712566201251805,0.2551607623673512,True,2,2,1,1,"fly (1,2)",0.40000000000000013,0.27813620071682976,1.6967741935484355,1.719419207186292,4.298548017965729,-4.241935483871087,154.2510752688172,19.518227386935166,-19.46565113500603,,,,,,
12,2.4,152.0,639.75,151,632,3,17,14.0,,149.25,,149.25,,0.06965174129353234,0.24427168576104746,True,2,2,1,1,"fly (1,2)",0.19999999999999973,-0.32258064516128115,6.653225806451587,6.661041352841615,33.305206764208116,-33.26612903225798,150.15633842671193,19.091602471251008,-19.059705715902748,,,,,,
13,2.6,152.0,643.6842105263158,151,641,3,7,14.0,,145.31578947368416,,145.31578947368416,,0.06965174129353234,0.23783271599620975,True,2,2,1,1,"fly (1,2)",0.20000000000000018,0.0,3.9342105263158373,3.9342105263158373,19.67105263157917,-19.67105263157917,148.77526315789473,28.399310911191133,-6.905376344085989,,,,,,
14,2.8,152.04,637.24,151,628,4,19,14.039999999999992,,151.76,,151.76,,0.06985074626865667,0.24837970540098198,True,2,2,1,1,"fly (1,2)",0.19999999999999973,0.03999999999999204,-6.444210526315828,6.444334667557212,32.2216733377861,32.221052631579184,149.79977296181627,18.24120621183452,5.122549019607749,,,,,,
15,3.0,151.98529411764707,636.6764705882354,150,627,5,21,13.985294117647072,,152.32352941176464,,152.32352941176464,,0.06957857769973667,0.2493020121305477,True,2,2,1,1,"fly (1,2)",0.20000000000000018,-0.054705882352919843,-0.5635294117646481,0.5661785332276577,2.830892666138286,2.817647058823238,152.3246467902229,12.662232644334745,12.624369142033261,,,,,,
16,3.2,152.13698630136986,636.1095890410959,150,626,5,22,14.13698630136986,,152.8904109589041,,152.8904109589041,,0.07033326518094457,0.25022980517005583,True,2,2,1,1,"fly (1,2)",0.20000000000000018,0.15169218372278692,-0.5668815471394737,0.5868263858159678,2.9341319290798364,2.834407735697366,153.10789882274324,3.9544234498203266,3.9162601626016644,,,,,,
17,3.4,152.109756097561,634.890243902439,150,623,5,25,14.10975609756099,,154.109756097561,,154.109756097561,,0.07019779153015418,0.2522254600614746,True,2,2,1,1,"fly (1,2)",0.19999999999999973,-0.027230203808869646,-1.2193451386568768,1.219649150848567,6.098245754242843,6.096725693284392,153.8205685060012,3.7959336866165128,3.5633484162896902,,,,,,
18,3.6,152.42307692307693,634.5384615384615,151,630,4,11,14.423076923076934,,154.46153846153845,,154.46153846153845,,0.07175660160734793,0.2528012086113559,True,2,2,1,1,"fly (1,2)",0.20000000000000018,0.31332082551594453,-0.3517823639774633,0.4710846753053695,2.3554233765268453,1.758911819887315,152.53170136096966,11.884751299115875,-6.444335725157668,,,,,,
19,3.8,152.26190476190476,639.9761904761905,151,632,4,17,14.26190476190476,,149.02380952380952,,149.02380952380952,,0.07095475005922766,0.24390148858233965,True,2,2,1,1,"fly (1,2)",0.19999999999999973,-0.1611721611721748,5.437728937728934,5.440116953315577,27.200584766577922,-27.188644688644708,150.87895437895438,10.095876362003965,-8.26373491007645,,,,,,
20,4.0,152.33333333333334,639.8484848484849,151,633,4,14,14.333333333333343,,149.15151515151513,,149.15151515151513,,0.07131011608623554,0.24411049942964833,True,2,2,1,1,"fly (1,2)",0.20000000000000018,0.07142857142858361,-0.127705627705609,0.14632418858142313,0.731620942907115,0.6385281385280445,149.21633629528364,10.04244432576491,-8.313090418353696,,,,,,
21,4.2,152.6315789473684,639.5263157894738,152,636,3,9,14.63157894736841,,149.47368421052624,,149.47368421052624,,0.07279392511128563,0.24463778103195785,True,2,2,1,1,"fly (1,2)",0.20000000000000018,0.2982456140350678,-0.3221690590111166,0.43902545356193523,2.1951272678096743,1.6108452950555816,151.52321460216194,11.767765667844037,11.534391534391553,,,,,,
22,4.4,152.38888888888889,633.0555555555555,151,631,4,6,14.388888888888886,,155.94444444444446,,155.94444444444446,,0.07158651188501933,0.2552282233133297,True,2,2,1,1,"fly (1,2)",0.20000000000000018,-0.24269005847952485,-6.470760233918213,6.475309758563067,32.376548792815306,32.35380116959104,153.54288499025338,12.869362609153095,10.098351940457237,,,,,,
23,4.6,152.05263157894737,633.7894736842105,151,631,4,7,14.05263157894737,,155.21052631578948,,155.21052631578948,,0.06991358994501179,0.2540270479800155,True,2,2,1,1,"fly (1,2)",0.1999999999999993,-0.3362573099415158,0.7339181286549774,0.8072823533668555,4.036411766834292,-3.6695906432749,178.10721247563356,125.41371046424042,122.82163742690072,,,,,,
24,4.8,150.91666666666666,565.8333333333333,150,564,3,5,12.916666666666657,,223.16666666666674,,223.16666666666674,,0.06426202321724706,0.36524822695035475,True,2,2,1,1,"fly (1,2)",0.20000000000000018,-1.1359649122807127,-67.95614035087726,67.9656341666144,339.8281708330717,339.78070175438603,252.7257309941521,375.7586849221646,373.0925925925922,,,,,,
25,5.0,147.0,409.2,146,408,3,4,9.0,,379.8,,379.8,,0.04477611940298507,0.6216039279869068,True,2,2,1,1,"fly (1,2)",0.20000000000000018,-3.916666666666657,-156.63333333333327,156.68229443331774,783.4114721665879,783.1666666666656,301.4833333333334,561.6198214998298,561.4736842105258,,,,,,
0,0.0,151.23333333333332,595.4,150,591,4,10,13.23333333333332,,193.60000000000002,,193.60000000000002,,0.06583747927031502,0.3168576104746318,True,3,3,1,1,"fly (1,3)",,,,,,,201.9521739130435,41.770770547198474,41.76086956521743,,,,,,
1,0.2,150.8695652173913,578.695652173913,150,575,3,9,12.869565217391312,,210.304347826087,,210.304347826087,,0.064027687648713,0.34419696861880034,True,3,3,1,1,"fly (1,3)",0.2,-0.3637681159420083,-16.704347826086973,16.70830821887939,83.54154109439695,83.52173913043487,203.5450390189521,33.80327250021801,21.884615384615433,,,,,,
2,0.4,150.84615384615384,582.2692307692307,150,578,3,10,12.84615384615384,,206.73076923076928,,206.73076923076928,,0.06391121316494447,0.3383482311469219,True,3,3,1,1,"fly (1,3)",0.2,-0.023411371237472167,3.573578595317713,3.573655281251416,17.868276406257078,-17.867892976588564,208.7692814431945,38.04449985386001,26.12121212121205,,,,,,
3,0.6,150.72727272727272,579.7272727272727,150,578,3,5,12.72727272727272,,209.27272727272725,,209.27272727272725,,0.06331976481230209,0.3425085552745127,True,3,3,1,1,"fly (1,3)",0.19999999999999996,-0.11888111888112007,-2.541958041957969,2.5447364121852027,12.723682060926016,12.709790209789848,193.24560994560997,48.15181621947456,-39.668862538427824,,,,,,
5,1.0,151.46666666666667,625.2666666666667,151,622,2,8,13.466666666666669,,163.73333333333335,,163.73333333333335,,0.0669983416252073,0.2679759956355701,True,3,3,1,1,"fly (1,3)",0.4,0.739393939393949,45.539393939393904,45.54539607649624,113.86349019124059,-113.84848484848476,168.0575757575758,96.49659060511817,-87.99067599067598,,,,,,
6,1.2,152.41666666666666,657.8333333333333,152,655,2,7,14.416666666666657,,131.16666666666674,,131.16666666666674,,0.07172470978441123,0.21467539552645948,True,3,3,1,1,"fly (1,3)",0.19999999999999996,0.9499999999999886,32.566666666666606,32.58051991263758,162.90259956318792,-162.83333333333306,132.8952380952381,137.95980046911097,-137.8621933621935,,,,,,
7,1.4,153.92857142857142,685.2142857142858,153,683,3,6,15.928571428571416,,103.78571428571422,,103.78571428571422,,0.07924662402274336,0.16986205284077613,True,3,3,1,1,"fly (1,3)",0.19999999999999996,1.5119047619047592,27.38095238095252,27.422662330580884,137.11331165290446,-136.90476190476264,104.77899877899877,120.56086756692441,-120.24694749694761,,,,,,
9,1.8,157.53846153846155,709.6153846153846,156,708,4,4,19.538461538461547,,79.38461538461536,,79.38461538461536,,0.09720627631075397,0.12992572076041795,True,3,3,1,1,"fly (1,3)",0.40000000000000013,3.609890109890131,24.401098901098862,24.66667659387236,61.66669148468088,-61.002747252747135,119.89010989010985,98.68826010390917,-33.59737484737503,,,,,,
14,2.8,151.8,612.5,151,611,3,4,13.800000000000011,,176.5,,176.5,,0.0686567164179105,0.2888707037643208,True,3,3,1,1,"fly (1,3)",0.9999999999999998,-5.738461538461536,-97.11538461538464,97.28477717414215,97.28477717414218,97.11538461538467,142.80153846153846,59.61849611778238,5.40421245421249,,,,,,
15,3.0,151.88,616.48,151,612,3,10,13.879999999999995,,172.51999999999998,,172.51999999999998,,0.06905472636815918,0.28235679214402615,True,3,3,1,1,"fly (1,3)",0.20000000000000018,0.07999999999998408,3.980000000000018,3.9808039389048213,19.904019694524088,-19.900000000000073,174.72888888888892,43.47446669409887,30.1495726495728,,,,,,
16,3.2,151.91666666666666,613.8333333333333,151,612,3,5,13.916666666666657,,175.16666666666674,,175.16666666666674,,0.0692371475953565,0.2866884888161485,True,3,3,1,1,"fly (1,3)",0.20000000000000018,0.03666666666666174,-2.6466666666667606,2.646920642726069,13.234603213630333,13.23333333333379,144.35010101010104,160.72624604403907,-151.89393939393958,,,,,,
17,3.4,152.86363636363637,703.6363636363636,152,700,3,9,14.863636363636374,,85.36363636363637,,85.36363636363637,,0.07394843962008146,0.13971135247730995,True,3,3,1,1,"fly (1,3)",0.19999999999999973,0.9469696969697168,89.80303030303037,89.80802304479244,449.0401152239628,-449.01515151515247,108.32828282828287,188.94211622998998,-180.109090909091,,,,,,
18,3.6,153.0909090909091,724.5454545454545,152,723,4,4,15.090909090909093,,64.4545454545455,,64.4545454545455,,0.0750791497060154,0.1054902544264247,True,3,3,1,1,"fly (1,3)",0.20000000000000018,0.22727272727271952,20.909090909090878,20.91032605047537,104.55163025237675,-104.54545454545429,78.4949494949495,202.207350629559,-166.84343434343464,,,,,,
20,4.0,153.08333333333334,703.3333333333334,152,701,3,6,15.083333333333343,,85.66666666666663,,85.66666666666663,,0.07504145936981763,0.1402073104200763,True,3,3,1,1,"fly (1,3)",0.3999999999999999,-0.007575757575750686,-21.212121212121133,21.212122564934944,53.030306412337374,53.030303030302846,78.16860916860917,54.722272588357335,-19.308469308469263,,,,,,
21,4.2,153.3846153846154,704.6153846153846,152,703,4,4,15.384615384615387,,84.38461538461536,,84.38461538461536,,0.07654037504783774,0.1381090268160644,True,3,3,1,1,"fly (1,3)",0.20000000000000018,0.301282051282044,1.2820512820512704,1.3169762200715782,6.584881100357885,-6.410256410256347,81.83527583527582,34.76322677699907,0.656565656565744,,,,,,
22,4.4,153.0909090909091,713.5454545454545,152,712,4,4,15.090909090909093,,75.4545454545455,,75.4545454545455,,0.0750791497060154,0.12349352774884696,True,3,3,1,1,"fly (1,3)",0.20000000000000018,-0.2937062937062933,8.930069930069862,8.934898563660397,44.67449281830194,-44.65034965034927,77.33527583527582,23.354440469764437,-22.5,,,,,,
23,4.6,154.91666666666666,716.8333333333334,154,715,3,5,16.916666666666657,,72.16666666666663,,72.16666666666663,,0.08416252072968486,0.11811238406983082,True,3,3,1,1,"fly (1,3)",0.1999999999999993,1.8257575757575637,3.287878787878867,3.7607894981266825,18.80394749063348,-16.439393939394392,81.87373737373737,64.25198746955988,22.692307692307697,,,,,,
